region,ip,prefixlength
afrinic,2c0f:80::,32
afrinic,2c0f:500::,32
afrinic,2c0f:880::,32
afrinic,2001:4358::,32
afrinic,2001:4368::,32
afrinic,2001:4370::,32
afrinic,2001:43d0::,32
afrinic,2c0f:1a80::,32
afrinic,2c0f:1e00::,32
afrinic,2c0f:2380::,32
afrinic,2c0f:2400::,32
afrinic,2c0f:2880::,32
afrinic,2c0f:2c80::,32
afrinic,2c0f:2d80::,32
afrinic,2c0f:2e00::,32
afrinic,2c0f:2f00::,32
afrinic,2c0f:2f80::,32
afrinic,2c0f:3180::,32
afrinic,2c0f:3280::,32
afrinic,2c0f:3300::,32
afrinic,2c0f:3980::,32
afrinic,2c0f:3a00::,32
afrinic,2c0f:3b00::,32
afrinic,2c0f:3f00::,32
afrinic,2c0f:4500::,32
afrinic,2c0f:4980::,32
afrinic,2c0f:4d80::,32
afrinic,2c0f:5800::,32
afrinic,2c0f:5e80::,32
afrinic,2c0f:6300::,32
afrinic,2c0f:6980::,32
afrinic,2c0f:6c80::,32
afrinic,2c0f:7200::,32
afrinic,2c0f:7880::,32
afrinic,2c0f:7a00::,32
afrinic,2c0f:7d80::,32
afrinic,2c0f:e818::,32
afrinic,2c0f:e850::,32
afrinic,2c0f:e858::,32
afrinic,2c0f:e880::,32
afrinic,2c0f:e998::,32
afrinic,2c0f:e9b0::,32
afrinic,2c0f:e9c8::,32
afrinic,2c0f:eb78::,32
afrinic,2c0f:ed78::,32
afrinic,2c0f:ed90::,32
afrinic,2c0f:eda0::,32
afrinic,2c0f:ee68::,32
afrinic,2c0f:efd8::,32
afrinic,2c0f:f008::,32
afrinic,2c0f:f118::,32
afrinic,2c0f:f358::,32
afrinic,2c0f:f3f8::,32
afrinic,2c0f:f408::,32
afrinic,2c0f:f548::,32
afrinic,2c0f:f5b8::,32
afrinic,2c0f:f620::,32
afrinic,2c0f:f878::,32
afrinic,2c0f:fae8::,32
afrinic,2c0f:fb50::,32
afrinic,2c0f:fb60::,32
afrinic,2c0f:fc70::,32
afrinic,2c0f:fc80::,32
afrinic,2c0f:fce0::,32
afrinic,2c0f:fe08::,32
afrinic,2c0f:fe38::,32
afrinic,2c0f:fe88::,32
afrinic,2c0f:fef8::,32
afrinic,2c0f:ff18::,32
afrinic,2c0f:ff90::,32
ripencc,2a0a:1b80::,29
