region,ip,prefixlength,org
ripencc,2a02:70::,32,n/a
ripencc,2a00:f50::,30,n/a
ripencc,2a01:6b0::,32,ua.wnetua;Wnet Ukraine LLC
ripencc,2a01:750::,32,n/a
ripencc,2a01:758::,32,n/a
ripencc,2a01:7c0::,32,n/a
ripencc,2a02:280::,32,"ua.od;PRIVATE JOINT-STOCK COMPANY ""FARLEP-INVEST"""
ripencc,2a02:300::,32,"ua.donbass;LLC ""FTICOM"""
ripencc,2a02:5f0::,32,ua.ett;Eurotranstelecom Ltd
ripencc,2a02:680::,32,n/a
ripencc,2a02:7e8::,32,ua.volia;Kyivski Telekomunikatsiyni Merezhi LLC
ripencc,2a02:8a8::,32,n/a
ripencc,2a02:db0::,32,ua.uran;User Association of Ukrainian Research and Academic Network URAN
ripencc,2a03:420::,32,n/a
ripencc,2a03:8e0::,32,ua.lirucc;Stratievska Olga Anatoliivna
ripencc,2a04:100::,29,ua.everest;EVEREST TV AND RADIO COMPANY LLC
ripencc,2a05:480::,29,ua.uahosting;Hosting Ukraine LTD
ripencc,2a05:b00::,29,ua.hostprolab;HOSTPRO LAB LLC
ripencc,2a09:2c0::,29,"ua.pluton-sv;PE ""PLUTON-SV"""
ripencc,2a09:340::,29,n/a
ripencc,2a09:ec0::,29,ua.sklimenkoisp;Klymenko Svitlana Mykhailivna
ripencc,2a0a:2c0::,29,n/a
ripencc,2a0a:380::,29,n/a
ripencc,2a0a:700::,29,n/a
ripencc,2a0a:c40::,29,ua.krol5;Onyshchenko Mykola Mykolayovych
ripencc,2a0b:480::,29,ua.merezha;Merezha LLC
ripencc,2a0c:680::,29,ua.uahosting;Hosting Ukraine LTD
ripencc,2a0c:780::,29,ua.uahosting;Hosting Ukraine LTD
ripencc,2a0c:880::,29,ua.uahosting;Hosting Ukraine LTD
ripencc,2a0c:a80::,29,ua.uahosting;Hosting Ukraine LTD
ripencc,2a0c:b00::,32,n/a
ripencc,2a0c:c80::,29,ua.uahosting;Hosting Ukraine LTD
ripencc,2a0c:d80::,29,ua.uahosting;Hosting Ukraine LTD
ripencc,2a0c:e80::,29,ua.uahosting;Hosting Ukraine LTD
ripencc,2a0c:f00::,29,ua.thehost;Oleksandr Siedinkin
ripencc,2a0d:2c0::,29,"ua.rednet;LLC ""Rednet"""
ripencc,2a0d:340::,29,n/a
ripencc,2a0e:280::,29,ua.everest;EVEREST TV AND RADIO COMPANY LLC
ripencc,2a0e:880::,29,"ua.alfa;PRIVATE ENTERPRISE ""ALFA NETWORK"""
ripencc,2a0e:fc0::,29,n/a
ripencc,2a0f:400::,29,n/a
ripencc,2a10:d80::,29,ua.lanplusnet;Merezha Plus Ltd
ripencc,2a11:580::,29,n/a
ripencc,2a11:f80::,29,ua.lamis5;Lamis Ukraine LLC
ripencc,2a12:300::,29,n/a
ripencc,2a12:340::,29,n/a
ripencc,2a12:ec0::,29,n/a
ripencc,2001:4130::,32,n/a
ripencc,2a00:1210::,32,"ua.maxnet;MAXNET TELECOM, LTD"
ripencc,2a00:1228::,32,n/a
ripencc,2a00:1588::,32,ua.itconsulting;IT Consulting L.L.C.
ripencc,2a00:1688::,32,ua.kyivnet;Kyiv Optic Networks ltd
ripencc,2a00:17a0::,32,n/a
ripencc,2a00:1b50::,32,n/a
ripencc,2a00:1d88::,32,n/a
ripencc,2a00:1db0::,32,ua.protsykevych;Nataliya Vasylivna Protsykevych
ripencc,2a00:1e20::,29,n/a
ripencc,2a00:1e98::,29,n/a
ripencc,2a00:5fa0::,32,ua.arhat;PE Bondar TN
ripencc,2a00:6180::,29,n/a
ripencc,2a00:6740::,32,n/a
ripencc,2a00:70e0::,32,"ua.ukrtelecom;JSC ""Ukrtelecom"""
ripencc,2a00:7a60::,32,ua.uahosting;Hosting Ukraine LTD
ripencc,2a00:7d00::,32,n/a
ripencc,2a00:7e00::,32,n/a
ripencc,2a00:9880::,32,n/a
ripencc,2a00:ac80::,32,ua.volia;Kyivski Telekomunikatsiyni Merezhi LLC
ripencc,2a00:aca0::,32,n/a
ripencc,2a00:b480::,32,ua.inform-tech;Scientific-Production Enterprise Information Technologies Ltd
ripencc,2a00:b8a0::,32,n/a
ripencc,2a00:bb60::,32,"ua.nbi-inet;""NBI INTERNET"" LLC"
ripencc,2a00:bc00::,32,ua.wildpark;WildPark Co
ripencc,2a00:c0e0::,32,ua.miratel;Miratel Ltd
ripencc,2a00:c200::,32,ua.nktv;NKTV Ltd.
ripencc,2a00:cec0::,32,ua.ukfisp;ONE TELECOM ltd
ripencc,2a00:d4c0::,32,n/a
ripencc,2a00:dd20::,32,"ua.oschadnybank;Joint Stock Company ""State Savings Bank of Ukraine"""
ripencc,2a00:e780::,31,"ua.adam;ADAMANT, Ltd."
ripencc,2a00:ec00::,32,n/a
ripencc,2a00:ede0::,29,n/a
ripencc,2a00:fc00::,32,"ua.zz;State Enterprise Scientific and Telecommunication Centre ""Ukrainian Academic and Research Network"" of the Institute for Condensed Matter Physics of the National Academy of Science of Ukraine (UARNet)"
ripencc,2a00:fca0::,32,ua.computerland;MBL International East Computerland-Kiev Ltd
ripencc,2a01:44e0::,32,n/a
ripencc,2a01:47e0::,32,n/a
ripencc,2a01:4a60::,32,n/a
ripencc,2a01:5600::,32,ua.wnetua;Wnet Ukraine LLC
ripencc,2a01:5800::,32,n/a
ripencc,2a01:5c40::,32,ua.uran;User Association of Ukrainian Research and Academic Network URAN
ripencc,2a01:5d40::,32,ua.vinport;Telecommunication Company Vinteleport Ltd.
ripencc,2a01:5fa0::,32,ua.venom;Langate Ltd
ripencc,2a01:6880::,32,n/a
ripencc,2a01:6d80::,32,"ua.xaim;""AS6723"" LIMITED LIABILITY COMPANY"
ripencc,2a01:6fe0::,32,n/a
ripencc,2a01:7120::,32,n/a
ripencc,2a01:7160::,32,ua.paraschukisp;Parashcuk Volodymyr Vitalievich
ripencc,2a01:8140::,32,ua.freehost;PE Freehost
ripencc,2a01:89a0::,32,n/a
ripencc,2a01:a240::,32,"ua.telcom;""Telecomunikatsiina Companiya"" Ltd"
ripencc,2a01:a300::,32,n/a
ripencc,2a01:b480::,32,"ua.best;Company with additional responsibility ""Company ""BEST"""
ripencc,2a01:bf20::,32,n/a
ripencc,2a02:16b8::,32,n/a
ripencc,2a02:2000::,29,ua.dataline-ua;Dataline LLC
ripencc,2a02:2278::,31,n/a
ripencc,2a02:2378::,32,n/a
ripencc,2a02:2540::,32,ua.visti;Information Centre Elektronni Visti LLC
ripencc,2a02:2610::,32,ua.ipnet;PJSC Industrial Media Network
ripencc,2a02:2710::,32,ua.lecos;Lecos Online Ltd.
ripencc,2a02:27a8::,29,n/a
ripencc,2a02:28d0::,32,"ua.ukrtelecom;JSC ""Ukrtelecom"""
ripencc,2a02:2b30::,32,ua.wnetua;Wnet Ukraine LLC
ripencc,2a02:4be0::,32,ua.ascania;Ascania Group LLC
ripencc,2a02:4e40::,32,ua.radiocom;RadioCom Ltd
ripencc,2a02:6c60::,32,ua.datsyukisp;Datsyuk Valentina Mykolaivna
