region,version,ip,prefixlength
ripencc,ipv4,2.88.0.0,14
ripencc,ipv4,5.41.0.0,16
ripencc,ipv4,5.42.224.0,19
ripencc,ipv4,5.82.0.0,16
ripencc,ipv4,5.108.0.0,14
ripencc,ipv4,5.132.192.0,18
ripencc,ipv4,5.149.128.0,21
ripencc,ipv4,5.156.0.0,16
ripencc,ipv4,5.163.0.0,16
ripencc,ipv4,5.244.0.0,14
ripencc,ipv4,5.253.80.0,22
ripencc,ipv4,31.166.0.0,15
ripencc,ipv4,37.16.32.0,19
ripencc,ipv4,37.16.128.0,17
ripencc,ipv4,37.25.0.0,19
ripencc,ipv4,37.42.0.0,15
ripencc,ipv4,37.56.0.0,16
ripencc,ipv4,37.76.224.0,19
ripencc,ipv4,37.99.128.0,18
ripencc,ipv4,37.104.0.0,14
ripencc,ipv4,37.121.0.0,16
ripencc,ipv4,37.124.0.0,14
ripencc,ipv4,37.141.0.0,16
ripencc,ipv4,37.186.24.0,21
ripencc,ipv4,37.216.0.0,15
ripencc,ipv4,37.224.0.0,16
ripencc,ipv4,37.240.0.0,14
ripencc,ipv4,45.65.72.0,22
ripencc,ipv4,45.94.12.0,22
ripencc,ipv4,45.135.112.0,22
ripencc,ipv4,46.18.160.0,21
ripencc,ipv4,46.29.80.0,21
ripencc,ipv4,46.31.69.0,24
ripencc,ipv4,46.38.64.0,19
ripencc,ipv4,46.44.64.0,18
ripencc,ipv4,46.49.128.0,17
ripencc,ipv4,46.52.0.0,17
ripencc,ipv4,46.143.128.0,18
ripencc,ipv4,46.149.0.0,20
ripencc,ipv4,46.151.208.0,21
ripencc,ipv4,46.152.0.0,15
ripencc,ipv4,46.184.0.0,17
ripencc,ipv4,46.230.0.0,17
ripencc,ipv4,46.235.88.0,21
ripencc,ipv4,46.240.0.0,17
ripencc,ipv4,46.251.128.0,19
ripencc,ipv4,50.60.0.0,15
ripencc,ipv4,50.119.0.0,16
ripencc,ipv4,51.211.0.0,16
ripencc,ipv4,51.218.0.0,16
ripencc,ipv4,51.223.0.0,16
ripencc,ipv4,51.235.0.0,16
ripencc,ipv4,51.252.0.0,15
ripencc,ipv4,62.120.0.0,16
ripencc,ipv4,62.149.64.0,18
ripencc,ipv4,62.204.48.0,24
ripencc,ipv4,64.16.192.0,19
ripencc,ipv4,64.65.64.0,18
ripencc,ipv4,64.137.192.0,18
ripencc,ipv4,64.246.72.0,21
ripencc,ipv4,66.9.128.0,19
ripencc,ipv4,66.9.192.0,18
ripencc,ipv4,66.118.128.0,18
ripencc,ipv4,66.212.96.0,19
ripencc,ipv4,72.1.224.0,20
ripencc,ipv4,77.30.0.0,15
ripencc,ipv4,77.64.0.0,17
ripencc,ipv4,77.73.192.0,21
ripencc,ipv4,77.75.224.0,24
ripencc,ipv4,77.90.192.0,18
ripencc,ipv4,77.95.216.0,21
ripencc,ipv4,77.220.116.0,22
ripencc,ipv4,77.221.96.0,19
ripencc,ipv4,77.223.224.0,19
ripencc,ipv4,77.232.96.0,19
ripencc,ipv4,77.232.176.0,21
ripencc,ipv4,77.236.128.0,19
ripencc,ipv4,77.240.80.0,20
ripencc,ipv4,77.240.128.0,20
ripencc,ipv4,77.247.32.0,20
ripencc,ipv4,77.247.48.0,20
ripencc,ipv4,78.93.0.0,16
ripencc,ipv4,78.95.0.0,16
ripencc,ipv4,78.110.0.0,20
ripencc,ipv4,78.138.192.0,18
ripencc,ipv4,79.110.229.0,24
ripencc,ipv4,79.139.32.0,20
ripencc,ipv4,79.139.72.0,21
ripencc,ipv4,79.139.88.0,21
ripencc,ipv4,79.170.0.0,21
ripencc,ipv4,79.170.48.0,21
ripencc,ipv4,79.170.120.0,21
ripencc,ipv4,79.172.128.0,18
ripencc,ipv4,80.74.80.0,20
ripencc,ipv4,80.240.64.0,20
ripencc,ipv4,81.21.48.0,20
ripencc,ipv4,81.22.112.0,20
ripencc,ipv4,81.24.144.0,22
