region,ip,prefixlength
lacnic,45.68.4.0,22
lacnic,45.179.198.0,24
lacnic,168.234.0.0,16
lacnic,179.0.192.0,24
lacnic,190.89.32.0,24
lacnic,192.150.126.0,24
lacnic,192.207.183.0,24
lacnic,200.0.176.0,23
lacnic,200.1.153.0,24
lacnic,200.3.146.0,24
lacnic,200.9.74.0,24
lacnic,200.9.255.0,24
lacnic,200.10.173.0,24
lacnic,200.10.241.0,24
lacnic,201.131.73.0,24
lacnic,207.248.101.0,24
