region,ip,prefixlength,org
ripencc,2a02:820::,32,n/a
ripencc,2a10:680::,32,n/a
ripencc,2a00:47a0::,32,n/a
ripencc,2a00:5700::,32,n/a
ripencc,2a00:7160::,32,n/a
ripencc,2a00:b020::,32,kg.aknet;AKNET Ltd.
ripencc,2a01:96a0::,32,"kg.dun;CJSC ""TELECOMMUNICATIONS COMPANY ""DUN"""
ripencc,2a01:9d00::,32,kg.kt;OJSC Kyrgyztelecom
ripencc,2a01:bfa0::,32,kg.ipswich;Ipswich LLC
ripencc,2a04:5600::,29,kg.megaline;Mega-Line Ltd.
ripencc,2a04:b340::,29,n/a
ripencc,2a05:c880::,29,"kg.rosinbank;OJSC ""Keremet Bank"""
ripencc,2a0b:6e40::,29,n/a
ripencc,2a0b:d7c0::,29,kg.nurtelecom;NUR Telecom LLC
ripencc,2a0d:1d80::,29,n/a
ripencc,2a0d:dd00::,29,"kg.asia-unicom;LLC ""Asia-Unicom"""
ripencc,2a0f:5240::,32,kg.tcd;Telcomdata LLC
ripencc,2a11:a380::,29,n/a
ripencc,2a12:db40::,29,n/a
