region,ip,prefixlength,org
apnic,2402:1880::,32,n/a
apnic,2403:8300::,32,n/a
ripencc,2003::,19,de.telekom;Deutsche Telekom AG
ripencc,2a00::,22,de.arcor;Vodafone GmbH
ripencc,2a04::,29,de.winnengmbh;Winnen Gesellschaft fur Elektro- und Kommunikationstechnik mbH
ripencc,2a09::,29,n/a
ripencc,2a01:30::,29,n/a
ripencc,2a01:78::,29,n/a
ripencc,2a02:18::,32,n/a
ripencc,2a02:a8::,32,de.saarnet;InfoServe GmbH
ripencc,2a03:20::,32,n/a
ripencc,2a03:80::,32,de.sw-konstanz;Stadtwerke Konstanz GmbH
ripencc,2001:608::,32,de.space;SpaceNet AG
ripencc,2001:638::,29,n/a
ripencc,2001:650::,29,n/a
ripencc,2001:658::,29,n/a
ripencc,2001:748::,32,de.roka;freenet Datenkommunikations GmbH
ripencc,2001:780::,29,de.noris;noris network AG
ripencc,2001:7b0::,32,n/a
ripencc,2001:7c0::,29,n/a
ripencc,2001:7d8::,32,n/a
ripencc,2001:7f0::,29,de.eunetworks;euNetworks GmbH
ripencc,2001:830::,32,n/a
ripencc,2001:868::,29,n/a
ripencc,2001:880::,32,n/a
ripencc,2001:8d8::,32,n/a
ripencc,2001:928::,32,n/a
ripencc,2001:940::,32,n/a
ripencc,2001:9e8::,32,n/a
ripencc,2001:a20::,32,n/a
ripencc,2001:a38::,29,de.uni-frankfurt;Johann Wolfgang Goethe-Universitat Frankfurt am Main
ripencc,2001:a60::,29,de.mnet;M-net Telekommunikations GmbH
ripencc,2001:a78::,29,n/a
ripencc,2001:aa8::,29,n/a
ripencc,2001:ab0::,29,n/a
ripencc,2001:ad8::,29,de.rockenstein;Rockenstein AG
ripencc,2001:ae0::,31,n/a
ripencc,2001:bf0::,29,de.bbtt;D-hosting die Rackspace & Connectivity GmbH
ripencc,2a00:c00::,32,de.deutschebank;Deutsche Bank AG
ripencc,2a00:c98::,32,n/a
ripencc,2a00:cb0::,32,de.iwelt;Krick Management GmbH trading as iWelt GmbH + Co. KG
ripencc,2a00:cc0::,29,de.eunetworks;euNetworks GmbH
ripencc,2a00:cd0::,32,de.unbelievable;Orange Business Services GmbH
ripencc,2a00:d58::,32,n/a
ripencc,2a00:da8::,30,de.sczn;T-Systems International GmbH
