region,version,ip,prefixlength
afrinic,ipv4,45.221.25.0,24
afrinic,ipv4,102.36.145.0,24
afrinic,ipv4,102.130.101.0,24
afrinic,ipv4,102.176.250.0,24
afrinic,ipv4,102.213.28.0,22
afrinic,ipv4,102.220.250.0,24
afrinic,ipv4,102.223.95.0,24
afrinic,ipv4,196.32.208.0,21
afrinic,ipv4,196.49.72.0,24
afrinic,ipv4,196.223.27.0,24
afrinic,ipv6,2001:43f8:20::,48
afrinic,ipv6,2001:43f8:380::,48
afrinic,ipv6,2001:43f8:1130::,48
afrinic,ipv6,2001:43f8:13a0::,48
afrinic,ipv6,2001:43f8:13e0::,48
afrinic,ipv6,2001:43f8:1640::,48
afrinic,ipv6,2001:43fc:d000::,48
