region,ip,prefixlength
arin,192.69.64.0,24
arin,199.103.123.0,24
arin,199.103.124.0,22
arin,204.79.170.0,24
arin,204.79.204.0,24
arin,204.231.231.0,24
ripencc,2.56.171.0,24
ripencc,2.57.40.0,22
ripencc,2.58.108.0,22
ripencc,2.59.64.0,22
ripencc,5.23.128.0,17
ripencc,5.134.0.0,21
ripencc,5.149.136.0,22
ripencc,5.149.140.0,23
ripencc,5.149.142.0,24
ripencc,5.149.143.0,24
ripencc,5.183.52.0,22
ripencc,5.183.236.0,22
ripencc,5.255.128.0,21
ripencc,31.12.64.0,21
ripencc,31.14.50.0,23
ripencc,31.22.16.0,21
ripencc,31.24.112.0,21
ripencc,31.24.249.0,24
ripencc,31.31.128.0,19
ripencc,31.193.40.0,21
ripencc,31.193.176.0,21
ripencc,37.19.8.0,21
ripencc,37.44.240.0,22
ripencc,37.58.40.0,21
ripencc,37.62.0.0,16
ripencc,37.72.160.0,21
ripencc,37.123.232.0,21
ripencc,37.143.0.0,21
ripencc,37.148.176.0,21
ripencc,37.184.0.0,15
ripencc,37.208.56.0,21
ripencc,37.208.88.0,21
ripencc,37.228.72.0,21
ripencc,37.230.120.0,21
ripencc,45.13.100.0,22
ripencc,45.13.116.0,22
ripencc,45.85.20.0,22
ripencc,45.85.28.0,22
ripencc,45.86.92.0,22
ripencc,45.87.76.0,22
ripencc,45.88.56.0,22
ripencc,45.91.123.0,24
ripencc,45.91.140.0,22
ripencc,45.92.196.0,22
ripencc,45.129.68.0,22
ripencc,45.138.120.0,22
ripencc,45.138.168.0,22
ripencc,45.148.49.0,24
ripencc,45.149.64.0,22
ripencc,45.149.96.0,22
ripencc,45.152.68.0,22
ripencc,45.152.80.0,22
ripencc,45.153.152.0,22
ripencc,45.154.96.0,22
ripencc,45.156.152.0,22
ripencc,46.16.240.0,21
ripencc,46.18.32.0,24
ripencc,46.18.33.0,24
ripencc,46.18.34.0,23
ripencc,46.18.36.0,22
ripencc,46.19.0.0,21
ripencc,46.28.40.0,21
ripencc,46.31.88.0,21
ripencc,46.178.0.0,15
ripencc,46.182.192.0,21
ripencc,46.243.24.0,21
ripencc,46.253.160.0,20
ripencc,62.3.50.0,24
ripencc,62.4.128.0,19
ripencc,62.4.160.0,19
ripencc,62.4.192.0,18
ripencc,62.88.0.0,17
ripencc,62.112.14.0,23
ripencc,62.112.16.0,21
ripencc,62.112.29.0,24
ripencc,62.112.31.0,24
ripencc,62.122.36.0,22
ripencc,62.197.64.0,18
ripencc,62.205.64.0,18
ripencc,62.213.192.0,18
ripencc,62.233.0.0,19
ripencc,62.235.0.0,16
ripencc,77.72.232.0,21
ripencc,77.73.96.0,21
ripencc,77.73.176.0,21
ripencc,77.74.88.0,21
ripencc,77.109.64.0,18
ripencc,77.241.80.0,20
ripencc,77.246.241.0,24
ripencc,78.20.0.0,14
ripencc,78.24.120.0,21
ripencc,78.24.168.0,21
ripencc,78.29.192.0,18
ripencc,78.40.96.0,21
ripencc,78.41.64.0,21
ripencc,78.110.192.0,20
ripencc,78.129.0.0,17
ripencc,79.99.120.0,21
ripencc,79.99.200.0,21
ripencc,79.132.224.0,19
ripencc,79.142.176.0,22
ripencc,79.174.128.0,21
ripencc,80.65.128.0,20
ripencc,80.66.128.0,20
ripencc,80.84.16.0,20
ripencc,80.90.208.0,20
ripencc,80.91.144.0,20
ripencc,80.200.0.0,15
ripencc,80.236.128.0,17
ripencc,81.11.128.0,17
ripencc,81.82.0.0,15
ripencc,81.92.112.0,20
ripencc,81.95.112.0,20
ripencc,81.164.0.0,15
ripencc,81.169.0.0,17
ripencc,81.188.0.0,16
ripencc,81.201.80.0,20
ripencc,81.240.0.0,14
ripencc,81.244.0.0,14
ripencc,82.143.64.0,18
ripencc,82.146.96.0,19
ripencc,82.212.128.0,18
ripencc,83.134.0.0,16
ripencc,83.138.56.0,24
ripencc,83.138.63.0,24
ripencc,83.150.208.0,22
ripencc,83.217.64.0,20
ripencc,83.217.80.0,20
ripencc,83.217.128.0,19
ripencc,84.17.128.0,19
ripencc,84.192.0.0,13
ripencc,85.10.64.0,18
ripencc,85.26.0.0,17
ripencc,85.27.0.0,17
ripencc,85.28.64.0,18
ripencc,85.88.32.0,19
ripencc,85.91.160.0,19
ripencc,85.118.208.0,21
ripencc,85.119.184.0,21
ripencc,85.119.216.0,21
ripencc,85.158.104.0,21
ripencc,85.158.208.0,21
ripencc,85.159.114.0,24
ripencc,85.201.0.0,16
ripencc,85.209.32.0,22
ripencc,85.234.192.0,19
ripencc,86.39.0.0,18
ripencc,86.39.64.0,18
ripencc,86.39.128.0,17
ripencc,86.107.120.0,22
ripencc,86.107.124.0,23
ripencc,86.107.126.0,24
ripencc,86.107.127.0,24
ripencc,87.64.0.0,14
ripencc,87.236.178.0,23
ripencc,87.237.8.0,21
ripencc,87.238.160.0,21
ripencc,87.238.224.0,24
ripencc,87.238.225.0,24
ripencc,87.238.226.0,23
ripencc,87.238.228.0,22
ripencc,88.82.32.0,19
ripencc,88.151.116.0,24
ripencc,88.151.240.0,21
ripencc,88.218.124.0,22
ripencc,89.35.16.0,21
ripencc,89.36.74.0,23
ripencc,89.37.84.0,22
ripencc,89.41.44.0,22
ripencc,89.41.52.0,22
ripencc,89.42.54.0,23
ripencc,89.44.166.0,23
ripencc,89.106.240.0,21
ripencc,89.207.184.0,21
ripencc,89.250.176.0,20
ripencc,91.86.0.0,15
ripencc,91.176.0.0,13
ripencc,91.190.208.0,21
ripencc,91.194.86.0,23
ripencc,91.197.108.0,22
ripencc,91.202.32.0,22
ripencc,91.209.236.0,24
ripencc,91.238.219.0,24
ripencc,92.48.128.0,18
ripencc,92.118.212.0,22
ripencc,92.249.6.0,24
ripencc,93.92.16.0,21
ripencc,93.93.108.0,22
ripencc,93.94.104.0,21
ripencc,93.95.48.0,21
ripencc,93.115.168.0,23
ripencc,93.191.216.0,21
ripencc,94.100.112.0,20
ripencc,94.102.160.0,20
ripencc,94.104.0.0,13
ripencc,94.126.48.0,21
ripencc,94.126.128.0,21
ripencc,94.139.32.0,24
ripencc,94.139.33.0,24
ripencc,94.139.34.0,23
ripencc,94.139.36.0,22
ripencc,94.139.62.0,23
ripencc,94.140.160.0,19
ripencc,94.142.132.0,22
ripencc,94.143.184.0,21
ripencc,94.158.248.0,22
ripencc,94.176.98.0,23
ripencc,94.198.160.0,21
ripencc,94.224.0.0,14
ripencc,95.128.96.0,21
ripencc,95.130.40.0,21
ripencc,95.171.160.0,19
ripencc,95.182.128.0,17
ripencc,95.214.28.0,22
ripencc,95.214.140.0,22
ripencc,109.68.160.0,21
ripencc,109.69.216.0,23
ripencc,109.69.218.0,24
ripencc,109.69.219.0,24
ripencc,109.69.220.0,23
ripencc,109.69.222.0,24
ripencc,109.69.223.0,24
ripencc,109.74.16.0,22
ripencc,109.88.0.0,15
ripencc,109.128.0.0,12
ripencc,109.233.24.0,21
ripencc,109.233.104.0,22
ripencc,109.236.128.0,20
ripencc,128.0.156.0,22
ripencc,128.127.180.0,22
ripencc,139.28.164.0,22
ripencc,139.28.192.0,22
ripencc,141.134.0.0,15
ripencc,141.138.64.0,20
ripencc,146.19.11.0,24
ripencc,146.185.48.0,21
ripencc,147.78.104.0,22
ripencc,149.126.56.0,21
ripencc,149.154.192.0,18
ripencc,161.199.31.0,24
ripencc,164.35.0.0,16
ripencc,164.138.104.0,21
ripencc,176.10.88.0,21
ripencc,176.62.136.0,21
ripencc,176.62.160.0,20
ripencc,176.100.41.0,24
ripencc,176.105.246.0,24
ripencc,176.118.192.0,24
ripencc,178.23.40.0,21
ripencc,178.50.0.0,16
ripencc,178.51.0.0,16
ripencc,178.116.0.0,14
ripencc,178.132.8.0,21
ripencc,178.144.0.0,15
ripencc,178.208.32.0,19
ripencc,178.211.131.0,24
ripencc,178.211.148.0,24
ripencc,178.212.227.0,24
ripencc,178.248.160.0,21
ripencc,185.2.52.0,22
ripencc,185.2.92.0,22
ripencc,185.3.160.0,22
ripencc,185.3.216.0,22
ripencc,185.15.138.0,24
ripencc,185.16.240.0,22
ripencc,185.18.8.0,22
