region,ip,prefixlength
apnic,36.255.106.0,23
apnic,36.255.244.0,22
apnic,45.124.16.0,22
apnic,45.250.156.0,22
apnic,87.121.117.0,24
apnic,103.6.89.0,24
apnic,103.6.104.0,24
apnic,103.6.181.0,24
apnic,103.7.146.0,24
apnic,103.7.224.0,24
apnic,103.10.254.0,23
apnic,103.11.40.0,22
apnic,103.13.134.0,24
apnic,103.14.194.0,24
apnic,103.21.12.0,22
apnic,103.25.198.0,23
apnic,103.25.220.0,24
apnic,103.26.36.0,22
apnic,103.27.122.0,23
apnic,103.28.202.0,23
apnic,103.29.250.0,23
apnic,103.37.48.0,22
apnic,103.38.151.0,24
apnic,103.38.188.0,24
apnic,103.42.96.0,22
apnic,103.45.252.0,23
apnic,103.48.30.0,24
apnic,103.49.36.0,24
apnic,103.52.62.0,24
apnic,103.53.56.0,22
apnic,103.53.154.0,23
apnic,103.54.142.0,24
apnic,103.57.227.0,24
apnic,103.60.184.0,24
apnic,103.63.102.0,24
apnic,103.69.199.0,24
apnic,103.69.254.0,24
apnic,103.72.188.0,22
apnic,103.73.58.0,24
apnic,103.75.22.0,24
apnic,103.77.129.0,24
apnic,103.79.110.0,23
apnic,103.85.134.0,24
apnic,103.88.42.0,24
apnic,103.90.202.0,24
apnic,103.95.212.0,23
apnic,103.95.232.0,23
apnic,103.110.44.0,22
apnic,103.110.75.0,24
apnic,103.113.182.0,23
apnic,103.114.8.0,24
apnic,103.115.33.0,24
apnic,103.119.93.0,24
apnic,103.119.134.0,23
apnic,103.119.136.0,24
apnic,103.120.4.0,23
apnic,103.120.69.0,24
apnic,103.121.80.0,22
apnic,103.122.180.0,23
apnic,103.127.19.0,24
apnic,103.131.192.0,24
apnic,103.131.221.0,24
apnic,103.132.125.0,24
apnic,103.132.168.0,24
apnic,103.133.80.0,23
apnic,103.134.13.0,24
apnic,103.136.169.0,24
apnic,103.136.180.0,23
apnic,103.137.164.0,24
apnic,103.138.95.0,24
apnic,103.139.80.0,24
apnic,103.141.122.0,24
apnic,103.141.202.0,23
apnic,103.142.119.0,24
apnic,103.146.59.0,24
apnic,103.150.94.0,24
apnic,103.150.202.0,23
apnic,103.150.220.0,23
apnic,103.152.60.0,23
apnic,103.152.86.0,23
apnic,103.152.214.0,23
apnic,103.154.44.0,23
apnic,103.154.250.0,24
apnic,103.156.36.0,24
apnic,103.159.6.0,23
apnic,103.159.253.0,24
apnic,103.161.240.0,23
apnic,103.161.250.0,23
apnic,103.168.17.0,24
apnic,103.168.38.0,23
apnic,103.168.152.0,24
apnic,103.169.68.0,23
apnic,103.170.63.0,24
apnic,103.171.249.0,24
apnic,103.185.219.0,24
apnic,103.186.157.0,24
apnic,103.192.124.0,22
apnic,103.192.184.0,22
apnic,103.193.165.0,24
apnic,103.197.200.0,22
apnic,103.202.218.0,24
apnic,103.202.224.0,23
apnic,103.206.158.0,24
apnic,103.207.158.0,24
apnic,103.210.222.0,24
apnic,103.219.68.0,22
apnic,103.226.12.0,22
apnic,103.227.2.0,23
apnic,103.227.233.0,24
apnic,103.228.102.0,24
apnic,103.231.134.0,24
apnic,103.231.240.0,22
apnic,103.244.28.0,22
apnic,103.244.192.0,22
apnic,103.247.252.0,22
apnic,103.254.36.0,22
apnic,116.66.252.0,22
apnic,123.176.64.0,21
apnic,160.20.40.0,22
apnic,192.153.221.0,24
apnic,192.153.222.0,23
apnic,192.153.224.0,22
apnic,192.153.228.0,24
apnic,192.169.32.0,24
apnic,192.169.33.0,24
apnic,192.169.37.0,24
apnic,192.169.41.0,24
apnic,192.188.174.0,24
apnic,192.189.223.0,24
apnic,192.227.1.0,24
apnic,192.227.2.0,23
apnic,192.227.4.0,22
apnic,198.200.0.0,24
apnic,198.200.1.0,24
apnic,198.200.2.0,24
apnic,198.200.3.0,24
apnic,198.200.4.0,24
apnic,198.200.5.0,24
apnic,198.200.6.0,23
apnic,198.200.8.0,23
apnic,202.0.91.0,24
apnic,202.1.114.0,23
apnic,202.4.174.0,24
apnic,202.4.191.0,24
apnic,202.6.85.0,24
apnic,202.8.30.0,24
apnic,202.14.85.0,24
apnic,202.14.86.0,23
apnic,202.40.172.0,22
apnic,202.41.147.0,24
apnic,202.47.125.0,24
apnic,202.47.129.0,24
apnic,202.47.132.0,23
apnic,202.47.140.0,23
apnic,202.58.2.0,24
apnic,202.58.236.0,23
apnic,202.74.248.0,22
apnic,202.122.133.0,24
apnic,202.124.193.0,24
apnic,202.125.102.0,23
apnic,202.129.220.0,22
apnic,202.129.238.0,24
apnic,202.151.34.0,23
apnic,202.165.60.0,23
apnic,202.166.188.0,22
apnic,202.173.7.0,24
apnic,203.5.77.0,24
apnic,203.26.204.0,24
apnic,203.33.196.0,24
apnic,203.34.246.0,24
apnic,203.55.67.0,24
apnic,203.56.241.0,24
apnic,203.129.4.0,23
apnic,203.147.104.0,22
apnic,203.153.6.0,23
apnic,203.161.176.0,23
apnic,203.161.188.0,24
apnic,203.169.0.0,22
apnic,203.171.6.0,23
apnic,203.175.0.0,22
apnic,203.190.218.0,23
apnic,203.190.220.0,23
apnic,203.201.180.0,24
