region,ip,prefixlength,org
arin,23.138.120.0,24,n/a
arin,74.112.232.0,21,n/a
arin,74.116.92.0,22,n/a
arin,148.64.60.0,23,n/a
arin,149.112.46.0,23,n/a
arin,158.222.40.0,23,n/a
arin,192.96.136.0,23,n/a
arin,192.139.192.0,24,n/a
arin,199.19.28.0,22,n/a
arin,199.101.188.0,22,n/a
arin,204.27.52.0,22,n/a
arin,208.78.48.0,21,n/a
arin,208.91.192.0,22,n/a
