region,ip,prefixlength
apnic,103.7.197.0,24
apnic,103.16.15.0,24
apnic,103.25.228.0,23
apnic,103.100.10.0,24
apnic,103.101.192.0,24
apnic,103.226.22.0,23
apnic,202.4.251.0,24
