region,ip,prefixlength,org
apnic,2405:600::,32,n/a
apnic,2400:7480::,32,n/a
apnic,2400:bde0::,32,n/a
apnic,2400:d4e0::,32,n/a
apnic,2400:db80::,32,n/a
apnic,2401:90c0::,32,n/a
apnic,2401:d600::,32,n/a
apnic,2401:fd40::,32,n/a
apnic,2402:8880::,32,n/a
apnic,2402:c900::,32,n/a
apnic,2403:d700::,32,n/a
apnic,2404:2700::,32,n/a
apnic,2404:ec80::,32,n/a
apnic,2405:4c40::,32,n/a
apnic,2405:5700::,32,n/a
apnic,2405:ae00::,32,n/a
apnic,2406:2940::,32,n/a
apnic,2407:1c80::,32,n/a
apnic,2407:3680::,32,n/a
apnic,2407:6400::,32,n/a
apnic,2407:95c0::,32,n/a
