region,ip,prefixlength,org
ripencc,2001:8c8::,32,n/a
ripencc,2a00:e90::,32,n/a
ripencc,2a02:660::,32,rs.oriontelekomtim;Orion Telekom Tim d.o.o.Beograd
ripencc,2a02:b58::,32,n/a
ripencc,2a02:e40::,32,n/a
ripencc,2a02:f88::,32,n/a
ripencc,2a03:3e0::,32,n/a
ripencc,2a03:620::,32,"rs.mi239mont;Mirjana Ilic trading as Radnja Za Montazu Servisiranje Antena, Interfona i Elekrticnih Aparata Mi 239-Mont"
ripencc,2a06:180::,29,rs.ninet;NiNet Company DOO
ripencc,2a0c:e00::,29,n/a
ripencc,2001:4170::,32,rs.rcub;Akademska mreza Republike Srbije - AMRES
ripencc,2a00:1108::,32,n/a
ripencc,2a00:1dd8::,29,rs.sbb-net;Serbia BroadBand-Srpske Kablovske mreze d.o.o.
ripencc,2a00:4440::,32,rs.netlogic;Netlogic doo
ripencc,2a00:61c0::,29,rs.noviop;A1 Srbija d.o.o
ripencc,2a00:73a0::,32,rs.comnet-ferizaj;COMNET Sh.p.k
ripencc,2a00:8100::,32,rs.oriontelekomtim;Orion Telekom Tim d.o.o.Beograd
ripencc,2a00:8720::,32,n/a
ripencc,2a00:9500::,32,rs.itoii;IT011 d.o.o
ripencc,2a00:ad00::,29,n/a
ripencc,2a00:b720::,29,rs.baunetworks;BAU NETWORKS DOO TORNJOS
ripencc,2a00:cf00::,32,n/a
ripencc,2a00:d140::,32,rs.jotel;Jotel d.o.o.
ripencc,2a01:6440::,29,rs.astratelekom;ASTRA TELEKOM DOO BEOGRAD
ripencc,2a01:ac80::,29,n/a
ripencc,2a01:ad60::,32,rs.dombosnet;ERZEBET EDEDI trading as SAMOSTALNA ZANATSKA RADNJA DOMBOS TV
ripencc,2a01:b800::,32,n/a
ripencc,2a02:61a0::,32,n/a
ripencc,2a03:1560::,32,rs.generalisrbija;Generali Osiguranje Srbija
ripencc,2a03:4960::,32,n/a
ripencc,2a03:5fe0::,29,rs.providus;Providus d.o.o.
ripencc,2a03:87c0::,29,rs.sbb-net;Serbia BroadBand-Srpske Kablovske mreze d.o.o.
ripencc,2a03:94a0::,32,rs.e-caps;E-CAPS D.O.O
ripencc,2a03:9760::,32,n/a
ripencc,2a03:9d80::,32,rs.stepanovicisipka;Privredno drustvo za trgovinu i usluge STEPANOVIC & SIPKA
ripencc,2a03:b080::,32,n/a
ripencc,2a03:dd80::,29,n/a
ripencc,2a03:df00::,32,n/a
ripencc,2a03:fc40::,32,n/a
ripencc,2a04:1dc0::,29,n/a
ripencc,2a04:2e40::,29,rs.cri;Mainstream doo Beograd
ripencc,2a04:73c0::,29,n/a
ripencc,2a04:bf40::,29,rs.aik-banka;AIK banka A.D. Beograd
ripencc,2a04:d080::,29,rs.uninis;University of Nis
ripencc,2a04:eb80::,29,n/a
ripencc,2a04:ec20::,30,rs.bluenet;Internet BlueNET doo Cacak
ripencc,2a04:f040::,29,n/a
ripencc,2a05:4980::,29,rs.halcomad;Halcom a.d. Beograd
ripencc,2a05:5d80::,29,n/a
ripencc,2a05:7840::,29,n/a
ripencc,2a05:7c00::,29,n/a
ripencc,2a05:8fc0::,29,rs.vista;N.T.SH. Vista
ripencc,2a05:9300::,29,rs.baunetworks;BAU NETWORKS DOO TORNJOS
ripencc,2a06:5b00::,29,n/a
ripencc,2a06:63c0::,29,n/a
ripencc,2a06:8300::,29,n/a
ripencc,2a06:9400::,29,rs.astratelekom;ASTRA TELEKOM DOO BEOGRAD
ripencc,2a07:6400::,29,n/a
ripencc,2a07:b200::,31,n/a
ripencc,2a07:de80::,29,n/a
ripencc,2a07:eac0::,31,n/a
ripencc,2a09:ab00::,29,rs.dhh;mCloud doo
ripencc,2a09:ab80::,29,n/a
ripencc,2a0b:3b80::,29,"rs.opennet;""B92"" DOO BEOGRAD"
ripencc,2a0b:9200::,32,n/a
ripencc,2a0c:6300::,29,n/a
ripencc,2a0c:8c00::,29,n/a
ripencc,2a0c:b240::,32,n/a
ripencc,2a0c:c940::,29,n/a
ripencc,2a0d:a6c0::,29,n/a
ripencc,2a0e:da80::,29,n/a
ripencc,2a0f:7bc0::,29,n/a
ripencc,2a0f:b180::,29,n/a
ripencc,2a0f:eb80::,29,n/a
ripencc,2a10:3fc0::,29,n/a
ripencc,2a12:cbc0::,29,rs.exeplay;Exeplay d.o.o.
ripencc,2a13:a400::,29,rs.teletech;Teletech d.o.o. Beograd
ripencc,2a13:a980::,29,rs.omaxnetwork;Omax Network d.o.o.
