region,version,ip,prefixlength,org
ripencc,ipv4,2.57.60.0,22,ge.jsc-tbc-bank;JSC TBC BANK
ripencc,ipv4,2.57.216.0,22,ge.multisoft;MULTISOFT LLC
ripencc,ipv4,2.58.64.0,22,n/a
ripencc,ipv4,5.10.32.0,21,n/a
ripencc,ipv4,5.44.128.0,21,ge.mojit;Ministry of Justice of Georgia
ripencc,ipv4,5.133.160.0,21,n/a
ripencc,ipv4,5.152.0.0,17,n/a
ripencc,ipv4,5.159.16.0,21,ge.deagov;LEPL Digital Governance Agency
ripencc,ipv4,5.178.128.0,17,ge.magticom;Magticom Ltd.
ripencc,ipv4,5.187.8.0,21,ge.llcskytel;LLC Skytel
ripencc,ipv4,31.146.0.0,16,n/a
ripencc,ipv4,31.192.0.0,18,ge.cgc;LTD CGC Co
ripencc,ipv4,31.222.228.0,24,n/a
ripencc,ipv4,37.46.104.0,21,ge.lepl-fas;Legal Entity Under Public Law Financial Analytical Service
ripencc,ipv4,37.72.142.0,24,ge.goriweb23;Goriweb LLC
ripencc,ipv4,37.75.128.0,21,ge.llcskytel;LLC Skytel
ripencc,ipv4,37.110.160.0,19,n/a
ripencc,ipv4,37.131.224.0,21,n/a
ripencc,ipv4,37.143.152.0,21,n/a
ripencc,ipv4,37.156.175.0,24,n/a
ripencc,ipv4,37.232.0.0,17,n/a
ripencc,ipv4,37.233.128.0,17,n/a
ripencc,ipv4,45.8.36.0,22,n/a
ripencc,ipv4,45.9.32.0,22,n/a
ripencc,ipv4,45.9.44.0,22,ge.georgianairlink;Georgianairlink LLC
ripencc,ipv4,45.13.40.0,22,n/a
ripencc,ipv4,45.81.28.0,22,n/a
ripencc,ipv4,45.90.252.0,22,n/a
ripencc,ipv4,45.136.52.0,22,ge.greennetworks;GreenNetworks LLC
ripencc,ipv4,45.138.44.0,22,ge.expert;Expert Solutions Georgia LLC
ripencc,ipv4,45.143.108.0,22,n/a
ripencc,ipv4,45.154.88.0,22,n/a
ripencc,ipv4,45.157.152.0,22,n/a
ripencc,ipv4,46.49.0.0,17,ge.magticom;Magticom Ltd.
ripencc,ipv4,46.175.134.0,24,ge.ltdnetservice;LTD NETSERVICE
ripencc,ipv4,62.3.11.0,24,ge.geokomi36;Geokomi LLC
ripencc,ipv4,62.3.30.0,24,n/a
ripencc,ipv4,62.106.90.0,24,n/a
ripencc,ipv4,62.168.160.0,19,ge.magticom;Magticom Ltd.
ripencc,ipv4,62.212.32.0,19,ge.egrisi;System Net Ltd
ripencc,ipv4,77.74.40.0,21,ge.magticom;Magticom Ltd.
ripencc,ipv4,77.92.224.0,19,n/a
ripencc,ipv4,77.242.48.0,20,ge.cgc;LTD CGC Co
ripencc,ipv4,78.40.104.0,22,ge.llcskytel;LLC Skytel
ripencc,ipv4,78.139.128.0,18,n/a
ripencc,ipv4,79.99.92.0,22,ge.europebet;Chempionebi 111 LTD
ripencc,ipv4,79.99.248.0,21,n/a
ripencc,ipv4,80.71.144.0,24,n/a
ripencc,ipv4,80.71.145.0,24,n/a
ripencc,ipv4,80.77.48.0,20,ge.cgc;LTD CGC Co
ripencc,ipv4,80.83.128.0,20,ge.geonet;Geonet Ltd.
ripencc,ipv4,80.92.176.0,20,n/a
ripencc,ipv4,80.241.176.0,20,n/a
ripencc,ipv4,80.241.240.0,22,ge.magticom;Magticom Ltd.
ripencc,ipv4,80.241.244.0,22,n/a
ripencc,ipv4,80.241.248.0,22,ge.magticom;Magticom Ltd.
ripencc,ipv4,80.241.252.0,24,n/a
ripencc,ipv4,80.241.253.0,24,ge.magticom;Magticom Ltd.
ripencc,ipv4,80.241.254.0,23,ge.magticom;Magticom Ltd.
ripencc,ipv4,81.16.240.0,20,"ge.global-1;JSC ""Global Erty"""
ripencc,ipv4,81.95.160.0,20,ge.magticom;Magticom Ltd.
ripencc,ipv4,82.211.128.0,18,ge.magticom;Magticom Ltd.
ripencc,ipv4,85.114.224.0,19,ge.magticom;Magticom Ltd.
ripencc,ipv4,85.117.32.0,19,n/a
ripencc,ipv4,85.118.96.0,19,ge.egrisi;System Net Ltd
ripencc,ipv4,85.209.80.0,22,n/a
ripencc,ipv4,85.238.32.0,19,ge.service;LLC Service
ripencc,ipv4,87.253.32.0,19,n/a
ripencc,ipv4,88.210.192.0,18,n/a
ripencc,ipv4,88.218.112.0,22,ge.techsolutions;Tech Solutions LLC
ripencc,ipv4,89.150.0.0,23,ge.maxtel;Myphone LLC
ripencc,ipv4,89.232.0.0,19,n/a
ripencc,ipv4,89.232.32.0,19,ge.magticom;Magticom Ltd.
ripencc,ipv4,91.151.128.0,20,n/a
ripencc,ipv4,91.184.96.0,19,n/a
ripencc,ipv4,91.192.8.0,24,ge.ilink;iLink Ltd
ripencc,ipv4,91.193.56.0,23,ge.ruben;Ruben Vandepitte
ripencc,ipv4,91.194.7.0,24,n/a
ripencc,ipv4,91.201.96.0,22,ge.jscinsurancealdagi;JSC Insurance Company Aldagi
ripencc,ipv4,91.205.157.0,24,ge.kct;Artem Zubkov
ripencc,ipv4,91.241.55.0,24,ge.geokomi32;Geokomi LLC
ripencc,ipv4,91.246.50.0,24,ge.goriweb28;Goriweb LLC
ripencc,ipv4,91.247.164.0,24,n/a
ripencc,ipv4,92.51.64.0,18,n/a
ripencc,ipv4,92.54.192.0,18,n/a
ripencc,ipv4,92.241.64.0,19,"ge.wanex;JSC ""Silknet"""
ripencc,ipv4,93.177.128.0,18,ge.magticom;Magticom Ltd.
ripencc,ipv4,93.179.88.0,22,ge.techsolutions;Tech Solutions LLC
ripencc,ipv4,93.186.208.0,20,ge.egrisi;System Net Ltd
