region,ip,prefixlength
ripencc,2a02:bf0::,32
ripencc,2a07:200::,29
ripencc,2a10:dc0::,29
ripencc,2a00:1760::,29
ripencc,2a00:6440::,32
ripencc,2a00:c820::,29
ripencc,2a01:6e40::,32
ripencc,2a02:2208::,29
ripencc,2a02:d240::,29
ripencc,2a02:e300::,29
ripencc,2a03:3000::,29
ripencc,2a03:5be0::,32
ripencc,2a03:9120::,32
ripencc,2a03:9b60::,32
ripencc,2a03:c740::,32
ripencc,2a04:2e80::,29
ripencc,2a04:9b40::,29
ripencc,2a04:cc40::,29
ripencc,2a06:4800::,29
ripencc,2a0a:7d80::,29
ripencc,2a0a:eac0::,29
ripencc,2a0a:f240::,29
ripencc,2a0b:8680::,29
ripencc,2a0c:b1c0::,29
ripencc,2a0d:2d00::,32
ripencc,2a12:1380::,29
