region,ip,prefixlength,org
ripencc,2001:738::,32,n/a
ripencc,2001:950::,32,hu.jasmin;DoclerWeb Informatikai Kft.
ripencc,2a01:1f0::,32,hu.csn;United Technology Alliance Kft.
ripencc,2a01:270::,32,hu.atw;ATW Internet Kft.
ripencc,2a01:368::,29,hu.hdsnet;DIGI Tavkozlesi es Szolgaltato Kft.
ripencc,2a01:5d0::,32,n/a
ripencc,2a02:558::,32,n/a
ripencc,2a02:730::,32,n/a
ripencc,2a02:738::,32,n/a
ripencc,2a02:780::,29,hu.hdsnet;DIGI Tavkozlesi es Szolgaltato Kft.
ripencc,2a02:808::,29,hu.prtelecom;PR-TELECOM Zrt.
ripencc,2a02:a50::,32,n/a
ripencc,2a09:740::,32,n/a
ripencc,2a10:cc0::,29,n/a
ripencc,2a11:440::,32,n/a
ripencc,2a11:540::,30,hu.dcsolutions;Data Center Solutions Kft.
ripencc,2a13:b00::,29,n/a
ripencc,2a13:dc0::,29,n/a
ripencc,2001:1aa0::,29,hu.deltav;Invitech ICT Services Kft.
ripencc,2001:4c48::,29,n/a
ripencc,2a00:10b8::,32,n/a
ripencc,2a00:10d0::,32,n/a
ripencc,2a00:1110::,29,n/a
ripencc,2a00:15f0::,32,n/a
ripencc,2a00:1608::,32,n/a
ripencc,2a00:1878::,29,n/a
ripencc,2a00:1b90::,32,hu.magic;RLAN Internet Tavkozlesi Szolgaltato Kft.
ripencc,2a00:1f40::,29,hu.giganet;Giganet Internet Szolgaltato Kft
ripencc,2a00:5940::,32,n/a
ripencc,2a00:9420::,32,hu.activcom;Activcom Kft.
ripencc,2a00:9860::,32,n/a
ripencc,2a00:a100::,32,hu.kopdat;National Infocommunications Service Company Limited by Shares
ripencc,2a00:a1a0::,32,n/a
ripencc,2a00:b0c0::,32,hu.rackserverhu;Cogitnet Kft.
ripencc,2a00:c3c0::,32,hu.mvmi;MVM Information Technology Private Company Limited by Shares
ripencc,2a00:c760::,32,n/a
ripencc,2a00:c9a0::,32,hu.blazearts;BlazeArts Kft.
ripencc,2a00:cae0::,32,hu.net-tv;NET-TV Zrt.
ripencc,2a00:d240::,32,hu.naracom;Naracom Kft.
ripencc,2a00:df80::,32,n/a
ripencc,2a00:e300::,32,hu.atw;ATW Internet Kft.
ripencc,2a00:e6a0::,32,hu.iszt;ISZT INTERNET SZOLGALTATOK Halozati Koordinacios Kozpontja Nonprofit KFT.
ripencc,2a01:47c0::,29,n/a
ripencc,2a01:4be0::,32,n/a
ripencc,2a01:6ee0::,32,n/a
ripencc,2a01:7300::,32,n/a
ripencc,2a01:7d60::,32,n/a
ripencc,2a01:7d80::,32,hu.qwertynet;QwertyNet Kft
ripencc,2a01:8de0::,32,n/a
ripencc,2a01:94e0::,32,hu.teranet;Teranet.hu Szolgaltato Kft
ripencc,2a01:95c0::,32,hu.tvnettel;TvNetTel Kft.
ripencc,2a01:9b80::,32,hu.satelit;Satelit Hiradastechnikai Kft.
ripencc,2a01:ae20::,32,hu.doclernet;Servergarden Kft.
ripencc,2a01:b5e0::,32,hu.tarhely;Tarhely.Eu Szolgaltato Kft.
ripencc,2a01:bac0::,32,hu.banknet;3c. Kft.
ripencc,2a01:be00::,32,hu.dravanet-pecs;Dravanet Co Ltd.
ripencc,2a02:2950::,32,hu.infotechna;Infotechna Ltd.
ripencc,2a02:2a98::,32,n/a
ripencc,2a02:6080::,32,n/a
ripencc,2a02:6f40::,32,n/a
ripencc,2a02:ab80::,28,n/a
ripencc,2a02:c000::,29,n/a
ripencc,2a02:c640::,29,n/a
ripencc,2a02:d400::,29,n/a
ripencc,2a02:f940::,29,n/a
ripencc,2a03:2f60::,32,n/a
ripencc,2a03:3380::,32,hu.hpc-mvm;MVM NET Zrt.
ripencc,2a03:3da0::,32,hu.nmhh;Nemzeti Media- es Hirkozlesi Hatosag
ripencc,2a03:44c0::,32,n/a
ripencc,2a03:4ca0::,32,n/a
ripencc,2a03:5ae0::,32,hu.ozdkabel-net;Ozd Kabel TV-NET Kft
ripencc,2a03:5f60::,32,n/a
ripencc,2a03:6ec0::,32,"hu.mobillan-sat;MOBILLAN-SAT Informatikai, Kereskedelmi es Szolgaltato Kft"
ripencc,2a03:8c60::,32,n/a
ripencc,2a03:9900::,32,n/a
ripencc,2a03:aa60::,32,hu.mikrotti-internet;Mikrotti Kft
ripencc,2a03:bf00::,29,n/a
ripencc,2a03:da00::,32,n/a
ripencc,2a03:f780::,32,n/a
ripencc,2a04:2380::,29,n/a
ripencc,2a04:e6c0::,29,n/a
ripencc,2a04:fd80::,29,hu.moneywheel;Moneywheel Research Zrt.
ripencc,2a04:ffc0::,29,n/a
ripencc,2a05:3080::,29,hu.netfonetelecom;Netfone Telecom Tavkozlesi es Szolgaltato KFT
ripencc,2a05:8480::,29,hu.on-line-system;ON LINE SYSTEM KFT.
ripencc,2a05:9580::,29,n/a
ripencc,2a05:c000::,32,n/a
ripencc,2a05:df80::,29,hu.gelkanet;GELKA HIRTECH KFT
ripencc,2a05:f5c0::,29,hu.giganet;Giganet Internet Szolgaltato Kft
ripencc,2a06:5c80::,29,hu.websupport;Websupport Magyarorszag Kft.
ripencc,2a07:1100::,29,n/a
ripencc,2a07:c280::,29,hu.rendszerinformatika;Rendszerinformatika Zrt.
ripencc,2a07:c7c0::,29,n/a
ripencc,2a07:cb00::,32,hu.widenet;Widenet Internet Szolgaltato Kft.
ripencc,2a07:ed80::,32,hu.zelka;JuPiNet Kft.
ripencc,2a09:31c0::,32,hu.beltav;Beltav Ltd.
ripencc,2a09:67c0::,29,hu.vertesnet;VertesNet Kozep-dunantuli Regio Kft.
ripencc,2a09:6bc0::,29,n/a
ripencc,2a09:7ac0::,29,n/a
ripencc,2a09:9400::,29,hu.opcnet;OPC Networks Kft.
ripencc,2a09:af40::,29,hu.elektronet;Elektronet Zrt.
ripencc,2a09:f8c0::,32,hu.altinet;Altinet Internet Kft.
ripencc,2a0a:3fc0::,32,n/a
ripencc,2a0a:4000::,29,hu.iplus;Iplus Magyarorszag Kereskedelmi es Szolgaltato Kft.
ripencc,2a0a:66c0::,32,n/a
ripencc,2a0a:6f00::,29,n/a
ripencc,2a0a:ec40::,32,n/a
ripencc,2a0a:f640::,32,hu.pannon;Yettel Hungary Ltd.
ripencc,2a0b:1e00::,29,hu.flashnet;Flashnet Kft
ripencc,2a0b:3dc0::,32,hu.freemium;Freemium Ltd.
ripencc,2a0b:9a80::,32,n/a
ripencc,2a0b:b980::,32,hu.hmx;HMX Hungarian Media Exchange Kft
ripencc,2a0b:c5c0::,32,n/a
ripencc,2a0b:e0c0::,29,n/a
ripencc,2a0b:e5c0::,29,hu.wavecom1;WaveCom Informatikai Kft.
ripencc,2a0b:fac0::,29,n/a
ripencc,2a0c:6280::,29,hu.telconet;TelcoNet Kft.
ripencc,2a0c:6800::,32,hu.borsodwebltd;BorsodWeb Internet Szolgaltato Kft.
ripencc,2a0c:8ac0::,32,n/a
ripencc,2a0c:9640::,29,hu.zts;ZeroTime Services Kft.
ripencc,2a0c:b400::,29,hu.roico;Roico Net Kft
ripencc,2a0c:bfc0::,29,hu.domaintank;DomainTank Informatikai Kft
ripencc,2a0c:e280::,32,n/a
ripencc,2a0c:e700::,29,n/a
ripencc,2a0c:f1c0::,29,hu.giganet;Giganet Internet Szolgaltato Kft
ripencc,2a0c:f5c0::,32,n/a
ripencc,2a0c:fac0::,29,hu.klapka;Klapka Gyorgy Lakasfenntarto Szovetkezet
ripencc,2a0d:2300::,29,hu.atw;ATW Internet Kft.
ripencc,2a0d:3980::,29,hu.iec;NETregator Kft.
ripencc,2a0d:a400::,29,hu.xet;XET Kft.
ripencc,2a0e:1180::,29,hu.kapu-mh;Kapu-MH Kft
ripencc,2a0e:4300::,30,n/a
ripencc,2a0e:5580::,29,n/a
ripencc,2a0e:8700::,29,hu.kapulan1;Kapulan Kft.
ripencc,2a0e:9500::,29,hu.totalsec;Meretei Balazs
ripencc,2a0e:9740::,29,hu.vivanetdc;VIVAnet DataCenter Kft.
ripencc,2a0e:a5c0::,29,n/a
ripencc,2a0e:ed00::,29,n/a
ripencc,2a0f:2080::,29,n/a
ripencc,2a0f:5640::,29,hu.atw;ATW Internet Kft.
ripencc,2a0f:6140::,29,n/a
ripencc,2a0f:7540::,29,n/a
ripencc,2a0f:7ec0::,32,n/a
ripencc,2a0f:8540::,29,hu.postvex;Postvex Kft
