region,ip,prefixlength,org
ripencc,2.56.12.0,22,bg.telehousebg;Telehouse AD
ripencc,2.56.52.0,22,n/a
ripencc,2.58.92.0,22,n/a
ripencc,2.59.252.0,22,n/a
ripencc,5.32.128.0,22,n/a
ripencc,5.32.132.0,22,bg.lifoet-2007;Lifoet-2007 LLC
ripencc,5.53.128.0,17,bg.mtelnet;A1 Bulgaria EAD
ripencc,5.61.96.0,20,bg.netpoint;Netpoint Services Ltd.
ripencc,5.104.160.0,19,n/a
ripencc,5.133.92.0,22,bg.ultranet;UltraNET Ltd
ripencc,5.149.248.0,21,n/a
ripencc,5.181.28.0,22,bg.ultranet;UltraNET Ltd
ripencc,5.181.55.0,24,bg.skyfiber;Sky Fiber AD
ripencc,5.181.80.0,22,n/a
ripencc,5.182.20.0,22,bg.tooldomains;TOOL DOMAINS EOOD
ripencc,5.183.228.0,22,bg.ultranet;UltraNET Ltd
ripencc,5.252.132.0,22,n/a
ripencc,5.253.56.0,22,n/a
ripencc,5.253.64.0,22,n/a
ripencc,31.10.5.0,24,bg.eurohoster;EUROHOSTER Ltd.
ripencc,31.13.192.0,23,n/a
ripencc,31.13.195.0,24,n/a
ripencc,31.13.196.0,22,n/a
ripencc,31.13.200.0,21,n/a
ripencc,31.13.208.0,23,n/a
ripencc,31.13.211.0,24,n/a
ripencc,31.13.212.0,24,n/a
ripencc,31.13.215.0,24,bg.daticum;Daticum AD
ripencc,31.13.216.0,21,n/a
ripencc,31.13.224.0,22,n/a
ripencc,31.13.228.0,23,bg.daticum;Daticum AD
ripencc,31.13.230.0,23,n/a
ripencc,31.13.232.0,21,n/a
ripencc,31.13.240.0,21,n/a
ripencc,31.13.248.0,24,n/a
ripencc,31.13.252.0,22,n/a
ripencc,31.169.124.0,22,n/a
ripencc,31.193.189.0,24,n/a
ripencc,31.210.170.0,23,bg.eurohoster;EUROHOSTER Ltd.
ripencc,31.210.172.0,23,bg.eurohoster;EUROHOSTER Ltd.
ripencc,31.211.128.0,19,n/a
ripencc,37.60.136.0,24,n/a
ripencc,37.60.137.0,24,bg.daticum;Daticum AD
ripencc,37.60.138.0,23,n/a
ripencc,37.60.140.0,23,n/a
ripencc,37.60.143.0,24,n/a
ripencc,37.60.224.0,19,bg.siteground;SiteGround Hosting EOOD
ripencc,37.63.0.0,17,bg.mtelnet;A1 Bulgaria EAD
ripencc,37.72.130.0,24,n/a
ripencc,37.77.80.0,20,bg.siteground;SiteGround Hosting EOOD
ripencc,37.130.240.0,21,bg.mtelnet;A1 Bulgaria EAD
ripencc,37.139.128.0,22,n/a
ripencc,37.143.192.0,18,bg.bulsatcom;Bulsatcom EOOD
ripencc,37.157.136.0,21,n/a
ripencc,37.157.160.0,19,n/a
ripencc,37.209.168.0,21,n/a
ripencc,37.221.120.0,22,n/a
ripencc,45.8.72.0,23,n/a
ripencc,45.8.92.0,22,n/a
ripencc,45.9.156.0,22,n/a
ripencc,45.9.208.0,22,n/a
ripencc,45.10.188.0,22,n/a
ripencc,45.12.252.0,22,n/a
ripencc,45.14.164.0,22,n/a
ripencc,45.15.180.0,22,n/a
ripencc,45.65.68.0,22,bg.ultranet;UltraNET Ltd
ripencc,45.66.44.0,22,n/a
ripencc,45.66.228.0,22,n/a
ripencc,45.67.12.0,22,n/a
ripencc,45.67.88.0,22,bg.ultranet;UltraNET Ltd
ripencc,45.81.36.0,22,n/a
ripencc,45.81.176.0,22,n/a
ripencc,45.81.240.0,22,n/a
ripencc,45.83.216.0,22,bg.opticnet;OPTIC NET Ltd.
ripencc,45.83.248.0,22,n/a
ripencc,45.84.88.0,22,n/a
ripencc,45.84.172.0,22,bg.euroxp;EuroExpress Ltd.
ripencc,45.84.184.0,22,n/a
ripencc,45.84.192.0,22,bg.rax;RAX.BG EOOD
ripencc,45.84.220.0,22,n/a
ripencc,45.87.160.0,22,bg.interwebs;InterWebs Ltd.
ripencc,45.88.24.0,22,n/a
ripencc,45.88.64.0,22,n/a
ripencc,45.88.88.0,22,n/a
ripencc,45.89.244.0,22,n/a
ripencc,45.90.88.0,22,n/a
ripencc,45.91.192.0,22,n/a
ripencc,45.95.0.0,22,n/a
ripencc,45.128.4.0,22,n/a
ripencc,45.128.88.0,22,n/a
ripencc,45.128.96.0,22,n/a
ripencc,45.128.232.0,22,n/a
ripencc,45.129.84.0,22,n/a
ripencc,45.133.92.0,22,n/a
ripencc,45.133.100.0,22,n/a
ripencc,45.133.251.0,24,n/a
ripencc,45.137.220.0,22,n/a
ripencc,45.139.100.0,22,n/a
ripencc,45.139.104.0,22,n/a
ripencc,45.139.123.0,24,n/a
ripencc,45.141.156.0,22,n/a
ripencc,45.141.232.0,22,n/a
ripencc,45.142.128.0,22,n/a
ripencc,45.143.100.0,22,n/a
ripencc,45.144.152.0,22,n/a
ripencc,45.146.140.0,22,n/a
ripencc,45.149.124.0,22,bg.lanet;LANET EOOD
