region,ip,prefixlength
ripencc,2001:678:b::,48
ripencc,2001:678:7c::,48
ripencc,2001:678:80::,48
ripencc,2001:678:84::,48
ripencc,2001:678:d8::,48
ripencc,2001:7f8:16::,48
ripencc,2001:678:324::,48
ripencc,2001:678:8e8::,48
ripencc,2001:678:b80::,48
ripencc,2001:678:b88::,48
ripencc,2001:678:b90::,48
ripencc,2001:678:d80::,48
ripencc,2001:678:e24::,48
ripencc,2001:678:fdc::,48
ripencc,2001:67c:368::,48
ripencc,2001:67c:554::,48
ripencc,2001:67c:5d0::,48
ripencc,2001:67c:7d0::,48
ripencc,2001:67c:958::,48
ripencc,2001:7f8:109::,48
ripencc,2001:7f8:126::,48
ripencc,2001:67c:12c8::,48
ripencc,2001:67c:13c8::,48
ripencc,2001:67c:2198::,48
ripencc,2001:67c:2528::,48
ripencc,2001:67c:2980::,48
ripencc,2001:67c:2a88::,48
ripencc,2001:67c:2bcc::,48
