region,version,ip,prefixlength,org
ripencc,ipv4,5.23.64.0,19,n/a
ripencc,ipv4,31.15.112.0,21,is.farice;Farice ehf
ripencc,ipv4,31.209.136.0,21,n/a
ripencc,ipv4,31.209.144.0,20,is.mila;Mila hf
ripencc,ipv4,31.209.192.0,18,is.mila;Mila hf
ripencc,ipv4,37.152.64.0,21,is.ruv;Rikisutvarpid Ohf
ripencc,ipv4,37.205.32.0,21,is.trs;Tolvu- og Rafeindapjonusta Sudurlands ehf
ripencc,ipv4,46.22.96.0,20,n/a
ripencc,ipv4,46.28.152.0,21,is.islandsbanki;Islandsbanki hf
ripencc,ipv4,46.182.184.0,21,is.nova;Nova hf
ripencc,ipv4,46.239.192.0,18,n/a
ripencc,ipv4,62.145.128.0,19,n/a
ripencc,ipv4,77.73.33.0,24,is.netbergehf;Svartsteinn ehf
ripencc,ipv4,78.40.248.0,21,is.nova;Nova hf
ripencc,ipv4,79.171.96.0,21,n/a
ripencc,ipv4,80.248.16.0,20,n/a
ripencc,ipv4,81.15.0.0,17,n/a
ripencc,ipv4,82.112.64.0,19,n/a
ripencc,ipv4,82.148.64.0,19,is.fsnet;Icelandic Ministry of Education
ripencc,ipv4,82.221.0.0,16,n/a
ripencc,ipv4,83.173.0.0,18,n/a
ripencc,ipv4,85.116.64.0,19,n/a
ripencc,ipv4,85.197.192.0,18,n/a
ripencc,ipv4,85.220.0.0,17,is.mila;Mila hf
ripencc,ipv4,87.121.23.0,24,n/a
ripencc,ipv4,87.237.32.0,21,is.ccp;CCP ehf.
ripencc,ipv4,88.135.70.0,24,is.harpa;Harpa Concert Hall and Conference Centre ohf
ripencc,ipv4,88.149.0.0,17,n/a
ripencc,ipv4,88.151.48.0,21,n/a
ripencc,ipv4,89.17.128.0,19,n/a
ripencc,ipv4,89.104.128.0,19,is.landsbanki;Landsbankinn hf
ripencc,ipv4,89.147.108.0,22,is.1984;1984 ehf
ripencc,ipv4,89.160.128.0,17,n/a
ripencc,ipv4,92.43.192.0,21,is.arvakur;Arvakur hf
ripencc,ipv4,93.95.72.0,21,is.nethonnun;Premis ehf
ripencc,ipv4,93.95.224.0,21,is.1984;1984 ehf
ripencc,ipv4,94.142.152.0,21,is.ok;Opin Kerfi hf
ripencc,ipv4,94.198.48.0,23,n/a
ripencc,ipv4,128.140.232.0,21,is.skra;Registers Iceland
ripencc,ipv4,149.126.80.0,21,is.nova;Nova hf
ripencc,ipv4,160.20.214.0,23,n/a
ripencc,ipv4,176.10.32.0,21,is.ok;Opin Kerfi hf
ripencc,ipv4,176.57.224.0,20,is.ok;Opin Kerfi hf
ripencc,ipv4,178.19.48.0,20,is.nova;Nova hf
ripencc,ipv4,178.248.16.0,21,is.nethonnun;Premis ehf
ripencc,ipv4,185.21.16.0,22,n/a
ripencc,ipv4,185.24.0.0,22,n/a
ripencc,ipv4,185.25.252.0,22,is.ok;Opin Kerfi hf
ripencc,ipv4,185.27.36.0,22,is.nethonnun;Premis ehf
ripencc,ipv4,185.29.196.0,22,n/a
ripencc,ipv4,185.30.184.0,22,n/a
ripencc,ipv4,185.40.120.0,22,is.nova;Nova hf
ripencc,ipv4,185.43.30.0,24,n/a
ripencc,ipv4,185.44.204.0,24,n/a
ripencc,ipv4,185.44.240.0,22,is.rarik;RARIK ohf.
ripencc,ipv4,185.45.76.0,22,n/a
ripencc,ipv4,185.56.12.0,22,is.icelandair;Icelandair ehf
ripencc,ipv4,185.62.60.0,22,n/a
ripencc,ipv4,185.67.84.0,22,is.nethonnun;Premis ehf
ripencc,ipv4,185.67.180.0,22,n/a
ripencc,ipv4,185.86.220.0,22,is.kapalvaedingehf;Kapalvaeding ehf.
ripencc,ipv4,185.93.156.0,22,n/a
ripencc,ipv4,185.101.124.0,22,n/a
ripencc,ipv4,185.107.60.0,22,n/a
ripencc,ipv4,185.109.100.0,22,is.nethonnun;Premis ehf
ripencc,ipv4,185.111.36.0,22,is.nova;Nova hf
ripencc,ipv4,185.112.144.0,22,is.1984;1984 ehf
ripencc,ipv4,185.112.204.0,22,is.trs;Tolvu- og Rafeindapjonusta Sudurlands ehf
