region,ip,prefixlength
lacnic,45.5.216.0,22
lacnic,45.170.224.0,22
lacnic,45.182.188.0,24
lacnic,45.238.28.0,22
lacnic,131.255.16.0,24
lacnic,138.97.160.0,22
lacnic,138.117.4.0,22
lacnic,138.185.28.0,22
lacnic,138.185.104.0,22
lacnic,143.137.24.0,22
lacnic,143.202.252.0,22
lacnic,152.231.32.0,20
lacnic,161.0.32.0,19
lacnic,170.80.16.0,22
lacnic,170.84.132.0,22
lacnic,170.246.152.0,22
lacnic,186.1.0.0,18
lacnic,186.76.0.0,15
lacnic,190.106.0.0,19
lacnic,190.106.48.0,20
lacnic,190.107.208.0,22
lacnic,190.124.32.0,21
lacnic,190.143.240.0,20
lacnic,190.181.128.0,18
lacnic,190.184.0.0,18
lacnic,190.184.64.0,18
lacnic,190.212.0.0,18
lacnic,190.212.64.0,18
lacnic,190.212.128.0,17
lacnic,191.98.224.0,21
lacnic,191.98.232.0,22
lacnic,191.98.236.0,23
lacnic,191.98.238.0,24
lacnic,191.98.240.0,20
lacnic,191.102.48.0,21
lacnic,191.103.112.0,20
lacnic,200.62.64.0,19
lacnic,200.62.96.0,19
lacnic,200.85.160.0,20
