region,version,ip,prefixlength
lacnic,ipv4,45.4.0.0,22
lacnic,ipv4,45.4.168.0,22
lacnic,ipv4,45.5.120.0,22
lacnic,ipv4,45.5.124.0,22
lacnic,ipv4,45.7.228.0,22
lacnic,ipv4,45.65.240.0,22
lacnic,ipv4,45.71.44.0,22
lacnic,ipv4,45.160.4.0,22
lacnic,ipv4,45.160.12.0,22
lacnic,ipv4,45.160.72.0,22
lacnic,ipv4,45.160.188.0,22
lacnic,ipv4,45.160.212.0,22
lacnic,ipv4,45.161.108.0,22
lacnic,ipv4,45.161.112.0,22
lacnic,ipv4,45.161.188.0,22
lacnic,ipv4,45.162.132.0,22
lacnic,ipv4,45.162.184.0,22
lacnic,ipv4,45.162.192.0,22
lacnic,ipv4,45.162.208.0,22
lacnic,ipv4,45.165.40.0,22
lacnic,ipv4,45.165.168.0,22
lacnic,ipv4,45.166.72.0,22
lacnic,ipv4,45.166.144.0,22
lacnic,ipv4,45.167.24.0,22
lacnic,ipv4,45.167.192.0,22
lacnic,ipv4,45.168.68.0,22
lacnic,ipv4,45.169.148.0,22
lacnic,ipv4,45.169.163.0,24
lacnic,ipv4,45.170.100.0,22
lacnic,ipv4,45.171.48.0,23
lacnic,ipv4,45.171.220.0,22
lacnic,ipv4,45.172.136.0,22
lacnic,ipv4,45.173.120.0,22
lacnic,ipv4,45.173.128.0,22
lacnic,ipv4,45.174.104.0,22
lacnic,ipv4,45.174.204.0,22
lacnic,ipv4,45.175.21.0,24
lacnic,ipv4,45.176.116.0,22
lacnic,ipv4,45.176.164.0,23
lacnic,ipv4,45.176.166.0,23
lacnic,ipv4,45.177.96.0,22
lacnic,ipv4,45.178.132.0,22
lacnic,ipv4,45.180.24.0,22
lacnic,ipv4,45.180.68.0,22
lacnic,ipv4,45.180.172.0,22
lacnic,ipv4,45.181.120.0,22
lacnic,ipv4,45.182.116.0,24
lacnic,ipv4,45.183.179.0,24
lacnic,ipv4,45.184.84.0,22
lacnic,ipv4,45.186.148.0,22
lacnic,ipv4,45.190.16.0,22
lacnic,ipv4,45.191.48.0,22
lacnic,ipv4,45.191.100.0,22
lacnic,ipv4,45.225.43.0,24
lacnic,ipv4,45.225.92.0,22
lacnic,ipv4,45.225.132.0,23
lacnic,ipv4,45.225.184.0,22
lacnic,ipv4,45.225.204.0,22
lacnic,ipv4,45.226.168.0,22
lacnic,ipv4,45.227.62.0,23
lacnic,ipv4,45.227.176.0,22
lacnic,ipv4,45.228.208.0,22
lacnic,ipv4,45.229.188.0,22
lacnic,ipv4,45.230.21.0,24
lacnic,ipv4,45.230.36.0,23
lacnic,ipv4,45.230.38.0,23
lacnic,ipv4,45.230.48.0,22
lacnic,ipv4,45.231.48.0,22
lacnic,ipv4,45.232.32.0,22
lacnic,ipv4,45.232.92.0,22
lacnic,ipv4,45.232.120.0,22
lacnic,ipv4,45.232.176.0,22
lacnic,ipv4,45.232.208.0,22
lacnic,ipv4,45.234.224.0,22
lacnic,ipv4,45.235.36.0,22
lacnic,ipv4,45.236.88.0,22
lacnic,ipv4,45.236.124.0,22
lacnic,ipv4,45.236.128.0,22
lacnic,ipv4,45.236.164.0,22
lacnic,ipv4,45.236.174.0,23
lacnic,ipv4,45.236.184.0,22
lacnic,ipv4,45.237.132.0,22
lacnic,ipv4,45.237.136.0,22
lacnic,ipv4,45.238.20.0,22
lacnic,ipv4,45.238.60.0,22
lacnic,ipv4,45.238.152.0,22
lacnic,ipv4,45.238.176.0,23
lacnic,ipv4,45.238.179.0,24
lacnic,ipv4,45.239.28.0,22
lacnic,ipv4,45.239.96.0,22
lacnic,ipv4,45.239.108.0,22
lacnic,ipv4,45.239.120.0,22
lacnic,ipv4,45.239.208.0,22
