region,version,ip,prefixlength
ripencc,ipv4,31.130.168.0,21
ripencc,ipv4,31.132.16.0,20
ripencc,ipv4,31.133.8.0,21
ripencc,ipv4,31.134.216.0,21
ripencc,ipv4,46.149.112.0,20
ripencc,ipv4,46.173.192.0,20
ripencc,ipv4,46.174.16.0,21
ripencc,ipv4,46.174.32.0,21
ripencc,ipv4,46.174.56.0,21
ripencc,ipv4,46.174.152.0,21
ripencc,ipv4,46.175.88.0,21
ripencc,ipv4,46.175.176.0,21
ripencc,ipv4,62.182.232.0,21
ripencc,ipv4,77.87.232.0,21
ripencc,ipv4,77.87.240.0,21
ripencc,ipv4,78.31.24.0,21
ripencc,ipv4,79.110.32.0,20
ripencc,ipv4,81.161.64.0,20
ripencc,ipv4,81.162.192.0,20
ripencc,ipv4,89.22.48.0,24
ripencc,ipv4,89.22.64.0,19
ripencc,ipv4,91.192.32.0,22
ripencc,ipv4,91.193.132.0,22
ripencc,ipv4,91.195.106.0,23
ripencc,ipv4,91.195.202.0,23
ripencc,ipv4,91.197.116.0,22
ripencc,ipv4,91.199.164.0,24
ripencc,ipv4,91.199.207.0,24
ripencc,ipv4,91.202.52.0,22
ripencc,ipv4,91.204.83.0,24
ripencc,ipv4,91.205.195.0,24
ripencc,ipv4,91.206.91.0,24
ripencc,ipv4,91.207.188.0,23
ripencc,ipv4,91.209.101.0,24
ripencc,ipv4,91.210.16.0,22
ripencc,ipv4,91.213.10.0,24
ripencc,ipv4,91.213.122.0,24
ripencc,ipv4,91.213.143.0,24
ripencc,ipv4,91.213.160.0,24
ripencc,ipv4,91.213.211.0,24
ripencc,ipv4,91.214.156.0,22
ripencc,ipv4,91.214.192.0,22
ripencc,ipv4,91.215.12.0,22
ripencc,ipv4,91.216.168.0,24
ripencc,ipv4,91.216.179.0,24
ripencc,ipv4,91.217.52.0,23
ripencc,ipv4,91.217.96.0,23
ripencc,ipv4,91.218.188.0,22
ripencc,ipv4,91.218.232.0,22
ripencc,ipv4,91.219.44.0,22
ripencc,ipv4,91.219.244.0,22
ripencc,ipv4,91.220.122.0,24
ripencc,ipv4,91.220.201.0,24
ripencc,ipv4,91.221.2.0,23
ripencc,ipv4,91.221.46.0,23
ripencc,ipv4,91.221.72.0,23
ripencc,ipv4,91.221.148.0,23
ripencc,ipv4,91.221.212.0,23
ripencc,ipv4,91.222.52.0,22
ripencc,ipv4,91.223.74.0,24
ripencc,ipv4,91.224.48.0,23
ripencc,ipv4,91.224.58.0,23
ripencc,ipv4,91.224.90.0,23
ripencc,ipv4,91.225.84.0,22
ripencc,ipv4,91.225.128.0,22
ripencc,ipv4,91.226.124.0,22
ripencc,ipv4,91.226.216.0,22
ripencc,ipv4,91.227.7.0,24
ripencc,ipv4,91.227.96.0,23
ripencc,ipv4,91.227.134.0,23
ripencc,ipv4,91.227.232.0,22
ripencc,ipv4,91.228.44.0,22
ripencc,ipv4,91.228.100.0,24
ripencc,ipv4,91.229.252.0,22
ripencc,ipv4,91.230.94.0,23
ripencc,ipv4,91.230.144.0,24
ripencc,ipv4,91.231.28.0,22
ripencc,ipv4,91.231.171.0,24
ripencc,ipv4,91.232.82.0,24
ripencc,ipv4,91.232.84.0,22
ripencc,ipv4,91.232.212.0,22
ripencc,ipv4,91.232.247.0,24
ripencc,ipv4,91.233.208.0,22
ripencc,ipv4,91.234.162.0,23
ripencc,ipv4,91.234.248.0,22
ripencc,ipv4,91.235.183.0,24
ripencc,ipv4,91.235.200.0,23
ripencc,ipv4,91.236.40.0,22
ripencc,ipv4,91.237.51.0,24
ripencc,ipv4,91.237.236.0,22
ripencc,ipv4,91.239.187.0,24
ripencc,ipv4,91.239.200.0,22
ripencc,ipv4,91.239.236.0,23
ripencc,ipv4,91.240.35.0,24
ripencc,ipv4,91.241.8.0,22
ripencc,ipv4,91.241.23.0,24
ripencc,ipv4,91.245.0.0,22
ripencc,ipv4,91.245.5.0,24
ripencc,ipv4,91.245.6.0,23
ripencc,ipv4,91.245.8.0,21
ripencc,ipv4,91.245.24.0,21
ripencc,ipv4,93.157.128.0,21
ripencc,ipv4,146.102.0.0,16
ripencc,ipv4,147.32.0.0,16
ripencc,ipv4,147.33.0.0,16
ripencc,ipv4,147.161.2.0,23
ripencc,ipv4,147.228.0.0,16
ripencc,ipv4,147.230.0.0,16
ripencc,ipv4,147.231.0.0,16
ripencc,ipv4,147.251.0.0,16
ripencc,ipv4,158.194.0.0,16
ripencc,ipv4,158.196.0.0,16
ripencc,ipv4,160.216.0.0,16
ripencc,ipv4,160.217.0.0,16
ripencc,ipv4,171.25.176.0,24
ripencc,ipv4,171.25.220.0,23
ripencc,ipv4,171.25.222.0,24
ripencc,ipv4,176.97.8.0,21
ripencc,ipv4,176.97.240.0,21
ripencc,ipv4,176.98.96.0,20
ripencc,ipv4,176.98.244.0,22
ripencc,ipv4,176.98.248.0,22
ripencc,ipv4,176.98.252.0,22
ripencc,ipv4,176.101.144.0,20
ripencc,ipv4,176.102.72.0,21
ripencc,ipv4,176.107.120.0,21
ripencc,ipv4,176.114.240.0,20
