region,ip,prefixlength,org
ripencc,2a02:78::,32,pl.ineasp;INEA sp. z o.o.
ripencc,2a04:80::,29,n/a
ripencc,2001:6a0::,32,pl.icm;University of Warsaw
ripencc,2001:6d8::,29,n/a
ripencc,2001:808::,29,n/a
ripencc,2001:908::,29,n/a
ripencc,2001:a10::,29,n/a
ripencc,2001:a48::,32,n/a
ripencc,2001:b10::,32,pl.lodman;Lodz University of Technology
ripencc,2a00:c90::,32,n/a
ripencc,2a00:f40::,29,n/a
ripencc,2a01:1d8::,29,n/a
ripencc,2a01:2e0::,28,pl.plusgsm;Polkomtel Sp. z o.o.
ripencc,2a01:338::,32,pl.onefone;Onefone SA
ripencc,2a01:698::,29,n/a
ripencc,2a02:2a0::,32,n/a
ripencc,2a02:478::,32,n/a
ripencc,2a02:7f0::,32,n/a
ripencc,2a02:848::,32,pl.ineasp;INEA sp. z o.o.
ripencc,2a02:8f8::,32,n/a
ripencc,2a02:950::,29,n/a
ripencc,2a02:bd8::,32,pl.agora;Agora TC Sp.z.o.o.
ripencc,2a02:c10::,32,n/a
ripencc,2a02:c40::,29,pl.leon;Leon Sp. z o.o.
ripencc,2a02:d88::,32,n/a
ripencc,2a02:dc8::,29,pl.qxl;Allegro sp. z o.o.
ripencc,2a02:e30::,32,n/a
ripencc,2a02:e88::,32,n/a
ripencc,2a02:f40::,32,pl.tktelekom;TK Telekom sp. z o.o.
ripencc,2a02:f78::,29,pl.s-net;S-NET Sp. z o.o.
ripencc,2a02:fa0::,32,n/a
ripencc,2a03:1e0::,32,n/a
ripencc,2a03:a40::,32,n/a
ripencc,2a03:d60::,32,n/a
ripencc,2a04:400::,29,n/a
ripencc,2a04:440::,29,n/a
ripencc,2a04:4c0::,29,pl.oxylion;Oxylion S. A.
ripencc,2a05:a00::,29,n/a
ripencc,2a06:3c0::,29,pl.inter;Inter Plus Sp. z o.o.
ripencc,2a07:800::,29,pl.kbt;ebox.pl Sp. z o.o.
ripencc,2a07:d80::,29,pl.insys;INSYS Video Technologies Co. Sp. z o.o.
ripencc,2a0a:100::,29,n/a
ripencc,2a0a:e40::,32,pl.promosms;Promo SMS sp. z o.o.
ripencc,2a0b:540::,29,n/a
ripencc,2a0b:a80::,29,n/a
ripencc,2a0b:b00::,29,"pl.bestconnect;Janusz Ciurus trading as P.H.U Bestconnect, P.H.U Megakabel"
ripencc,2a0b:f00::,29,n/a
ripencc,2a0c:b40::,29,pl.as48707;AS48707 OPS PL sp. z o.o.
ripencc,2a0d:680::,29,pl.h88;Cyber_Folks S.A.
ripencc,2a0d:a00::,29,pl.ip4isp;Tomasz SLASKI trading as SKONET ISP
ripencc,2a0e:2c0::,29,n/a
ripencc,2a0e:b40::,29,pl.arsim;Piotr Wladykowski trading as ARSIM
ripencc,2a0f:840::,29,pl.isnet;ISNET W. MISTAK M. MISTAK SPOLKA JAWNA
ripencc,2a10:400::,32,n/a
ripencc,2a10:600::,29,n/a
ripencc,2a10:a00::,29,n/a
ripencc,2a10:e00::,29,"pl.telpol-ppmue;Jerzy Krempa ""Telpol"" PPMUE"
ripencc,2a11:3c0::,29,pl.dynacon;Dynacon Sp. z o.o.
ripencc,2a11:480::,29,pl.prospect;RWD PROSPECT sp.z o.o.
ripencc,2a12:740::,29,"pl.sokolow;SOKOLOW, SPOLKA AKCYJNA"
ripencc,2a13:300::,29,pl.as48707;AS48707 OPS PL sp. z o.o.
ripencc,2a13:340::,29,n/a
ripencc,2a13:680::,29,pl.shl;Krzysztof Skuneczny trading as Scoon Hardware Lab
ripencc,2001:16b0::,32,pl.netia;Netia SA
ripencc,2001:1a68::,32,pl.atman;Atman Sp. z o.o.
ripencc,2001:1b80::,29,pl.eranet;T-Mobile Polska S.A.
ripencc,2001:4020::,32,pl.ineasp;INEA sp. z o.o.
ripencc,2001:4028::,29,pl.pagi;Powszechna Agencja Informacyjna S.A.
ripencc,2001:4050::,32,n/a
ripencc,2001:4070::,32,n/a
ripencc,2001:40f0::,32,pl.itsa;Intelligent Technologies S.A.
ripencc,2001:40f8::,32,n/a
ripencc,2001:4190::,32,n/a
ripencc,2001:41b0::,32,pl.netia;Netia SA
ripencc,2001:4c30::,32,n/a
ripencc,2001:4c58::,29,n/a
ripencc,2001:4c70::,32,n/a
ripencc,2a00:10a0::,32,pl.ksuprovector;KSU Provector Mariusz Dziakowicz
ripencc,2a00:1308::,32,pl.interiapl;GRUPA INTERIA.PL MEDIA Sp z.o.o. SK
ripencc,2a00:13a0::,32,n/a
ripencc,2a00:1488::,32,n/a
ripencc,2a00:1578::,29,n/a
ripencc,2a00:1980::,29,pl.project4;P4 Sp. z o.o.
ripencc,2a00:1998::,32,n/a
ripencc,2a00:1a40::,32,n/a
ripencc,2a00:1ac8::,32,n/a
