region,version,ip,prefixlength,org
apnic,ipv4,103.140.186.0,23,n/a
ripencc,ipv4,2.57.220.0,22,ee.teleone;Teleone OU
ripencc,ipv4,2.59.164.0,22,n/a
ripencc,ipv4,5.42.221.0,24,n/a
ripencc,ipv4,5.44.184.0,21,ee.iptronnet;IPTRON.NET OU
ripencc,ipv4,5.45.112.0,21,ee.pagmou;P.A.G.M. OU
ripencc,ipv4,5.45.120.0,21,ee.pagmou;P.A.G.M. OU
ripencc,ipv4,5.101.112.0,20,ee.pagmou;P.A.G.M. OU
ripencc,ipv4,5.101.176.0,20,ee.pagmou;P.A.G.M. OU
ripencc,ipv4,5.154.181.0,24,n/a
ripencc,ipv4,5.188.16.0,21,ee.pagmou;P.A.G.M. OU
ripencc,ipv4,5.188.24.0,22,ee.pagmou;P.A.G.M. OU
ripencc,ipv4,5.253.176.0,22,n/a
ripencc,ipv4,31.24.56.0,21,ee.stv;AS STV
ripencc,ipv4,37.0.24.0,21,ee.levira;Levira AS
ripencc,ipv4,37.143.64.0,21,n/a
ripencc,ipv4,37.157.64.0,18,n/a
ripencc,ipv4,45.67.128.0,22,ee.pagmou;P.A.G.M. OU
ripencc,ipv4,45.80.110.0,24,ee.welcomehost;Welcomehost OU
ripencc,ipv4,45.83.52.0,22,n/a
ripencc,ipv4,45.83.72.0,22,ee.cooppank;Coop Pank AS
ripencc,ipv4,45.83.192.0,22,ee.twinservers;Twinservers OU
ripencc,ipv4,45.92.100.0,22,n/a
ripencc,ipv4,45.128.132.0,22,ee.estnoc;EstNOC OY
ripencc,ipv4,45.129.52.0,22,n/a
ripencc,ipv4,45.129.96.0,22,n/a
ripencc,ipv4,45.131.164.0,22,n/a
ripencc,ipv4,45.132.64.0,22,ee.xvidservices;Xvid Services OU
ripencc,ipv4,45.132.188.0,22,ee.rgnet-ou;RGnet OU
ripencc,ipv4,45.139.40.0,22,n/a
ripencc,ipv4,45.140.48.0,22,n/a
ripencc,ipv4,45.141.216.0,22,ee.agb;Agribest OU
ripencc,ipv4,45.142.100.0,22,ee.cspace;CSpace Hostings OU
ripencc,ipv4,45.144.4.0,22,ee.cybernetica;Cybernetica AS
ripencc,ipv4,45.146.76.0,22,n/a
ripencc,ipv4,45.156.32.0,22,n/a
ripencc,ipv4,45.157.192.0,22,ee.direct;Direct Communications OU
ripencc,ipv4,45.158.52.0,22,ee.iptronnet;IPTRON.NET OU
ripencc,ipv4,45.159.188.0,22,n/a
ripencc,ipv4,46.16.112.0,21,ee.telset;Telset ltd
ripencc,ipv4,46.22.208.0,20,ee.wavecom;Aktsiaselts WaveCom
ripencc,ipv4,46.36.216.0,21,ee.pagmou;P.A.G.M. OU
ripencc,ipv4,46.39.128.0,19,ee.telset;Telset ltd
ripencc,ipv4,46.131.0.0,16,n/a
ripencc,ipv4,46.226.136.0,21,ee.cert;Information System Authority
ripencc,ipv4,62.3.15.0,24,n/a
ripencc,ipv4,62.65.32.0,19,n/a
ripencc,ipv4,62.65.192.0,18,n/a
ripencc,ipv4,62.106.75.0,24,n/a
ripencc,ipv4,62.192.154.0,24,n/a
ripencc,ipv4,77.75.225.0,24,n/a
ripencc,ipv4,77.240.240.0,22,n/a
ripencc,ipv4,78.24.48.0,21,ee.playtech;Playtech Estonia OU
ripencc,ipv4,78.24.192.0,21,n/a
ripencc,ipv4,78.40.223.0,24,n/a
ripencc,ipv4,78.110.32.0,22,ee.iptronnet;IPTRON.NET OU
ripencc,ipv4,78.110.36.0,22,n/a
ripencc,ipv4,78.110.40.0,22,n/a
ripencc,ipv4,78.110.44.0,22,n/a
ripencc,ipv4,79.110.231.0,24,n/a
ripencc,ipv4,80.66.240.0,20,ee.eeri;UUS PROGRAMM
ripencc,ipv4,80.79.112.0,20,ee.wavecom;Aktsiaselts WaveCom
ripencc,ipv4,80.235.0.0,17,n/a
ripencc,ipv4,80.250.112.0,21,n/a
ripencc,ipv4,80.250.120.0,22,n/a
ripencc,ipv4,80.250.124.0,23,n/a
ripencc,ipv4,80.250.126.0,24,n/a
ripencc,ipv4,80.250.127.0,24,n/a
ripencc,ipv4,81.20.144.0,20,n/a
ripencc,ipv4,81.25.240.0,20,ee.telset;Telset ltd
ripencc,ipv4,81.90.112.0,21,n/a
ripencc,ipv4,81.90.120.0,21,n/a
ripencc,ipv4,82.116.128.0,21,ee.playtech;Playtech Estonia OU
ripencc,ipv4,82.116.136.0,21,ee.playtech;Playtech Estonia OU
ripencc,ipv4,82.116.144.0,21,ee.playtech;Playtech Estonia OU
ripencc,ipv4,82.116.152.0,21,ee.playtech;Playtech Estonia OU
ripencc,ipv4,82.131.0.0,17,n/a
ripencc,ipv4,82.147.160.0,19,ee.infonet;AS INFONET
ripencc,ipv4,83.166.32.0,19,n/a
ripencc,ipv4,84.50.0.0,16,n/a
