region,ip,prefixlength,org
ripencc,2a02:2318::,29,n/a
ripencc,2a02:2bb8::,32,im.netcetera;Netcetera Ltd.
ripencc,2a02:7260::,29,im.blue;BlueWave Communications Limited
ripencc,2a02:ff40::,29,n/a
ripencc,2a03:87e0::,32,im.firstnames;IQ EQ Group Management (Isle of Man) Limited
ripencc,2a03:9e00::,32,n/a
ripencc,2a03:d480::,32,im.wimanx;ELITE GROUP.IM LIMITED
ripencc,2a04:b240::,29,im.cwciom;Sure (Isle of Man) Limited
ripencc,2a07:fcc0::,29,im.sbtech;SBTech (Global) Limited
ripencc,2a09:53c0::,29,n/a
ripencc,2a0a:aa80::,29,im.partitionware;OV Limited
ripencc,2a13:b600::,29,n/a
