region,ip,prefixlength
ripencc,2a00:ce8::,32
ripencc,2a00:ec0::,32
ripencc,2a02:380::,31
ripencc,2a00:abc0::,32
ripencc,2a00:da60::,32
ripencc,2a00:f8c0::,32
ripencc,2a03:3420::,32
ripencc,2a03:43e0::,32
ripencc,2a03:4c80::,32
ripencc,2a03:5260::,32
ripencc,2a03:5360::,32
ripencc,2a03:5480::,29
ripencc,2a04:5700::,29
ripencc,2a06:1940::,29
ripencc,2a0a:aec0::,29
ripencc,2a0c:2e40::,30
ripencc,2a0d:d300::,32
ripencc,2a0e:11c0::,32
ripencc,2a10:4140::,29
ripencc,2a10:8940::,29
ripencc,2a10:d2c0::,32
ripencc,2a13:8500::,29
ripencc,2a13:a880::,29
