region,ip,prefixlength
arin,23.170.80.0,24
arin,45.42.232.0,22
arin,104.219.24.0,22
arin,104.255.232.0,22
arin,162.212.210.0,23
arin,192.58.140.0,23
arin,199.192.224.0,23
arin,204.13.240.0,22
arin,206.83.47.0,24
arin,207.191.240.0,21
arin,208.84.200.0,21
ripencc,178.255.200.0,21
