region,version,ip,prefixlength,org
lacnic,ipv4,24.152.40.0,22,n/a
lacnic,ipv4,45.160.32.0,22,n/a
lacnic,ipv4,45.161.236.0,22,n/a
lacnic,ipv4,45.162.180.0,22,n/a
lacnic,ipv4,45.163.188.0,22,n/a
lacnic,ipv4,45.169.112.0,22,n/a
lacnic,ipv4,45.170.104.0,22,n/a
lacnic,ipv4,45.170.128.0,22,n/a
lacnic,ipv4,45.172.228.0,22,n/a
lacnic,ipv4,45.175.156.0,22,n/a
lacnic,ipv4,45.176.86.0,23,n/a
lacnic,ipv4,45.177.16.0,22,n/a
lacnic,ipv4,45.177.204.0,22,n/a
lacnic,ipv4,45.178.48.0,22,n/a
lacnic,ipv4,45.179.152.0,22,n/a
lacnic,ipv4,45.179.192.0,22,n/a
lacnic,ipv4,45.180.114.0,24,n/a
lacnic,ipv4,45.180.180.0,22,n/a
lacnic,ipv4,45.182.128.0,22,n/a
lacnic,ipv4,45.183.60.0,22,n/a
lacnic,ipv4,45.184.108.0,22,n/a
lacnic,ipv4,45.184.156.0,22,n/a
lacnic,ipv4,45.190.92.0,22,n/a
lacnic,ipv4,45.190.188.0,22,n/a
lacnic,ipv4,45.191.88.0,22,n/a
lacnic,ipv4,45.226.180.0,22,n/a
lacnic,ipv4,45.228.60.0,22,n/a
lacnic,ipv4,45.228.136.0,22,n/a
lacnic,ipv4,45.229.168.0,22,n/a
lacnic,ipv4,45.234.84.0,23,n/a
lacnic,ipv4,45.234.86.0,24,n/a
lacnic,ipv4,45.235.120.0,22,n/a
lacnic,ipv4,45.236.244.0,22,n/a
lacnic,ipv4,45.237.44.0,22,n/a
lacnic,ipv4,45.238.36.0,22,n/a
lacnic,ipv4,45.239.44.0,22,n/a
lacnic,ipv4,131.72.24.0,22,n/a
lacnic,ipv4,131.100.184.0,22,n/a
lacnic,ipv4,131.108.192.0,22,n/a
lacnic,ipv4,131.161.252.0,22,n/a
lacnic,ipv4,131.196.192.0,22,n/a
lacnic,ipv4,132.255.164.0,22,n/a
lacnic,ipv4,138.59.164.0,22,n/a
lacnic,ipv4,138.59.224.0,22,n/a
lacnic,ipv4,138.99.100.0,22,n/a
lacnic,ipv4,138.122.160.0,22,n/a
lacnic,ipv4,138.186.60.0,22,n/a
lacnic,ipv4,138.219.8.0,22,n/a
lacnic,ipv4,143.202.208.0,22,n/a
lacnic,ipv4,143.255.140.0,22,n/a
lacnic,ipv4,160.238.184.0,22,n/a
lacnic,ipv4,167.250.36.0,22,n/a
lacnic,ipv4,167.250.236.0,23,n/a
lacnic,ipv4,168.194.240.0,22,n/a
lacnic,ipv4,168.195.224.0,22,n/a
lacnic,ipv4,170.82.144.0,22,n/a
lacnic,ipv4,170.83.240.0,22,n/a
lacnic,ipv4,170.84.172.0,22,n/a
lacnic,ipv4,170.233.216.0,22,n/a
lacnic,ipv4,170.238.16.0,22,n/a
lacnic,ipv4,170.245.132.0,23,n/a
lacnic,ipv4,170.254.216.0,22,n/a
lacnic,ipv4,177.11.254.0,23,n/a
lacnic,ipv4,177.250.0.0,15,n/a
lacnic,ipv4,179.109.100.0,22,n/a
lacnic,ipv4,179.189.218.0,23,n/a
lacnic,ipv4,181.40.0.0,16,n/a
lacnic,ipv4,181.120.0.0,14,n/a
lacnic,ipv4,181.124.0.0,14,n/a
lacnic,ipv4,181.174.160.0,22,n/a
lacnic,ipv4,181.232.156.0,22,n/a
lacnic,ipv4,181.232.188.0,23,n/a
lacnic,ipv4,181.233.100.0,22,n/a
lacnic,ipv4,181.233.158.0,24,n/a
lacnic,ipv4,186.0.188.0,22,n/a
lacnic,ipv4,186.2.192.0,19,n/a
lacnic,ipv4,186.2.224.0,20,n/a
lacnic,ipv4,186.16.0.0,17,n/a
lacnic,ipv4,186.16.128.0,17,n/a
lacnic,ipv4,186.17.0.0,16,n/a
lacnic,ipv4,190.2.192.0,20,n/a
lacnic,ipv4,190.23.0.0,17,n/a
lacnic,ipv4,190.23.128.0,17,n/a
lacnic,ipv4,190.52.128.0,19,n/a
lacnic,ipv4,190.52.160.0,19,n/a
lacnic,ipv4,190.83.112.0,22,n/a
lacnic,ipv4,190.93.176.0,22,n/a
lacnic,ipv4,190.93.184.0,22,n/a
lacnic,ipv4,190.104.128.0,18,n/a
lacnic,ipv4,190.112.168.0,22,n/a
lacnic,ipv4,190.112.208.0,21,n/a
lacnic,ipv4,190.113.92.0,22,n/a
lacnic,ipv4,190.114.224.0,21,n/a
lacnic,ipv4,190.121.160.0,20,n/a
lacnic,ipv4,190.128.128.0,18,n/a
lacnic,ipv4,190.128.192.0,18,n/a
lacnic,ipv4,190.211.240.0,22,n/a
lacnic,ipv4,191.97.120.0,21,n/a
lacnic,ipv4,192.231.116.0,24,n/a
lacnic,ipv4,200.1.200.0,21,n/a
lacnic,ipv4,200.3.248.0,21,n/a
lacnic,ipv4,200.9.4.0,22,n/a
lacnic,ipv4,200.26.176.0,21,n/a
lacnic,ipv4,200.61.224.0,20,n/a
lacnic,ipv4,200.85.32.0,20,n/a
lacnic,ipv4,200.85.48.0,20,n/a
lacnic,ipv4,200.108.128.0,20,n/a
lacnic,ipv4,201.217.0.0,19,n/a
lacnic,ipv4,201.217.32.0,19,n/a
lacnic,ipv4,201.222.48.0,21,n/a
lacnic,ipv6,2803:a0::,32,n/a
lacnic,ipv6,2803:c0::,32,n/a
lacnic,ipv6,2800:3a0::,32,n/a
lacnic,ipv6,2800:960::,32,n/a
lacnic,ipv6,2800:c70::,32,n/a
lacnic,ipv6,2803:3c0::,32,n/a
lacnic,ipv6,2803:ae0::,32,n/a
lacnic,ipv6,2803:c80::,32,n/a
lacnic,ipv6,2803:ca0::,32,n/a
lacnic,ipv6,2803:10c0::,32,n/a
lacnic,ipv6,2803:1310::,32,n/a
lacnic,ipv6,2803:1460::,32,n/a
lacnic,ipv6,2803:1620::,32,n/a
lacnic,ipv6,2803:18a0::,32,n/a
lacnic,ipv6,2803:2710::,32,n/a
lacnic,ipv6,2803:2a00::,32,n/a
lacnic,ipv6,2803:2a01::,32,n/a
lacnic,ipv6,2803:2e60::,32,n/a
lacnic,ipv6,2803:32a0::,32,n/a
lacnic,ipv6,2803:3360::,32,n/a
lacnic,ipv6,2803:3560::,32,n/a
lacnic,ipv6,2803:3660::,32,n/a
lacnic,ipv6,2803:3aa0::,32,n/a
lacnic,ipv6,2803:3bc0::,32,n/a
lacnic,ipv6,2803:3f20::,32,n/a
lacnic,ipv6,2803:45e0::,32,n/a
lacnic,ipv6,2803:47e0::,32,n/a
lacnic,ipv6,2803:4ce0::,32,n/a
