region,version,ip,prefixlength
ripencc,ipv4,31.130.200.0,21
ripencc,ipv4,46.175.168.0,21
ripencc,ipv4,91.90.222.0,23
ripencc,ipv4,91.215.176.0,22
ripencc,ipv4,91.220.250.0,24
ripencc,ipv4,176.118.152.0,21
ripencc,ipv4,193.17.173.0,24
ripencc,ipv4,193.58.255.0,24
ripencc,ipv4,193.105.82.0,24
ripencc,ipv4,193.151.40.0,22
ripencc,ipv4,194.62.64.0,24
ripencc,ipv4,195.137.160.0,24
ripencc,ipv4,195.137.180.0,24
ripencc,ipv4,195.210.8.0,24
ripencc,ipv6,2001:7f8:5a::,48
ripencc,ipv6,2001:7f8:8b::,48
ripencc,ipv6,2001:67c:57c::,48
ripencc,ipv6,2001:67c:1058::,48
ripencc,ipv6,2001:67c:18a8::,48
ripencc,ipv6,2001:67c:2268::,48
