region,version,ip,prefixlength
apnic,ipv4,103.71.56.0,24
apnic,ipv4,103.163.220.0,23
apnic,ipv4,103.248.249.0,24
apnic,ipv4,202.56.62.0,23
apnic,ipv6,2001:df1:d700::,48
apnic,ipv6,2001:df5:6880::,48
apnic,ipv6,2001:df5:a800::,48
apnic,ipv6,2001:df6:2480::,48
apnic,ipv6,2001:df6:2980::,48
apnic,ipv6,2001:df6:9b80::,48
ripencc,ipv4,23.249.162.0,24
ripencc,ipv4,31.132.200.0,21
ripencc,ipv4,46.174.128.0,21
ripencc,ipv4,62.182.240.0,21
ripencc,ipv4,67.63.56.0,21
ripencc,ipv4,77.87.56.0,21
ripencc,ipv4,77.87.160.0,21
ripencc,ipv4,78.31.48.0,21
ripencc,ipv4,78.31.112.0,21
ripencc,ipv4,83.97.8.0,21
ripencc,ipv4,83.97.88.0,21
ripencc,ipv4,83.143.184.0,21
ripencc,ipv4,84.38.224.0,20
ripencc,ipv4,84.205.64.0,19
ripencc,ipv4,85.255.208.0,20
ripencc,ipv4,87.101.8.0,21
ripencc,ipv4,87.239.8.0,21
ripencc,ipv4,89.200.200.0,21
ripencc,ipv4,91.123.240.0,20
ripencc,ipv4,91.142.131.0,24
ripencc,ipv4,91.142.132.0,24
ripencc,ipv4,91.189.96.0,21
ripencc,ipv4,91.192.226.0,24
ripencc,ipv4,91.194.136.0,23
ripencc,ipv4,91.194.218.0,23
ripencc,ipv4,91.194.224.0,23
ripencc,ipv4,91.195.0.0,23
ripencc,ipv4,91.195.80.0,23
ripencc,ipv4,91.195.118.0,23
ripencc,ipv4,91.195.160.0,23
ripencc,ipv4,91.195.200.0,23
ripencc,ipv4,91.195.234.0,23
ripencc,ipv4,91.195.236.0,23
ripencc,ipv4,91.196.104.0,22
ripencc,ipv4,91.196.107.0,24
ripencc,ipv4,91.196.168.0,22
ripencc,ipv4,91.197.72.0,22
ripencc,ipv4,91.198.27.0,24
ripencc,ipv4,91.198.87.0,24
ripencc,ipv4,91.198.103.0,24
ripencc,ipv4,91.198.106.0,24
ripencc,ipv4,91.198.151.0,24
ripencc,ipv4,91.198.152.0,24
ripencc,ipv4,91.198.178.0,24
ripencc,ipv4,91.198.234.0,24
ripencc,ipv4,91.199.50.0,24
ripencc,ipv4,91.199.58.0,24
ripencc,ipv4,91.199.59.0,24
ripencc,ipv4,91.199.135.0,24
ripencc,ipv4,91.199.167.0,24
ripencc,ipv4,91.199.177.0,24
ripencc,ipv4,91.199.219.0,24
ripencc,ipv4,91.199.227.0,24
ripencc,ipv4,91.199.236.0,24
ripencc,ipv4,91.200.16.0,22
ripencc,ipv4,91.200.48.0,23
ripencc,ipv4,91.200.50.0,24
ripencc,ipv4,91.200.51.0,24
