region,ip,prefixlength,org
lacnic,45.161.24.0,22,n/a
lacnic,45.162.87.0,24,n/a
lacnic,45.164.207.0,24,n/a
lacnic,45.166.224.0,23,n/a
lacnic,45.167.0.0,22,n/a
lacnic,45.170.28.0,22,n/a
lacnic,45.170.232.0,22,n/a
lacnic,45.174.226.0,24,n/a
lacnic,45.177.55.0,24,n/a
lacnic,45.179.196.0,23,n/a
lacnic,45.180.240.0,22,n/a
lacnic,45.181.6.0,24,n/a
lacnic,45.184.100.0,23,n/a
lacnic,45.185.30.0,24,n/a
lacnic,45.186.108.0,22,n/a
lacnic,45.187.210.0,23,n/a
lacnic,131.100.140.0,22,n/a
lacnic,132.255.208.0,22,n/a
lacnic,138.94.244.0,22,n/a
lacnic,138.97.140.0,22,n/a
lacnic,138.99.0.0,22,n/a
lacnic,138.99.180.0,22,n/a
lacnic,138.186.248.0,22,n/a
lacnic,138.219.12.0,22,n/a
lacnic,138.219.156.0,22,n/a
lacnic,138.255.152.0,22,n/a
lacnic,143.0.104.0,22,n/a
lacnic,167.249.20.0,22,n/a
lacnic,168.90.108.0,22,n/a
lacnic,168.227.20.0,22,n/a
lacnic,168.232.36.0,22,n/a
lacnic,170.0.176.0,22,n/a
lacnic,170.239.236.0,22,n/a
lacnic,179.5.0.0,16,n/a
lacnic,179.51.0.0,18,n/a
lacnic,181.189.176.0,20,n/a
lacnic,181.225.128.0,21,n/a
lacnic,186.32.64.0,18,n/a
lacnic,186.32.248.0,21,n/a
lacnic,189.84.96.0,22,n/a
lacnic,190.5.128.0,19,n/a
lacnic,190.53.0.0,19,n/a
lacnic,190.53.32.0,20,n/a
lacnic,190.53.96.0,19,n/a
lacnic,190.53.128.0,18,n/a
lacnic,190.57.0.0,19,n/a
lacnic,190.57.56.0,21,n/a
lacnic,190.57.64.0,18,n/a
lacnic,190.62.0.0,16,n/a
lacnic,190.86.0.0,16,n/a
lacnic,190.87.0.0,16,n/a
lacnic,190.99.24.0,21,n/a
lacnic,190.99.32.0,19,n/a
lacnic,190.120.0.0,20,n/a
lacnic,190.120.16.0,20,n/a
lacnic,190.122.176.0,22,n/a
lacnic,190.150.0.0,17,n/a
lacnic,190.150.128.0,17,n/a
lacnic,190.151.176.0,20,n/a
lacnic,200.13.160.0,19,n/a
lacnic,200.31.160.0,20,n/a
lacnic,200.31.176.0,20,n/a
lacnic,200.73.104.0,21,n/a
lacnic,200.85.0.0,20,n/a
lacnic,200.85.16.0,20,n/a
lacnic,200.89.80.0,21,n/a
lacnic,200.106.224.0,20,n/a
lacnic,201.150.84.0,22,n/a
lacnic,201.247.0.0,17,n/a
lacnic,201.247.128.0,19,n/a
lacnic,201.247.160.0,19,n/a
lacnic,201.247.192.0,18,n/a
lacnic,207.191.172.0,22,n/a
