region,version,ip,prefixlength,org
apnic,ipv4,1.37.0.0,16,n/a
apnic,ipv4,2.58.228.0,22,n/a
apnic,ipv4,14.102.168.0,22,n/a
apnic,ipv4,27.49.0.0,16,n/a
apnic,ipv4,27.50.0.0,22,n/a
apnic,ipv4,27.106.216.0,21,n/a
apnic,ipv4,27.108.0.0,16,n/a
apnic,ipv4,27.109.64.0,19,n/a
apnic,ipv4,27.110.128.0,17,n/a
apnic,ipv4,27.126.152.0,22,n/a
apnic,ipv4,36.255.60.0,22,n/a
apnic,ipv4,43.231.228.0,22,n/a
apnic,ipv4,43.243.124.0,22,n/a
apnic,ipv4,43.247.16.0,22,n/a
apnic,ipv4,43.250.224.0,22,n/a
apnic,ipv4,43.251.64.0,22,n/a
apnic,ipv4,43.255.216.0,22,n/a
apnic,ipv4,45.64.80.0,22,n/a
apnic,ipv4,45.64.120.0,22,n/a
apnic,ipv4,45.112.82.0,23,n/a
apnic,ipv4,45.114.20.0,22,n/a
apnic,ipv4,45.114.132.0,22,n/a
apnic,ipv4,45.115.224.0,22,n/a
apnic,ipv4,45.118.36.0,22,n/a
apnic,ipv4,45.120.108.0,22,n/a
apnic,ipv4,45.124.56.0,22,n/a
apnic,ipv4,45.125.248.0,22,n/a
apnic,ipv4,45.126.84.0,22,n/a
apnic,ipv4,45.127.164.0,22,n/a
apnic,ipv4,45.251.24.0,22,n/a
apnic,ipv4,45.253.88.0,22,n/a
apnic,ipv4,49.144.0.0,13,n/a
apnic,ipv4,49.157.0.0,16,n/a
apnic,ipv4,58.69.0.0,16,n/a
apnic,ipv4,58.71.0.0,17,n/a
apnic,ipv4,58.97.160.0,19,n/a
apnic,ipv4,61.9.0.0,17,n/a
apnic,ipv4,61.14.192.0,21,n/a
apnic,ipv4,61.28.128.0,18,n/a
apnic,ipv4,64.224.21.0,24,n/a
apnic,ipv4,64.224.96.0,19,n/a
apnic,ipv4,64.224.128.0,20,n/a
apnic,ipv4,64.226.56.0,21,n/a
apnic,ipv4,82.100.184.0,21,n/a
apnic,ipv4,95.87.112.0,21,n/a
apnic,ipv4,103.1.116.0,22,n/a
apnic,ipv4,103.3.80.0,22,n/a
apnic,ipv4,103.5.0.0,22,n/a
apnic,ipv4,103.5.4.0,22,n/a
apnic,ipv4,103.5.60.0,22,n/a
apnic,ipv4,103.6.96.0,22,n/a
apnic,ipv4,103.10.152.0,22,n/a
apnic,ipv4,103.10.176.0,23,n/a
apnic,ipv4,103.10.178.0,23,n/a
apnic,ipv4,103.10.200.0,22,n/a
apnic,ipv4,103.11.112.0,22,n/a
apnic,ipv4,103.12.88.0,22,n/a
apnic,ipv4,103.13.182.0,24,n/a
apnic,ipv4,103.13.184.0,23,n/a
apnic,ipv4,103.14.60.0,22,n/a
apnic,ipv4,103.16.168.0,22,n/a
apnic,ipv4,103.17.20.0,22,n/a
apnic,ipv4,103.17.148.0,23,n/a
apnic,ipv4,103.18.228.0,22,n/a
apnic,ipv4,103.19.16.0,24,n/a
apnic,ipv4,103.19.32.0,22,n/a
apnic,ipv4,103.21.168.0,22,n/a
apnic,ipv4,103.25.176.0,22,n/a
apnic,ipv4,103.29.20.0,22,n/a
apnic,ipv4,103.29.252.0,22,n/a
apnic,ipv4,103.30.8.0,23,n/a
apnic,ipv4,103.36.16.0,22,n/a
apnic,ipv4,103.38.172.0,22,n/a
apnic,ipv4,103.38.212.0,22,n/a
apnic,ipv4,103.39.146.0,23,n/a
apnic,ipv4,103.40.2.0,23,n/a
apnic,ipv4,103.40.164.0,23,n/a
apnic,ipv4,103.42.92.0,22,n/a
apnic,ipv4,103.42.136.0,22,n/a
apnic,ipv4,103.47.230.0,23,n/a
apnic,ipv4,103.49.146.0,24,n/a
apnic,ipv4,103.53.220.0,22,n/a
apnic,ipv4,103.54.84.0,22,n/a
apnic,ipv4,103.56.4.0,22,n/a
apnic,ipv4,103.56.128.0,22,n/a
apnic,ipv4,103.60.168.0,22,n/a
apnic,ipv4,103.60.252.0,22,n/a
apnic,ipv4,103.61.220.0,22,n/a
apnic,ipv4,103.62.0.0,22,n/a
apnic,ipv4,103.62.30.0,23,n/a
apnic,ipv4,103.62.152.0,22,n/a
apnic,ipv4,103.65.116.0,23,n/a
apnic,ipv4,103.65.184.0,22,n/a
apnic,ipv4,103.65.222.0,23,n/a
apnic,ipv4,103.66.88.0,22,n/a
apnic,ipv4,103.66.142.0,23,n/a
apnic,ipv4,103.66.222.0,23,n/a
apnic,ipv4,103.67.165.0,24,n/a
apnic,ipv4,103.67.228.0,22,n/a
apnic,ipv4,103.67.234.0,23,n/a
apnic,ipv4,103.67.248.0,24,n/a
apnic,ipv4,103.68.156.0,22,n/a
apnic,ipv4,103.69.108.0,24,n/a
apnic,ipv4,103.71.92.0,22,n/a
apnic,ipv4,103.73.68.0,22,n/a
apnic,ipv4,103.76.160.0,23,n/a
apnic,ipv4,103.78.222.0,23,n/a
apnic,ipv4,103.80.140.0,22,n/a
apnic,ipv4,103.82.46.0,23,n/a
apnic,ipv4,103.82.116.0,22,n/a
apnic,ipv4,103.83.40.0,22,n/a
apnic,ipv4,103.83.224.0,22,n/a
apnic,ipv4,103.83.238.0,23,n/a
apnic,ipv4,103.84.176.0,23,n/a
apnic,ipv4,103.85.68.0,22,n/a
apnic,ipv4,103.86.120.0,22,n/a
apnic,ipv4,103.86.184.0,22,n/a
apnic,ipv4,103.88.68.0,22,n/a
apnic,ipv4,103.89.236.0,22,n/a
apnic,ipv4,103.91.140.0,22,n/a
apnic,ipv4,103.92.144.0,22,n/a
apnic,ipv4,103.93.220.0,22,n/a
apnic,ipv4,103.95.148.0,22,n/a
apnic,ipv4,103.99.160.0,22,n/a
apnic,ipv4,103.100.100.0,23,n/a
apnic,ipv4,103.100.108.0,22,n/a
apnic,ipv4,103.100.136.0,23,n/a
apnic,ipv4,103.101.44.0,22,n/a
apnic,ipv4,103.102.124.0,22,n/a
apnic,ipv4,103.103.0.0,24,n/a
apnic,ipv4,103.104.16.0,22,n/a
apnic,ipv4,103.104.100.0,22,n/a
apnic,ipv4,103.105.88.0,22,n/a
apnic,ipv4,103.105.212.0,22,n/a
apnic,ipv4,103.107.80.0,22,n/a
apnic,ipv4,103.107.156.0,22,n/a
apnic,ipv4,103.107.232.0,22,n/a
apnic,ipv4,103.109.252.0,22,n/a
apnic,ipv4,103.114.198.0,23,n/a
apnic,ipv4,103.117.118.0,23,n/a
apnic,ipv4,103.117.140.0,24,n/a
apnic,ipv4,103.120.12.0,22,n/a
apnic,ipv4,103.123.40.0,22,n/a
apnic,ipv4,103.123.144.0,22,n/a
apnic,ipv4,103.125.148.0,22,n/a
apnic,ipv4,103.131.95.0,24,n/a
apnic,ipv4,103.136.108.0,22,n/a
apnic,ipv4,103.136.164.0,22,n/a
apnic,ipv4,103.137.178.0,23,n/a
apnic,ipv4,103.137.204.0,22,n/a
apnic,ipv4,103.137.208.0,24,n/a
apnic,ipv4,103.137.209.0,24,n/a
apnic,ipv4,103.137.211.0,24,n/a
apnic,ipv4,103.137.220.0,22,n/a
apnic,ipv4,103.138.186.0,23,n/a
apnic,ipv4,103.139.248.0,24,n/a
apnic,ipv4,103.141.29.0,24,n/a
apnic,ipv4,103.141.100.0,23,n/a
apnic,ipv4,103.141.224.0,23,n/a
apnic,ipv4,103.142.216.0,23,n/a
apnic,ipv4,103.144.0.0,23,n/a
apnic,ipv4,103.144.6.0,23,n/a
apnic,ipv4,103.144.156.0,23,n/a
apnic,ipv4,103.145.159.0,24,n/a
apnic,ipv4,103.145.187.0,24,n/a
apnic,ipv4,103.145.206.0,23,n/a
apnic,ipv4,103.146.75.0,24,n/a
apnic,ipv4,103.146.206.0,23,n/a
apnic,ipv4,103.148.60.0,24,n/a
apnic,ipv4,103.148.224.0,23,n/a
apnic,ipv4,103.148.246.0,23,n/a
apnic,ipv4,103.149.36.0,23,n/a
apnic,ipv4,103.149.48.0,23,n/a
apnic,ipv4,103.149.100.0,23,n/a
apnic,ipv4,103.151.28.0,23,n/a
apnic,ipv4,103.152.4.0,24,n/a
apnic,ipv4,103.152.9.0,24,n/a
apnic,ipv4,103.152.216.0,23,n/a
apnic,ipv4,103.153.234.0,23,n/a
apnic,ipv4,103.154.60.0,23,n/a
apnic,ipv4,103.155.88.0,23,n/a
apnic,ipv4,103.158.32.0,23,n/a
apnic,ipv4,103.158.92.0,23,n/a
apnic,ipv4,103.159.26.0,23,n/a
apnic,ipv4,103.161.60.0,23,n/a
apnic,ipv4,103.162.127.0,24,n/a
apnic,ipv4,103.163.120.0,23,n/a
apnic,ipv4,103.163.142.0,23,n/a
apnic,ipv4,103.164.146.0,23,n/a
apnic,ipv4,103.166.31.0,24,n/a
apnic,ipv4,103.166.168.0,23,n/a
apnic,ipv4,103.166.248.0,23,n/a
apnic,ipv4,103.167.66.0,24,n/a
apnic,ipv4,103.167.116.0,24,n/a
apnic,ipv4,103.167.160.0,23,n/a
apnic,ipv4,103.168.10.0,23,n/a
apnic,ipv4,103.168.138.0,23,n/a
apnic,ipv4,103.170.18.0,23,n/a
apnic,ipv4,103.170.126.0,24,n/a
apnic,ipv4,103.170.128.0,23,n/a
apnic,ipv4,103.171.20.0,23,n/a
apnic,ipv4,103.171.89.0,24,n/a
apnic,ipv4,103.171.238.0,23,n/a
apnic,ipv4,103.173.4.0,23,n/a
apnic,ipv4,103.173.110.0,23,n/a
apnic,ipv4,103.173.188.0,23,n/a
apnic,ipv4,103.174.12.0,24,n/a
apnic,ipv4,103.176.55.0,24,n/a
apnic,ipv4,103.176.114.0,23,n/a
apnic,ipv4,103.176.202.0,23,n/a
apnic,ipv4,103.176.206.0,23,n/a
apnic,ipv4,103.176.226.0,24,n/a
apnic,ipv4,103.177.208.0,23,n/a
apnic,ipv4,103.178.100.0,23,n/a
apnic,ipv4,103.179.80.0,23,n/a
apnic,ipv4,103.179.144.0,23,n/a
apnic,ipv4,103.180.50.0,24,n/a
apnic,ipv4,103.180.200.0,23,n/a
apnic,ipv4,103.183.95.0,24,n/a
apnic,ipv4,103.183.192.0,23,n/a
apnic,ipv4,103.183.246.0,23,n/a
apnic,ipv4,103.186.106.0,23,n/a
apnic,ipv4,103.186.138.0,23,n/a
apnic,ipv4,103.186.144.0,23,n/a
apnic,ipv4,103.186.206.0,23,n/a
apnic,ipv4,103.186.235.0,24,n/a
apnic,ipv4,103.187.28.0,23,n/a
apnic,ipv4,103.187.140.0,23,n/a
apnic,ipv4,103.188.42.0,23,n/a
apnic,ipv4,103.188.86.0,23,n/a
apnic,ipv4,103.190.138.0,23,n/a
apnic,ipv4,103.191.106.0,23,n/a
