region,ip,prefixlength
ripencc,31.131.0.0,21
ripencc,81.162.128.0,18
ripencc,83.143.68.0,22
ripencc,84.234.48.0,20
ripencc,91.90.200.0,21
ripencc,91.198.236.0,24
ripencc,91.209.66.0,24
ripencc,91.211.48.0,22
ripencc,91.211.200.0,23
ripencc,91.213.181.0,24
ripencc,91.214.200.0,22
ripencc,91.216.21.0,24
ripencc,91.216.47.0,24
ripencc,91.216.166.0,24
ripencc,91.220.94.0,24
ripencc,91.220.144.0,24
ripencc,91.220.207.0,24
ripencc,91.227.121.0,24
ripencc,91.227.185.0,24
ripencc,91.228.108.0,22
ripencc,91.230.214.0,24
ripencc,91.238.12.0,22
ripencc,91.238.94.0,23
ripencc,91.239.8.0,22
ripencc,94.232.30.0,24
ripencc,176.123.0.0,20
ripencc,185.1.45.0,24
ripencc,185.1.78.0,24
ripencc,185.1.219.0,24
ripencc,188.191.208.0,21
ripencc,193.16.111.0,24
ripencc,193.17.78.0,24
ripencc,193.33.92.0,23
ripencc,193.107.96.0,22
ripencc,193.203.202.0,24
ripencc,193.203.203.0,24
ripencc,193.239.182.0,23
ripencc,193.242.144.0,24
ripencc,193.243.132.0,23
ripencc,194.28.76.0,22
ripencc,194.28.112.0,22
ripencc,194.31.42.0,24
ripencc,194.114.144.0,24
ripencc,194.143.128.0,23
ripencc,194.165.39.0,24
ripencc,194.247.52.0,24
ripencc,194.247.164.0,23
ripencc,195.149.87.0,24
ripencc,195.178.106.0,24
ripencc,195.226.210.0,24
ripencc,213.5.20.0,22
