region,version,ip,prefixlength
arin,ipv4,204.231.240.0,24
arin,ipv4,204.231.255.0,24
ripencc,ipv4,2.57.24.0,22
ripencc,ipv4,2.58.180.0,22
ripencc,ipv4,2.59.104.0,22
ripencc,ipv4,5.42.204.0,24
ripencc,ipv4,5.61.112.0,21
ripencc,ipv4,5.83.240.0,20
ripencc,ipv4,5.134.88.0,21
ripencc,ipv4,5.149.168.0,21
ripencc,ipv4,5.150.144.0,21
ripencc,ipv4,5.159.40.0,21
ripencc,ipv4,5.179.32.0,19
ripencc,ipv4,5.179.64.0,21
ripencc,ipv4,5.181.8.0,22
ripencc,ipv4,5.181.161.0,24
ripencc,ipv4,5.183.196.0,22
ripencc,ipv4,5.253.124.0,22
ripencc,ipv4,31.7.48.0,21
ripencc,ipv4,31.13.24.0,21
ripencc,ipv4,31.13.64.0,18
ripencc,ipv4,31.25.80.0,21
ripencc,ipv4,31.170.0.0,21
ripencc,ipv4,31.193.216.0,21
ripencc,ipv4,31.200.128.0,18
ripencc,ipv4,31.216.232.0,21
ripencc,ipv4,31.217.240.0,21
ripencc,ipv4,37.0.0.0,21
ripencc,ipv4,37.18.144.0,21
ripencc,ipv4,37.19.96.0,21
ripencc,ipv4,37.26.72.0,23
ripencc,ipv4,37.46.16.0,21
ripencc,ipv4,37.110.216.0,21
ripencc,ipv4,37.128.192.0,21
ripencc,ipv4,37.203.48.0,21
ripencc,ipv4,37.203.192.0,21
ripencc,ipv4,37.228.192.0,18
ripencc,ipv4,45.11.100.0,22
ripencc,ipv4,45.11.168.0,22
ripencc,ipv4,45.67.164.0,22
ripencc,ipv4,45.67.188.0,22
ripencc,ipv4,45.87.224.0,22
ripencc,ipv4,45.90.180.0,22
ripencc,ipv4,45.94.72.0,22
ripencc,ipv4,45.137.184.0,22
ripencc,ipv4,45.139.240.0,22
ripencc,ipv4,45.143.208.0,22
ripencc,ipv4,45.144.8.0,22
ripencc,ipv4,45.148.0.0,22
ripencc,ipv4,45.154.100.0,22
ripencc,ipv4,45.155.24.0,22
ripencc,ipv4,45.155.28.0,22
ripencc,ipv4,45.155.196.0,22
ripencc,ipv4,45.156.120.0,22
ripencc,ipv4,45.158.144.0,22
ripencc,ipv4,45.158.176.0,22
ripencc,ipv4,45.159.172.0,22
ripencc,ipv4,46.7.0.0,16
ripencc,ipv4,46.17.32.0,21
ripencc,ipv4,46.19.208.0,21
ripencc,ipv4,46.22.128.0,20
ripencc,ipv4,46.51.128.0,17
ripencc,ipv4,46.137.0.0,16
ripencc,ipv4,46.182.8.0,21
ripencc,ipv4,46.183.104.0,23
ripencc,ipv4,46.183.108.0,22
ripencc,ipv4,46.245.208.0,21
ripencc,ipv4,46.255.152.0,21
ripencc,ipv4,51.171.0.0,16
ripencc,ipv4,62.3.54.0,24
ripencc,ipv4,62.9.0.0,16
ripencc,ipv4,62.17.0.0,16
ripencc,ipv4,62.40.32.0,19
ripencc,ipv4,62.77.160.0,19
ripencc,ipv4,62.222.0.0,16
ripencc,ipv4,62.223.0.0,16
ripencc,ipv4,62.231.32.0,19
ripencc,ipv4,64.43.0.0,18
ripencc,ipv4,64.43.128.0,18
ripencc,ipv4,77.72.72.0,21
ripencc,ipv4,77.73.208.0,21
ripencc,ipv4,77.75.96.0,21
ripencc,ipv4,77.75.226.0,24
ripencc,ipv4,77.75.240.0,21
ripencc,ipv4,77.95.160.0,21
ripencc,ipv4,77.107.192.0,18
ripencc,ipv4,78.16.0.0,14
ripencc,ipv4,78.24.16.0,21
ripencc,ipv4,78.135.128.0,17
ripencc,ipv4,78.137.128.0,18
ripencc,ipv4,78.143.128.0,18
ripencc,ipv4,78.152.192.0,19
ripencc,ipv4,78.152.224.0,19
