region,version,ip,prefixlength,org
ripencc,ipv4,5.21.0.0,16,om.qataritelecom;Omani Qatari Telecommunication Company SAOC
ripencc,ipv4,5.32.192.0,18,n/a
ripencc,ipv4,5.36.0.0,15,n/a
ripencc,ipv4,5.102.176.0,21,om.awaser;Awaser Oman LLC
ripencc,ipv4,5.162.0.0,16,om.qataritelecom;Omani Qatari Telecommunication Company SAOC
ripencc,ipv4,37.28.0.0,17,om.qataritelecom;Omani Qatari Telecommunication Company SAOC
ripencc,ipv4,37.40.0.0,15,n/a
ripencc,ipv4,37.200.128.0,17,om.qataritelecom;Omani Qatari Telecommunication Company SAOC
ripencc,ipv4,45.95.244.0,22,om.omanfuture;Oman Future Telecommunications Company SAOC
ripencc,ipv4,45.131.140.0,22,om.omanfuture;Oman Future Telecommunications Company SAOC
ripencc,ipv4,45.135.88.0,22,om.pasi;Public Authority for Social Insurance
ripencc,ipv4,45.140.104.0,22,om.omanfuture;Oman Future Telecommunications Company SAOC
ripencc,ipv4,45.148.200.0,22,om.omanfuture;Oman Future Telecommunications Company SAOC
ripencc,ipv4,46.40.192.0,18,om.qataritelecom;Omani Qatari Telecommunication Company SAOC
ripencc,ipv4,46.255.56.0,21,n/a
ripencc,ipv4,62.61.160.0,19,n/a
ripencc,ipv4,62.231.192.0,18,n/a
ripencc,ipv4,77.83.60.0,22,n/a
ripencc,ipv4,78.111.32.0,20,om.awaser;Awaser Oman LLC
ripencc,ipv4,82.178.0.0,16,n/a
ripencc,ipv4,84.242.32.0,20,om.awaser;Awaser Oman LLC
ripencc,ipv4,85.154.0.0,16,n/a
ripencc,ipv4,91.132.64.0,22,n/a
ripencc,ipv4,94.176.16.0,20,om.awaser;Awaser Oman LLC
ripencc,ipv4,94.185.0.0,18,om.qataritelecom;Omani Qatari Telecommunication Company SAOC
ripencc,ipv4,96.9.128.0,19,om.awaser;Awaser Oman LLC
ripencc,ipv4,134.0.128.0,17,n/a
ripencc,ipv4,141.105.168.0,21,om.awaser;Awaser Oman LLC
ripencc,ipv4,145.255.64.0,18,om.qataritelecom;Omani Qatari Telecommunication Company SAOC
ripencc,ipv4,178.20.16.0,21,om.awaser;Awaser Oman LLC
ripencc,ipv4,185.6.220.0,22,om.qataritelecom;Omani Qatari Telecommunication Company SAOC
ripencc,ipv4,185.27.88.0,22,om.omregistry;Telecommunications Regulatory Authority (TRA)
ripencc,ipv4,185.29.140.0,22,om.awaser;Awaser Oman LLC
ripencc,ipv4,185.53.240.0,22,om.airportmgt;Oman Airports Management Co. SAOC
ripencc,ipv4,185.64.24.0,22,n/a
ripencc,ipv4,185.69.0.0,24,om.bss;Blockchain Solutions and Services LLC
ripencc,ipv4,185.112.104.0,22,om.awaser;Awaser Oman LLC
ripencc,ipv4,185.123.148.0,22,om.omanfuture;Oman Future Telecommunications Company SAOC
ripencc,ipv4,185.143.64.0,22,om.omanfuture;Oman Future Telecommunications Company SAOC
ripencc,ipv4,185.186.204.0,22,n/a
ripencc,ipv4,185.200.124.0,22,n/a
ripencc,ipv4,185.201.100.0,22,n/a
ripencc,ipv4,185.226.124.0,22,om.cloud;The Cloud Data Center LLC
ripencc,ipv4,185.233.168.0,22,n/a
ripencc,ipv4,185.255.204.0,22,om.moe;Ministry of Education (MOE)
ripencc,ipv4,188.65.24.0,21,n/a
ripencc,ipv4,188.66.128.0,17,om.qataritelecom;Omani Qatari Telecommunication Company SAOC
ripencc,ipv4,188.135.0.0,17,om.qataritelecom;Omani Qatari Telecommunication Company SAOC
ripencc,ipv4,188.140.128.0,17,n/a
ripencc,ipv4,193.3.37.0,24,om.omanfuture;Oman Future Telecommunications Company SAOC
ripencc,ipv4,193.56.120.0,22,om.nxs;Digital Nexus LLC
ripencc,ipv4,194.26.102.0,24,n/a
ripencc,ipv4,195.245.85.0,24,om.equinix;EQUINIX MUSCAT LLC
ripencc,ipv4,199.48.224.0,24,om.awaser;Awaser Oman LLC
ripencc,ipv4,212.72.0.0,19,n/a
ripencc,ipv4,212.146.160.0,19,om.omanfuture;Oman Future Telecommunications Company SAOC
ripencc,ipv4,213.202.0.0,19,n/a
ripencc,ipv6,2001:1670::,32,n/a
ripencc,ipv6,2a00:11a8::,29,n/a
ripencc,ipv6,2a00:9120::,32,om.omregistry;Telecommunications Regulatory Authority (TRA)
ripencc,ipv6,2a02:2908::,29,om.qataritelecom;Omani Qatari Telecommunication Company SAOC
ripencc,ipv6,2a03:11a0::,32,n/a
ripencc,ipv6,2a04:c400::,29,om.airportmgt;Oman Airports Management Co. SAOC
ripencc,ipv6,2a05:24c0::,29,n/a
ripencc,ipv6,2a06:dac0::,29,om.omanfuture;Oman Future Telecommunications Company SAOC
ripencc,ipv6,2a09:1540::,32,n/a
ripencc,ipv6,2a09:5580::,32,n/a
ripencc,ipv6,2a0a:c740::,29,om.awaser;Awaser Oman LLC
ripencc,ipv6,2a0b:d580::,29,n/a
ripencc,ipv6,2a0c:6640::,29,om.moe;Ministry of Education (MOE)
ripencc,ipv6,2a0f:b8c0::,29,om.nxs;Digital Nexus LLC
ripencc,ipv6,2a10:21c0::,29,n/a
ripencc,ipv6,2a10:6cc0::,29,n/a
ripencc,ipv6,2a10:e800::,32,n/a
ripencc,ipv6,2a11:96c0::,29,om.ufcoman;United Finance Company SAOG
ripencc,ipv6,2a11:b400::,29,n/a
ripencc,ipv6,2a12:5ac0::,32,om.banknizwa;Bank Nizwa SAOG (PJSC)
ripencc,ipv6,2a13:39c0::,32,om.cloud;The Cloud Data Center LLC
