region,ip,prefixlength
apnic,103.80.84.0,22
ripencc,23.239.128.0,19
ripencc,31.131.176.0,21
ripencc,83.142.240.0,21
ripencc,83.143.168.0,21
ripencc,89.22.8.0,21
ripencc,89.200.184.0,21
ripencc,91.90.0.0,21
ripencc,91.90.161.0,24
ripencc,91.193.92.0,22
ripencc,91.194.4.0,23
ripencc,91.194.62.0,23
ripencc,91.195.34.0,23
ripencc,91.196.128.0,22
ripencc,91.199.120.0,24
ripencc,91.199.204.0,24
ripencc,91.199.230.0,24
ripencc,91.200.116.0,22
ripencc,91.201.132.0,22
ripencc,91.209.108.0,24
ripencc,91.209.135.0,24
ripencc,91.209.243.0,24
ripencc,91.212.79.0,24
ripencc,91.212.175.0,24
ripencc,91.213.30.0,24
ripencc,91.216.12.0,24
ripencc,91.216.31.0,24
ripencc,91.216.63.0,24
ripencc,91.216.155.0,24
ripencc,91.216.218.0,24
ripencc,91.216.219.0,24
ripencc,91.219.116.0,22
ripencc,91.220.9.0,24
ripencc,91.220.66.0,24
ripencc,91.220.158.0,24
ripencc,91.223.61.0,24
ripencc,91.223.143.0,24
ripencc,91.223.206.0,24
ripencc,91.224.150.0,23
ripencc,91.224.240.0,23
ripencc,91.226.176.0,23
ripencc,91.228.91.0,24
ripencc,91.228.152.0,22
ripencc,91.228.240.0,23
ripencc,91.229.58.0,24
ripencc,91.230.55.0,24
ripencc,91.230.56.0,23
ripencc,91.230.104.0,23
ripencc,91.230.250.0,24
ripencc,91.232.35.0,24
ripencc,91.232.71.0,24
ripencc,91.232.76.0,22
ripencc,91.235.40.0,23
ripencc,91.235.48.0,22
ripencc,91.236.59.0,24
ripencc,91.238.126.0,24
ripencc,91.239.21.0,24
ripencc,91.240.56.0,22
ripencc,91.240.173.0,24
ripencc,91.242.136.0,21
ripencc,91.242.144.0,22
ripencc,91.242.148.0,22
ripencc,91.242.152.0,21
ripencc,91.243.128.0,19
ripencc,91.245.200.0,21
ripencc,95.215.120.0,22
ripencc,130.206.0.0,16
ripencc,137.101.0.0,16
ripencc,138.4.0.0,16
ripencc,138.100.0.0,16
ripencc,139.47.0.0,17
ripencc,141.193.58.0,23
ripencc,144.2.160.0,22
ripencc,144.2.164.0,22
ripencc,145.1.128.0,17
ripencc,146.219.0.0,16
ripencc,147.83.0.0,16
ripencc,147.84.0.0,16
ripencc,147.96.0.0,16
ripencc,147.156.0.0,16
ripencc,148.3.0.0,16
ripencc,150.128.0.0,16
ripencc,150.214.0.0,16
ripencc,150.241.0.0,16
ripencc,150.244.0.0,16
ripencc,151.182.0.0,16
ripencc,153.92.27.0,24
ripencc,153.92.42.0,24
ripencc,155.54.0.0,16
ripencc,155.133.192.0,23
ripencc,155.133.195.0,24
ripencc,155.137.8.0,20
ripencc,155.210.0.0,16
ripencc,156.35.0.0,16
ripencc,156.67.60.0,22
ripencc,157.88.0.0,16
ripencc,157.97.64.0,22
ripencc,157.97.80.0,22
ripencc,157.97.84.0,22
ripencc,157.97.172.0,22
ripencc,157.97.176.0,21
ripencc,157.97.184.0,21
ripencc,158.42.0.0,16
ripencc,158.49.0.0,16
ripencc,158.99.0.0,16
ripencc,158.109.0.0,16
ripencc,158.172.0.0,16
ripencc,158.227.0.0,16
ripencc,159.147.0.0,16
ripencc,159.237.0.0,16
ripencc,160.214.0.0,16
ripencc,161.37.0.0,16
ripencc,161.67.0.0,16
ripencc,161.72.0.0,16
ripencc,161.111.0.0,16
ripencc,161.116.0.0,16
ripencc,163.117.0.0,16
ripencc,176.96.192.0,19
ripencc,176.97.224.0,22
ripencc,176.97.232.0,21
ripencc,176.98.208.0,22
ripencc,176.98.216.0,22
ripencc,176.100.200.0,21
ripencc,176.100.208.0,21
ripencc,176.100.224.0,20
ripencc,176.101.16.0,20
ripencc,176.101.72.0,21
ripencc,176.120.168.0,21
ripencc,176.121.64.0,21
ripencc,185.1.20.0,24
ripencc,185.1.22.0,24
ripencc,185.1.68.0,24
ripencc,185.1.90.0,24
ripencc,185.1.143.0,24
ripencc,185.1.229.0,24
ripencc,185.1.237.0,24
ripencc,188.239.128.0,19
ripencc,192.67.79.0,24
ripencc,192.77.140.0,24
ripencc,192.77.141.0,24
ripencc,192.94.163.0,24
ripencc,192.101.8.0,24
ripencc,192.101.161.0,24
ripencc,192.101.162.0,24
ripencc,192.101.163.0,24
ripencc,192.101.164.0,22
ripencc,192.101.168.0,24
ripencc,192.112.70.0,24
ripencc,192.112.71.0,24
ripencc,192.112.72.0,24
ripencc,192.112.73.0,24
ripencc,192.112.74.0,24
ripencc,192.112.75.0,24
ripencc,192.112.76.0,24
ripencc,192.112.77.0,24
ripencc,192.112.78.0,24
ripencc,192.112.79.0,24
ripencc,192.112.247.0,24
ripencc,192.146.124.0,22
ripencc,192.146.172.0,24
ripencc,192.146.187.0,24
ripencc,192.148.201.0,24
ripencc,192.148.202.0,23
ripencc,192.148.204.0,22
ripencc,192.149.19.0,24
ripencc,192.159.84.0,24
ripencc,192.159.85.0,24
ripencc,192.160.33.0,24
ripencc,192.162.12.0,22
ripencc,192.166.148.0,22
ripencc,192.187.24.0,23
ripencc,193.0.241.0,24
ripencc,193.16.43.0,24
ripencc,193.16.153.0,24
ripencc,193.16.216.0,24
ripencc,193.16.243.0,24
ripencc,193.17.66.0,24
ripencc,193.22.119.0,24
ripencc,193.22.165.0,24
ripencc,193.25.192.0,24
ripencc,193.27.47.0,24
ripencc,193.29.202.0,24
ripencc,193.32.72.0,21
ripencc,193.33.2.0,23
ripencc,193.35.44.0,23
ripencc,193.39.68.0,24
ripencc,193.41.43.0,24
ripencc,193.41.227.0,24
ripencc,193.41.234.0,24
ripencc,193.41.240.0,22
ripencc,193.42.143.0,24
ripencc,193.46.238.0,24
ripencc,193.47.76.0,24
ripencc,193.47.84.0,24
ripencc,193.47.145.0,24
ripencc,193.104.0.0,24
ripencc,193.104.44.0,24
ripencc,193.104.51.0,24
ripencc,193.104.218.0,24
ripencc,193.105.34.0,24
ripencc,193.106.176.0,22
ripencc,193.108.174.0,23
ripencc,193.109.116.0,24
ripencc,193.109.172.0,22
ripencc,193.109.229.0,24
ripencc,193.110.128.0,24
ripencc,193.110.154.0,24
ripencc,193.111.66.0,23
ripencc,193.111.84.0,24
ripencc,193.111.122.0,23
ripencc,193.142.217.0,24
ripencc,193.148.2.0,23
ripencc,193.148.4.0,24
ripencc,193.148.24.0,20
ripencc,193.148.96.0,19
ripencc,193.148.128.0,19
ripencc,193.148.246.0,24
ripencc,193.148.254.0,24
ripencc,193.149.0.0,23
ripencc,193.149.4.0,22
ripencc,193.150.16.0,22
ripencc,193.150.90.0,23
ripencc,193.200.7.0,24
ripencc,193.201.107.0,24
ripencc,193.201.108.0,24
ripencc,193.203.118.0,23
ripencc,193.203.200.0,23
ripencc,193.219.96.0,24
ripencc,193.219.103.0,24
ripencc,193.227.132.0,24
ripencc,193.238.52.0,22
ripencc,193.239.12.0,22
ripencc,193.242.98.0,24
ripencc,193.242.188.0,23
ripencc,194.0.33.0,24
ripencc,194.0.34.0,24
ripencc,194.0.35.0,24
ripencc,194.15.213.0,24
ripencc,194.34.64.0,19
ripencc,194.48.207.0,24
ripencc,194.69.254.0,24
ripencc,194.93.92.0,22
ripencc,194.110.201.0,24
ripencc,194.116.152.0,23
ripencc,194.116.240.0,23
ripencc,194.126.225.0,24
ripencc,194.145.140.0,23
ripencc,194.146.68.0,23
ripencc,194.149.72.0,22
ripencc,194.165.42.0,24
ripencc,194.165.60.0,24
ripencc,194.169.201.0,24
ripencc,194.176.119.0,24
ripencc,194.213.19.0,24
ripencc,195.3.228.0,22
ripencc,195.10.201.0,24
ripencc,195.20.216.0,23
ripencc,195.47.206.0,24
ripencc,195.47.209.0,24
ripencc,195.47.236.0,24
ripencc,195.60.81.64,26
ripencc,195.64.186.0,23
ripencc,195.66.150.0,23
ripencc,195.78.78.0,23
ripencc,195.85.200.0,24
ripencc,195.88.148.0,23
ripencc,195.88.152.0,23
ripencc,195.93.170.0,23
ripencc,195.93.210.0,23
ripencc,195.93.244.0,23
ripencc,195.95.153.0,24
ripencc,195.95.156.0,24
ripencc,195.138.209.0,24
ripencc,195.149.113.0,24
ripencc,195.149.208.0,21
ripencc,195.162.18.0,23
ripencc,195.177.220.0,23
ripencc,195.182.30.0,24
ripencc,195.234.59.0,24
ripencc,195.234.61.0,24
ripencc,195.234.166.0,24
ripencc,195.234.167.0,24
ripencc,195.242.136.0,23
ripencc,195.245.212.0,24
ripencc,195.245.248.0,24
ripencc,195.248.230.0,23
ripencc,195.254.148.0,23
ripencc,204.29.146.0,24
