region,version,ip,prefixlength
apnic,ipv4,36.255.106.0,23
apnic,ipv4,36.255.244.0,22
apnic,ipv4,45.124.16.0,22
apnic,ipv4,45.250.156.0,22
apnic,ipv4,87.121.117.0,24
apnic,ipv4,103.6.89.0,24
apnic,ipv4,103.6.104.0,24
apnic,ipv4,103.6.181.0,24
apnic,ipv4,103.7.146.0,24
apnic,ipv4,103.7.224.0,24
apnic,ipv4,103.10.254.0,23
apnic,ipv4,103.11.40.0,22
apnic,ipv4,103.13.134.0,24
apnic,ipv4,103.14.194.0,24
apnic,ipv4,103.21.12.0,22
apnic,ipv4,103.25.198.0,23
apnic,ipv4,103.25.220.0,24
apnic,ipv4,103.26.36.0,22
apnic,ipv4,103.27.122.0,23
apnic,ipv4,103.28.202.0,23
apnic,ipv4,103.29.250.0,23
apnic,ipv4,103.37.48.0,22
apnic,ipv4,103.38.151.0,24
apnic,ipv4,103.38.188.0,24
apnic,ipv4,103.42.96.0,22
apnic,ipv4,103.45.252.0,23
apnic,ipv4,103.48.30.0,24
apnic,ipv4,103.49.36.0,24
apnic,ipv4,103.52.62.0,24
apnic,ipv4,103.53.56.0,22
apnic,ipv4,103.53.154.0,23
apnic,ipv4,103.54.142.0,24
apnic,ipv4,103.57.227.0,24
apnic,ipv4,103.60.184.0,24
apnic,ipv4,103.63.102.0,24
apnic,ipv4,103.69.199.0,24
apnic,ipv4,103.69.254.0,24
apnic,ipv4,103.72.188.0,22
apnic,ipv4,103.73.58.0,24
apnic,ipv4,103.75.22.0,24
apnic,ipv4,103.77.129.0,24
apnic,ipv4,103.79.110.0,23
apnic,ipv4,103.85.134.0,24
apnic,ipv4,103.88.42.0,24
apnic,ipv4,103.90.202.0,24
apnic,ipv4,103.95.212.0,23
apnic,ipv4,103.95.232.0,23
apnic,ipv4,103.110.44.0,22
apnic,ipv4,103.110.75.0,24
apnic,ipv4,103.113.182.0,23
apnic,ipv4,103.114.8.0,24
apnic,ipv4,103.115.33.0,24
apnic,ipv4,103.119.93.0,24
apnic,ipv4,103.119.134.0,23
apnic,ipv4,103.119.136.0,24
apnic,ipv4,103.120.4.0,23
apnic,ipv4,103.120.69.0,24
apnic,ipv4,103.121.80.0,22
apnic,ipv4,103.122.180.0,23
apnic,ipv4,103.127.19.0,24
apnic,ipv4,103.131.192.0,24
apnic,ipv4,103.131.221.0,24
apnic,ipv4,103.132.125.0,24
apnic,ipv4,103.132.168.0,24
apnic,ipv4,103.133.80.0,23
apnic,ipv4,103.134.13.0,24
apnic,ipv4,103.136.169.0,24
apnic,ipv4,103.136.180.0,23
apnic,ipv4,103.137.164.0,24
apnic,ipv4,103.138.95.0,24
apnic,ipv4,103.139.80.0,24
apnic,ipv4,103.141.122.0,24
apnic,ipv4,103.141.202.0,23
apnic,ipv4,103.142.119.0,24
apnic,ipv4,103.146.59.0,24
apnic,ipv4,103.150.94.0,24
apnic,ipv4,103.150.202.0,23
apnic,ipv4,103.150.220.0,23
apnic,ipv4,103.152.60.0,23
apnic,ipv4,103.152.86.0,23
apnic,ipv4,103.152.214.0,23
apnic,ipv4,103.154.44.0,23
apnic,ipv4,103.154.250.0,24
apnic,ipv4,103.156.36.0,24
apnic,ipv4,103.159.6.0,23
apnic,ipv4,103.159.253.0,24
apnic,ipv4,103.161.240.0,23
