region,version,ip,prefixlength
afrinic,ipv4,196.3.94.0,24
afrinic,ipv4,196.12.10.0,24
afrinic,ipv4,196.46.28.0,24
afrinic,ipv4,196.49.2.0,24
afrinic,ipv4,196.216.164.0,22
afrinic,ipv4,196.216.207.0,24
afrinic,ipv4,196.223.18.0,24
afrinic,ipv4,196.223.35.0,24
afrinic,ipv4,204.152.14.0,23
afrinic,ipv6,2001:43f8:80::,48
afrinic,ipv6,2001:43f8:3b0::,48
afrinic,ipv6,2001:43f8:980::,48
afrinic,ipv6,2001:43f8:981::,48
