region,ip,prefixlength
lacnic,45.6.248.0,22
lacnic,45.6.252.0,22
lacnic,138.59.12.0,22
lacnic,164.73.0.0,16
lacnic,168.121.184.0,22
lacnic,170.247.168.0,22
lacnic,179.0.156.0,22
lacnic,190.112.52.0,22
lacnic,192.146.237.0,24
lacnic,200.0.68.0,23
lacnic,200.0.86.0,23
lacnic,200.0.88.0,24
lacnic,200.0.204.0,22
lacnic,200.3.12.0,22
lacnic,200.7.84.0,23
lacnic,200.7.86.0,23
lacnic,200.10.60.0,23
lacnic,200.10.62.0,23
lacnic,200.12.155.0,24
lacnic,200.12.156.0,24
lacnic,200.93.240.0,24
lacnic,200.93.241.0,24
lacnic,200.93.242.0,24
lacnic,200.93.243.0,24
lacnic,200.93.244.0,24
lacnic,200.93.245.0,24
lacnic,200.93.246.0,24
lacnic,200.93.247.0,24
lacnic,201.219.224.0,21
