region,version,ip,prefixlength
apnic,ipv4,103.4.128.0,22
apnic,ipv4,103.5.30.0,23
apnic,ipv4,103.5.204.0,22
apnic,ipv4,103.6.234.0,23
apnic,ipv4,103.6.248.0,23
apnic,ipv4,103.7.172.0,24
apnic,ipv4,103.7.174.0,23
apnic,ipv4,103.7.177.0,24
apnic,ipv4,103.7.196.0,24
apnic,ipv4,103.8.13.0,24
apnic,ipv4,103.9.4.0,22
apnic,ipv4,103.9.80.0,22
apnic,ipv4,103.9.84.0,22
apnic,ipv4,103.9.200.0,22
apnic,ipv4,103.9.204.0,22
apnic,ipv4,103.9.208.0,22
apnic,ipv4,103.9.212.0,22
apnic,ipv4,103.10.212.0,22
apnic,ipv4,103.11.198.0,23
apnic,ipv4,103.12.76.0,23
apnic,ipv4,103.12.104.0,22
apnic,ipv4,103.13.76.0,22
apnic,ipv4,103.14.146.0,23
apnic,ipv4,103.14.154.0,23
apnic,ipv4,103.14.224.0,23
apnic,ipv4,103.16.160.0,23
apnic,ipv4,103.16.212.0,23
apnic,ipv4,103.16.214.0,23
apnic,ipv4,103.16.224.0,23
apnic,ipv4,103.19.28.0,23
apnic,ipv4,103.19.30.0,23
apnic,ipv4,103.21.120.0,22
apnic,ipv4,103.28.136.0,22
apnic,ipv4,103.28.172.0,22
apnic,ipv4,103.29.0.0,23
apnic,ipv4,103.29.2.0,23
apnic,ipv4,103.30.10.0,23
apnic,ipv4,103.30.36.0,22
apnic,ipv4,103.37.28.0,22
apnic,ipv4,103.37.32.0,22
apnic,ipv4,103.37.60.0,23
apnic,ipv4,103.38.136.0,22
apnic,ipv4,103.39.124.0,23
apnic,ipv4,103.42.54.0,23
apnic,ipv4,103.47.192.0,22
apnic,ipv4,103.51.96.0,23
apnic,ipv4,103.51.104.0,23
apnic,ipv4,103.52.92.0,22
apnic,ipv4,103.53.158.0,23
apnic,ipv4,103.57.128.0,23
apnic,ipv4,103.60.206.0,23
apnic,ipv4,103.60.240.0,23
apnic,ipv4,103.66.152.0,22
apnic,ipv4,103.68.72.0,22
apnic,ipv4,103.68.76.0,22
apnic,ipv4,103.69.188.0,22
apnic,ipv4,103.71.96.0,23
apnic,ipv4,103.71.180.0,22
apnic,ipv4,103.71.184.0,22
