region,ip,prefixlength
ripencc,2001:678:70::,48
ripencc,2001:678:90::,48
ripencc,2001:678:9c::,48
ripencc,2001:7f8:2f::,48
ripencc,2001:678:12c::,48
ripencc,2001:678:448::,48
ripencc,2001:678:86c::,48
ripencc,2001:678:c34::,48
ripencc,2001:678:c90::,48
ripencc,2001:678:fc0::,48
ripencc,2001:7f8:124::,48
ripencc,2001:67c:1050::,48
ripencc,2001:67c:170c::,48
ripencc,2001:67c:1bd4::,48
ripencc,2001:67c:222c::,48
ripencc,2001:67c:224c::,48
ripencc,2001:67c:2638::,48
ripencc,2001:67c:2670::,48
ripencc,2001:67c:26d4::,48
ripencc,2001:67c:2740::,48
ripencc,2001:67c:2b5c::,48
ripencc,2001:67c:2cd8::,48
