region,version,ip,prefixlength
apnic,ipv6,2001:df0:e940::,48
apnic,ipv6,2001:df4:dd80::,48
ripencc,ipv4,31.42.180.0,24
ripencc,ipv4,31.129.120.0,24
ripencc,ipv4,31.129.121.0,24
ripencc,ipv4,46.175.56.0,21
ripencc,ipv4,51.4.0.0,15
ripencc,ipv4,51.8.0.0,16
ripencc,ipv4,51.18.0.0,16
ripencc,ipv4,53.0.0.0,8
ripencc,ipv4,62.78.64.0,20
ripencc,ipv4,62.95.128.0,17
ripencc,ipv4,62.122.248.0,21
ripencc,ipv4,62.182.102.0,23
ripencc,ipv4,64.39.233.0,24
ripencc,ipv4,64.39.236.0,24
ripencc,ipv4,64.190.62.0,23
ripencc,ipv4,77.87.48.0,21
ripencc,ipv4,77.87.184.0,24
ripencc,ipv4,77.87.185.0,24
ripencc,ipv4,77.87.186.0,24
ripencc,ipv4,77.87.187.0,24
ripencc,ipv4,77.87.188.0,24
ripencc,ipv4,77.87.189.0,24
ripencc,ipv4,77.87.190.0,24
ripencc,ipv4,77.87.191.0,24
ripencc,ipv4,77.87.224.0,21
ripencc,ipv4,78.31.64.0,21
ripencc,ipv4,78.31.168.0,21
ripencc,ipv4,78.31.200.0,22
ripencc,ipv4,79.110.80.0,20
ripencc,ipv4,81.11.0.0,17
ripencc,ipv4,83.97.40.0,21
ripencc,ipv4,83.97.48.0,21
ripencc,ipv4,83.142.80.0,21
ripencc,ipv4,83.142.128.0,21
ripencc,ipv4,83.143.0.0,21
ripencc,ipv4,83.143.208.0,21
ripencc,ipv4,83.151.16.0,20
ripencc,ipv4,83.151.48.0,20
ripencc,ipv4,83.242.32.0,22
ripencc,ipv4,83.242.36.0,22
ripencc,ipv4,83.242.40.0,21
ripencc,ipv4,83.243.0.0,21
ripencc,ipv4,83.243.48.0,21
ripencc,ipv4,83.243.112.0,21
ripencc,ipv4,84.38.64.0,20
ripencc,ipv4,84.38.192.0,20
ripencc,ipv4,86.111.232.0,21
ripencc,ipv4,86.111.248.0,21
ripencc,ipv4,87.77.0.0,16
ripencc,ipv4,87.239.136.0,21
ripencc,ipv4,91.90.144.0,20
ripencc,ipv4,91.189.168.0,21
ripencc,ipv4,91.189.192.0,21
ripencc,ipv4,91.192.12.0,22
ripencc,ipv4,91.192.40.0,22
ripencc,ipv4,91.192.220.0,22
ripencc,ipv4,91.193.72.0,24
ripencc,ipv4,91.194.84.0,24
ripencc,ipv4,91.194.85.0,24
ripencc,ipv4,91.194.108.0,23
ripencc,ipv4,91.194.132.0,23
ripencc,ipv4,91.194.180.0,23
ripencc,ipv4,91.194.222.0,23
ripencc,ipv4,91.194.230.0,23
ripencc,ipv4,91.194.232.0,23
ripencc,ipv4,91.195.48.0,23
ripencc,ipv4,91.195.54.0,23
ripencc,ipv4,91.195.78.0,23
ripencc,ipv4,91.195.104.0,23
ripencc,ipv4,91.195.140.0,23
ripencc,ipv4,91.195.150.0,23
ripencc,ipv4,91.195.218.0,23
ripencc,ipv4,91.195.220.0,23
