region,ip,prefixlength
lacnic,2801:12::,48
lacnic,2801:1c::,48
lacnic,2801:1d::,48
lacnic,2801:1a1::,44
lacnic,2001:1320::,32
lacnic,2801:0:130::,48
lacnic,2801:0:1f0::,48
lacnic,2801:10:9000::,48
lacnic,2801:11:1000::,48
lacnic,2801:14:5800::,48
lacnic,2801:14:e000::,48
lacnic,2801:17:2000::,48
lacnic,2801:17:f000::,48
lacnic,2801:18:d800::,48
lacnic,2801:19:4000::,48
