region,version,ip,prefixlength
apnic,ipv4,45.119.132.0,22
apnic,ipv4,103.7.144.0,24
apnic,ipv4,103.16.60.0,22
apnic,ipv4,103.23.213.0,24
apnic,ipv4,103.25.92.0,22
apnic,ipv4,103.48.117.0,24
apnic,ipv4,103.56.174.0,24
apnic,ipv4,103.63.190.0,24
apnic,ipv4,103.83.162.0,23
apnic,ipv4,103.88.155.0,24
apnic,ipv4,103.88.162.0,24
apnic,ipv4,103.90.148.0,22
apnic,ipv4,103.101.152.0,24
apnic,ipv4,103.101.156.0,22
apnic,ipv4,103.104.228.0,24
apnic,ipv4,103.108.218.0,23
apnic,ipv4,103.112.107.0,24
apnic,ipv4,103.113.215.0,24
apnic,ipv4,103.138.52.0,24
apnic,ipv4,103.138.225.0,24
apnic,ipv4,103.142.5.0,24
apnic,ipv4,103.157.101.0,24
apnic,ipv4,103.166.94.0,24
apnic,ipv4,103.167.188.0,23
apnic,ipv4,103.172.250.0,23
apnic,ipv4,103.173.187.0,24
apnic,ipv4,103.185.230.0,24
apnic,ipv4,103.242.56.0,22
apnic,ipv4,116.206.16.0,22
apnic,ipv4,202.93.153.0,24
apnic,ipv4,202.129.236.0,24
apnic,ipv4,203.118.242.0,24
apnic,ipv4,203.119.79.0,24
apnic,ipv4,218.100.71.0,24
apnic,ipv6,2001:dd8:1e::,48
apnic,ipv6,2001:de8:1d::,48
apnic,ipv6,2001:deb:4000::,48
apnic,ipv6,2001:df0:2fc0::,48
apnic,ipv6,2001:df0:3480::,48
apnic,ipv6,2001:df0:5080::,48
apnic,ipv6,2001:df0:5880::,48
apnic,ipv6,2001:df0:8440::,48
apnic,ipv6,2001:df0:9dc0::,48
apnic,ipv6,2001:df0:9f00::,48
apnic,ipv6,2001:df0:dd00::,48
apnic,ipv6,2001:df0:ff80::,48
apnic,ipv6,2001:df1:15c0::,48
apnic,ipv6,2001:df1:2280::,48
apnic,ipv6,2001:df1:5780::,48
apnic,ipv6,2001:df1:6040::,48
apnic,ipv6,2001:df1:c701::,48
apnic,ipv6,2001:df2:a500::,48
apnic,ipv6,2001:df2:a980::,48
apnic,ipv6,2001:df3:5900::,48
apnic,ipv6,2001:df5:2880::,48
apnic,ipv6,2001:df6:3e80::,48
apnic,ipv6,2001:df6:8680::,48
apnic,ipv6,2001:df6:bc80::,48
apnic,ipv6,2001:df7:7f80::,48
apnic,ipv6,2001:df7:a680::,48
apnic,ipv6,2001:df7:e380::,48
