region,ip,prefixlength
afrinic,41.75.160.0,20
afrinic,41.75.176.0,20
afrinic,41.77.72.0,21
afrinic,41.84.192.0,19
afrinic,41.138.208.0,20
afrinic,41.191.76.0,22
afrinic,41.202.224.0,19
afrinic,41.210.128.0,18
afrinic,41.217.232.0,21
afrinic,41.220.0.0,20
afrinic,41.220.208.0,20
afrinic,41.221.80.0,20
afrinic,41.223.84.0,22
afrinic,45.221.8.0,22
afrinic,45.221.72.0,21
afrinic,102.34.0.0,16
afrinic,102.36.216.0,21
afrinic,102.68.172.0,22
afrinic,102.80.0.0,13
afrinic,102.134.140.0,22
afrinic,102.214.148.0,22
afrinic,102.215.44.0,22
afrinic,102.215.108.0,22
afrinic,102.215.164.0,22
afrinic,102.216.144.0,22
afrinic,102.216.148.0,22
afrinic,102.217.52.0,23
afrinic,102.217.56.0,22
afrinic,102.218.36.0,22
afrinic,102.218.88.0,22
afrinic,102.218.108.0,22
afrinic,102.219.72.0,23
afrinic,102.219.100.0,22
afrinic,102.220.92.0,22
afrinic,102.220.156.0,23
afrinic,102.222.68.0,22
afrinic,102.222.152.0,22
afrinic,102.222.232.0,22
afrinic,102.223.88.0,22
afrinic,102.223.136.0,22
afrinic,102.223.216.0,22
afrinic,129.205.0.0,19
afrinic,137.63.128.0,17
afrinic,154.0.128.0,20
afrinic,154.66.216.0,22
afrinic,154.72.16.0,22
afrinic,154.72.192.0,19
afrinic,154.224.0.0,13
afrinic,160.119.148.0,22
afrinic,160.242.128.0,18
afrinic,164.160.4.0,22
afrinic,196.0.0.0,16
afrinic,196.43.128.0,18
afrinic,197.157.0.0,18
afrinic,197.221.128.0,19
afrinic,197.239.0.0,18
afrinic,212.88.96.0,19
arin,216.104.192.0,20
