region,version,ip,prefixlength
ripencc,ipv4,31.204.192.0,18
ripencc,ipv4,37.0.64.0,21
ripencc,ipv4,37.122.160.0,19
ripencc,ipv4,46.33.192.0,19
ripencc,ipv4,46.161.64.0,18
ripencc,ipv4,62.4.32.0,19
ripencc,ipv4,77.91.96.0,20
ripencc,ipv4,77.91.112.0,20
ripencc,ipv4,77.222.0.0,19
ripencc,ipv4,78.155.32.0,19
ripencc,ipv4,79.140.144.0,20
ripencc,ipv4,79.143.96.0,20
ripencc,ipv4,81.28.248.0,22
ripencc,ipv4,85.94.96.0,19
ripencc,ipv4,89.188.32.0,19
ripencc,ipv4,89.207.192.0,21
ripencc,ipv4,94.102.224.0,20
ripencc,ipv4,95.155.0.0,18
ripencc,ipv4,109.72.96.0,20
ripencc,ipv4,109.228.64.0,18
ripencc,ipv4,185.12.40.0,22
ripencc,ipv4,185.38.184.0,22
ripencc,ipv4,185.40.188.0,22
ripencc,ipv4,185.64.0.0,22
ripencc,ipv4,185.68.48.0,22
ripencc,ipv4,185.80.96.0,22
ripencc,ipv4,185.132.160.0,22
ripencc,ipv4,185.147.200.0,22
ripencc,ipv4,185.163.224.0,22
ripencc,ipv4,185.179.52.0,22
ripencc,ipv4,185.179.92.0,22
ripencc,ipv4,185.255.228.0,22
ripencc,ipv4,193.32.112.0,22
ripencc,ipv4,195.66.160.0,19
ripencc,ipv4,213.133.0.0,19
ripencc,ipv4,213.149.96.0,19
ripencc,ipv4,213.196.64.0,19
ripencc,ipv6,2a03:7a0::,29
ripencc,ipv6,2a10:100::,30
ripencc,ipv6,2a00:1e6c::,30
ripencc,ipv6,2a00:8700::,29
ripencc,ipv6,2a00:fe80::,29
ripencc,ipv6,2a01:5160::,32
ripencc,ipv6,2a01:5da0::,32
ripencc,ipv6,2a02:4280::,29
ripencc,ipv6,2a03:16a0::,32
ripencc,ipv6,2a03:2920::,32
ripencc,ipv6,2a04:7400::,29
ripencc,ipv6,2a05:7b40::,29
ripencc,ipv6,2a06:e340::,29
ripencc,ipv6,2a0c:60c0::,29
ripencc,ipv6,2a0f:3bc0::,29
ripencc,ipv6,2a13:1340::,29
ripencc,ipv6,2a13:2640::,29
