region,version,ip,prefixlength
ripencc,ipv4,5.32.176.0,23
ripencc,ipv4,5.32.178.0,23
ripencc,ipv4,5.32.180.0,24
ripencc,ipv4,5.32.181.0,24
ripencc,ipv4,5.32.182.0,24
ripencc,ipv4,5.32.183.0,24
ripencc,ipv4,31.3.88.0,22
ripencc,ipv4,31.3.92.0,24
ripencc,ipv4,31.3.93.0,24
ripencc,ipv4,31.3.94.0,24
ripencc,ipv4,31.3.95.0,24
ripencc,ipv4,31.7.168.0,21
ripencc,ipv4,31.11.64.0,18
ripencc,ipv4,31.12.16.0,20
ripencc,ipv4,37.25.80.0,21
ripencc,ipv4,37.26.96.0,21
ripencc,ipv4,46.29.168.0,21
ripencc,ipv4,46.217.0.0,16
ripencc,ipv4,62.77.136.0,21
ripencc,ipv4,62.162.0.0,16
ripencc,ipv4,62.220.192.0,19
ripencc,ipv4,77.28.0.0,15
ripencc,ipv4,78.40.0.0,21
ripencc,ipv4,78.157.0.0,19
ripencc,ipv4,79.99.56.0,21
ripencc,ipv4,79.125.128.0,17
ripencc,ipv4,79.126.128.0,17
ripencc,ipv4,79.141.112.0,20
ripencc,ipv4,80.77.144.0,20
ripencc,ipv4,85.30.64.0,18
ripencc,ipv4,88.85.96.0,19
ripencc,ipv4,89.31.152.0,21
ripencc,ipv4,89.185.192.0,19
ripencc,ipv4,89.205.0.0,17
ripencc,ipv4,92.53.0.0,18
ripencc,ipv4,92.55.64.0,18
ripencc,ipv4,93.95.64.0,21
ripencc,ipv4,94.100.96.0,20
ripencc,ipv4,95.86.0.0,19
ripencc,ipv4,95.86.44.0,22
ripencc,ipv4,95.86.60.0,22
ripencc,ipv4,95.128.184.0,23
ripencc,ipv4,95.128.186.0,24
ripencc,ipv4,95.128.187.0,24
ripencc,ipv4,95.128.188.0,22
ripencc,ipv4,95.156.0.0,18
ripencc,ipv4,95.180.128.0,17
ripencc,ipv4,109.69.40.0,21
ripencc,ipv4,141.136.8.0,21
ripencc,ipv4,146.255.64.0,22
ripencc,ipv4,146.255.68.0,24
ripencc,ipv4,146.255.69.0,24
ripencc,ipv4,146.255.70.0,23
ripencc,ipv4,146.255.72.0,24
ripencc,ipv4,146.255.73.0,24
ripencc,ipv4,146.255.74.0,23
ripencc,ipv4,146.255.76.0,24
ripencc,ipv4,146.255.77.0,24
ripencc,ipv4,146.255.78.0,23
ripencc,ipv4,146.255.80.0,22
ripencc,ipv4,146.255.84.0,23
ripencc,ipv4,146.255.86.0,24
ripencc,ipv4,146.255.87.0,24
ripencc,ipv4,146.255.88.0,23
ripencc,ipv4,146.255.90.0,23
ripencc,ipv4,146.255.92.0,23
ripencc,ipv4,146.255.94.0,23
ripencc,ipv4,151.236.240.0,20
ripencc,ipv4,164.40.248.0,21
ripencc,ipv4,178.249.112.0,21
ripencc,ipv4,185.2.188.0,22
ripencc,ipv4,185.5.4.0,22
ripencc,ipv4,185.6.20.0,22
ripencc,ipv4,185.13.236.0,22
ripencc,ipv4,185.14.204.0,22
ripencc,ipv4,185.42.36.0,22
ripencc,ipv4,185.47.56.0,22
ripencc,ipv4,185.56.248.0,22
ripencc,ipv4,185.64.84.0,22
ripencc,ipv4,185.80.164.0,22
ripencc,ipv4,185.83.68.0,22
ripencc,ipv4,185.83.252.0,22
ripencc,ipv4,185.86.236.0,22
ripencc,ipv4,185.89.244.0,22
ripencc,ipv4,185.100.244.0,22
ripencc,ipv4,185.107.216.0,22
ripencc,ipv4,185.112.248.0,24
ripencc,ipv4,185.130.132.0,22
ripencc,ipv4,185.153.48.0,22
ripencc,ipv4,185.162.192.0,22
ripencc,ipv4,185.167.44.0,22
ripencc,ipv4,185.177.12.0,22
ripencc,ipv4,185.183.248.0,22
ripencc,ipv4,185.193.240.0,24
ripencc,ipv4,185.197.4.0,22
ripencc,ipv4,185.204.56.0,22
ripencc,ipv4,185.225.28.0,22
ripencc,ipv4,185.226.0.0,22
ripencc,ipv4,185.229.24.0,22
