region,version,ip,prefixlength,org
afrinic,ipv4,41.79.44.0,22,n/a
afrinic,ipv4,41.79.224.0,22,n/a
afrinic,ipv4,102.134.96.0,20,n/a
afrinic,ipv4,154.73.40.0,22,n/a
afrinic,ipv4,154.73.104.0,22,n/a
afrinic,ipv4,154.117.192.0,18,n/a
afrinic,ipv4,154.119.0.0,19,n/a
afrinic,ipv4,196.2.8.0,21,n/a
afrinic,ipv4,197.157.192.0,22,n/a
afrinic,ipv4,197.231.248.0,22,n/a
afrinic,ipv6,2c0f:ef70::,32,n/a
afrinic,ipv6,2c0f:f198::,32,n/a
afrinic,ipv6,2c0f:f6a8::,32,n/a
afrinic,ipv6,2c0f:f788::,32,n/a
afrinic,ipv6,2c0f:f908::,32,n/a
afrinic,ipv6,2c0f:fd78::,32,n/a
