region,version,ip,prefixlength,org
afrinic,ipv4,41.74.64.0,20,n/a
afrinic,ipv4,41.208.64.0,18,n/a
afrinic,ipv4,41.242.16.0,20,n/a
afrinic,ipv4,41.252.0.0,14,n/a
afrinic,ipv4,62.68.32.0,19,n/a
afrinic,ipv4,62.240.32.0,19,n/a
afrinic,ipv4,102.23.220.0,22,n/a
afrinic,ipv4,102.38.0.0,19,n/a
afrinic,ipv4,102.68.128.0,21,n/a
afrinic,ipv4,102.69.0.0,17,n/a
afrinic,ipv4,102.164.96.0,21,n/a
afrinic,ipv4,102.213.44.0,22,n/a
afrinic,ipv4,102.213.228.0,22,n/a
afrinic,ipv4,102.214.104.0,22,n/a
afrinic,ipv4,102.214.164.0,22,n/a
afrinic,ipv4,102.215.196.0,22,n/a
afrinic,ipv4,102.216.136.0,22,n/a
afrinic,ipv4,102.218.172.0,22,n/a
afrinic,ipv4,102.218.196.0,22,n/a
afrinic,ipv4,102.219.227.0,24,n/a
afrinic,ipv4,102.220.140.0,22,n/a
afrinic,ipv4,102.221.8.0,22,n/a
afrinic,ipv4,102.221.56.0,22,n/a
afrinic,ipv4,102.221.224.0,22,n/a
afrinic,ipv4,102.222.252.0,23,n/a
afrinic,ipv4,102.223.156.0,22,n/a
afrinic,ipv4,154.73.28.0,22,n/a
afrinic,ipv4,154.73.52.0,22,n/a
afrinic,ipv4,154.73.108.0,22,n/a
afrinic,ipv4,154.73.128.0,21,n/a
afrinic,ipv4,154.127.64.0,20,n/a
afrinic,ipv4,156.38.32.0,19,n/a
afrinic,ipv4,160.19.96.0,21,n/a
afrinic,ipv4,164.160.144.0,22,n/a
afrinic,ipv4,165.16.0.0,17,n/a
afrinic,ipv4,169.239.92.0,22,n/a
afrinic,ipv4,169.239.116.0,22,n/a
afrinic,ipv4,195.234.120.0,22,n/a
afrinic,ipv4,197.215.128.0,19,n/a
afrinic,ipv4,197.231.228.0,22,n/a
afrinic,ipv6,2c0f:3200::,32,n/a
afrinic,ipv6,2c0f:6d80::,32,n/a
afrinic,ipv6,2c0f:7980::,32,n/a
afrinic,ipv6,2c0f:ed18::,32,n/a
afrinic,ipv6,2c0f:f518::,32,n/a
afrinic,ipv6,2c0f:fb10::,32,n/a
ripencc,ipv4,5.63.0.0,21,n/a
ripencc,ipv4,185.10.240.0,22,ly.alruyaelectron;Al Ruya Electronic JSC
ripencc,ipv6,2a02:e700::,29,ly.alruyaelectron;Al Ruya Electronic JSC
