region,ip,prefixlength,org
ripencc,2a03:8c0::,32,az.eurosel;Eurosel LLC
ripencc,2a10:180::,29,az.meallc;MEA LLC
ripencc,2a00:41a0::,32,az.citynet;CityNet LTD
ripencc,2a00:48c0::,32,"az.azeronline;""AZERONLINE LTD"" JOINT ENTERPRISE"
ripencc,2a00:7da0::,32,az.intrans;INTRA Network Systems Ltd
ripencc,2a00:8d40::,32,n/a
ripencc,2a00:9100::,32,n/a
ripencc,2a00:c0a0::,32,n/a
ripencc,2a00:f260::,32,az.transeurocom;TransEuroCom LLC
ripencc,2a01:49e0::,32,az.castel;Caspian Telecom LLC
ripencc,2a01:4ba0::,29,az.avirtel;AvirTel LLC
ripencc,2a01:6480::,32,n/a
ripencc,2a01:8c60::,32,n/a
ripencc,2a01:9240::,32,"az.azqtel;Azqtel, Limited"
ripencc,2a02:4380::,32,n/a
ripencc,2a02:67a0::,32,az.iac;AzInTelecom LLC
ripencc,2a02:e3c0::,29,az.rahat;Rahat Telecom LLC
ripencc,2a02:ecc0::,29,n/a
ripencc,2a03:4480::,32,"az.azercelltelecom;""Azercell Telecom Ltd"" Azerbaijan-Turkey Joint Venture"
ripencc,2a03:6020::,32,n/a
ripencc,2a03:6160::,32,n/a
ripencc,2a03:7740::,32,n/a
ripencc,2a03:ba40::,32,n/a
ripencc,2a04:48c0::,29,n/a
ripencc,2a04:4b80::,29,n/a
ripencc,2a04:8380::,29,az.metronet;Metronet LLC
ripencc,2a04:c840::,29,az.bakcell;BAKCELL LLC
ripencc,2a04:d380::,29,n/a
ripencc,2a05:8200::,29,n/a
ripencc,2a05:82c0::,29,n/a
ripencc,2a05:8340::,29,az.superonlayn;SUPERONLAYN LTD
ripencc,2a05:9b40::,29,n/a
ripencc,2a05:f200::,29,n/a
ripencc,2a06:91c0::,29,az.fiber-net;AzFiberNet Ltd.
ripencc,2a07:4900::,29,az.beeonline;BEEONLINE OJSC
ripencc,2a07:9500::,29,az.iac;AzInTelecom LLC
ripencc,2a07:f140::,29,n/a
ripencc,2a09:ce80::,29,"az.pashatechnology;""PASHA TECHNOLOGY"" LLC"
ripencc,2a0a:8080::,29,n/a
ripencc,2a0b:f9c0::,29,n/a
ripencc,2a0b:fa40::,29,n/a
ripencc,2a0c:ed00::,29,az.sparktel;Sparktel LLC
ripencc,2a0d:2700::,29,n/a
ripencc,2a0d:4dc0::,32,az.kapital;Kapital Bank OJSC
ripencc,2a0e:9ec0::,29,az.fiberon;Fiberon LLC
ripencc,2a0f:1300::,29,n/a
ripencc,2a0f:4a40::,29,az.azetel;AZETEL LLC
ripencc,2a0f:7040::,32,az.gspllc;GSP LLC
ripencc,2a10:25c0::,29,n/a
ripencc,2a10:d880::,29,n/a
ripencc,2a12:5740::,29,az.startelecom;StarTelecom LLC
ripencc,2a12:8bc0::,29,n/a
ripencc,2a12:d1c0::,29,n/a
ripencc,2a13:35c0::,29,n/a
ripencc,2a13:37c0::,29,az.netservices;NET.SERVICES LLC
ripencc,2a13:3f00::,32,n/a
ripencc,2a13:65c0::,29,az.selnet;SELNET LLC
ripencc,2a13:6f40::,29,n/a
ripencc,2a13:7100::,29,az.butatelecomaz;BUTATELECOM.AZ LLC
ripencc,2a13:72c0::,29,az.saffcell;Saffcell LLC
ripencc,2a13:8700::,29,az.naxtel;NAXTEL Limited Liability Company
ripencc,2a13:9c80::,29,az.araztech;Araz Tech LLC
ripencc,2a13:a080::,29,n/a
ripencc,2a13:d400::,29,az.easynetvvork1;Easy Netvvork LLC
