region,ip,prefixlength
arin,23.186.240.0,24
arin,66.118.36.0,22
arin,69.12.108.0,22
arin,104.153.248.0,22
arin,104.245.204.0,22
arin,162.213.168.0,22
arin,162.253.100.0,22
arin,192.243.48.0,20
arin,198.101.28.0,22
arin,199.127.196.0,22
arin,206.53.141.0,24
ripencc,45.9.148.0,22
