region,ip,prefixlength,org
afrinic,41.76.8.0,21,n/a
afrinic,41.223.212.0,22,n/a
afrinic,102.69.160.0,22,n/a
afrinic,102.140.128.0,19,n/a
afrinic,102.213.220.0,22,n/a
afrinic,102.216.248.0,22,n/a
afrinic,102.221.64.0,22,n/a
afrinic,146.196.128.0,17,n/a
afrinic,155.251.0.0,16,n/a
afrinic,160.182.0.0,15,n/a
afrinic,196.46.232.0,21,n/a
afrinic,196.223.144.0,21,n/a
afrinic,197.148.72.0,21,n/a
afrinic,197.231.128.0,21,n/a
afrinic,197.231.204.0,22,n/a
afrinic,197.242.128.0,20,n/a
afrinic,197.255.192.0,20,n/a
afrinic,212.60.64.0,19,n/a
