region,ip,prefixlength
afrinic,2001:42b0::,32
afrinic,2001:43f0::,32
afrinic,2c0f:1e80::,32
afrinic,2c0f:ec78::,32
afrinic,2c0f:f0b8::,32
afrinic,2c0f:f1b0::,32
afrinic,2c0f:f4a0::,32
afrinic,2c0f:f758::,32
afrinic,2c0f:f7a0::,32
afrinic,2c0f:f8f0::,32
afrinic,2c0f:fa98::,32
afrinic,2c0f:fd48::,32
