region,ip,prefixlength,org
apnic,103.140.186.0,23,n/a
ripencc,2.57.220.0,22,ee.teleone;Teleone OU
ripencc,2.59.164.0,22,n/a
ripencc,5.42.221.0,24,n/a
ripencc,5.44.184.0,21,ee.iptronnet;IPTRON.NET OU
ripencc,5.45.112.0,21,ee.pagmou;P.A.G.M. OU
ripencc,5.45.120.0,21,ee.pagmou;P.A.G.M. OU
ripencc,5.101.112.0,20,ee.pagmou;P.A.G.M. OU
ripencc,5.101.176.0,20,ee.pagmou;P.A.G.M. OU
ripencc,5.154.181.0,24,n/a
ripencc,5.188.16.0,21,ee.pagmou;P.A.G.M. OU
ripencc,5.188.24.0,22,ee.pagmou;P.A.G.M. OU
ripencc,5.253.176.0,22,n/a
ripencc,31.24.56.0,21,ee.stv;AS STV
ripencc,37.0.24.0,21,ee.levira;Levira AS
ripencc,37.143.64.0,21,n/a
ripencc,37.157.64.0,18,n/a
ripencc,45.67.128.0,22,ee.pagmou;P.A.G.M. OU
ripencc,45.80.110.0,24,ee.welcomehost;Welcomehost OU
ripencc,45.83.52.0,22,n/a
ripencc,45.83.72.0,22,ee.cooppank;Coop Pank AS
ripencc,45.83.192.0,22,ee.twinservers;Twinservers OU
ripencc,45.92.100.0,22,n/a
ripencc,45.128.132.0,22,ee.estnoc;EstNOC OY
ripencc,45.129.52.0,22,n/a
ripencc,45.129.96.0,22,n/a
ripencc,45.131.164.0,22,n/a
ripencc,45.132.64.0,22,ee.xvidservices;Xvid Services OU
ripencc,45.132.188.0,22,ee.rgnet-ou;RGnet OU
ripencc,45.139.40.0,22,n/a
ripencc,45.140.48.0,22,n/a
ripencc,45.141.216.0,22,ee.agb;Agribest OU
ripencc,45.142.100.0,22,ee.cspace;CSpace Hostings OU
ripencc,45.144.4.0,22,ee.cybernetica;Cybernetica AS
ripencc,45.146.76.0,22,n/a
ripencc,45.156.32.0,22,n/a
ripencc,45.157.192.0,22,ee.direct;Direct Communications OU
ripencc,45.158.52.0,22,ee.iptronnet;IPTRON.NET OU
ripencc,45.159.188.0,22,n/a
ripencc,46.16.112.0,21,ee.telset;Telset ltd
ripencc,46.22.208.0,20,ee.wavecom;Aktsiaselts WaveCom
ripencc,46.36.216.0,21,ee.pagmou;P.A.G.M. OU
ripencc,46.39.128.0,19,ee.telset;Telset ltd
ripencc,46.131.0.0,16,n/a
ripencc,46.226.136.0,21,ee.cert;Information System Authority
ripencc,62.3.15.0,24,n/a
ripencc,62.65.32.0,19,n/a
ripencc,62.65.192.0,18,n/a
ripencc,62.106.75.0,24,n/a
ripencc,62.192.154.0,24,n/a
ripencc,77.75.225.0,24,n/a
ripencc,77.240.240.0,22,n/a
ripencc,78.24.48.0,21,ee.playtech;Playtech Estonia OU
ripencc,78.24.192.0,21,n/a
ripencc,78.40.223.0,24,n/a
ripencc,78.110.32.0,22,ee.iptronnet;IPTRON.NET OU
ripencc,78.110.36.0,22,n/a
ripencc,78.110.40.0,22,n/a
ripencc,78.110.44.0,22,n/a
ripencc,79.110.231.0,24,n/a
ripencc,80.66.240.0,20,ee.eeri;UUS PROGRAMM
ripencc,80.79.112.0,20,ee.wavecom;Aktsiaselts WaveCom
ripencc,80.235.0.0,17,n/a
ripencc,80.250.112.0,21,n/a
ripencc,80.250.120.0,22,n/a
ripencc,80.250.124.0,23,n/a
ripencc,80.250.126.0,24,n/a
ripencc,80.250.127.0,24,n/a
ripencc,81.20.144.0,20,n/a
ripencc,81.25.240.0,20,ee.telset;Telset ltd
ripencc,81.90.112.0,21,n/a
ripencc,81.90.120.0,21,n/a
ripencc,82.116.128.0,21,ee.playtech;Playtech Estonia OU
ripencc,82.116.136.0,21,ee.playtech;Playtech Estonia OU
ripencc,82.116.144.0,21,ee.playtech;Playtech Estonia OU
ripencc,82.116.152.0,21,ee.playtech;Playtech Estonia OU
ripencc,82.131.0.0,17,n/a
ripencc,82.147.160.0,19,ee.infonet;AS INFONET
ripencc,83.166.32.0,19,n/a
ripencc,84.50.0.0,16,n/a
ripencc,84.52.0.0,18,ee.infonet;AS INFONET
ripencc,85.29.192.0,18,n/a
ripencc,85.89.32.0,19,ee.teetormaja;Osauhing Teetormaja
ripencc,85.92.119.0,24,ee.virtuaalinfra;Virtuaalinfra OU
ripencc,85.115.204.0,22,ee.ngi2technologies;NGI2 Technologies OU
ripencc,85.153.0.0,17,ee.ngi2technologies;NGI2 Technologies OU
ripencc,85.194.200.0,22,ee.elkdata;Elkdata OU
ripencc,85.196.192.0,18,ee.stv;AS STV
ripencc,85.222.232.0,22,n/a
ripencc,85.234.242.0,23,n/a
ripencc,85.234.244.0,22,n/a
ripencc,85.253.0.0,16,n/a
ripencc,86.110.32.0,20,ee.serverfarm;Server Farm LLC
ripencc,86.110.48.0,20,n/a
ripencc,87.119.160.0,19,n/a
ripencc,87.236.146.0,24,n/a
ripencc,88.196.0.0,16,n/a
ripencc,88.218.172.0,22,ee.eurolir2;Eurolir OU
ripencc,89.221.64.0,21,n/a
ripencc,89.221.72.0,21,ee.iptronnet;IPTRON.NET OU
ripencc,89.235.192.0,18,ee.infonet;AS INFONET
ripencc,90.190.0.0,15,n/a
ripencc,91.146.64.0,19,n/a
ripencc,91.193.252.0,22,ee.granatnet;Granatnet OU
ripencc,91.199.137.0,24,n/a
