region,version,ip,prefixlength
ripencc,ipv4,31.132.72.0,21
ripencc,ipv4,91.195.110.0,24
ripencc,ipv4,91.195.111.0,24
ripencc,ipv4,91.196.36.0,22
ripencc,ipv4,91.199.38.0,24
ripencc,ipv4,91.199.226.0,24
ripencc,ipv4,91.204.188.0,22
ripencc,ipv4,91.205.132.0,20
ripencc,ipv4,91.208.76.0,24
ripencc,ipv4,91.209.38.0,24
ripencc,ipv4,91.210.40.0,22
ripencc,ipv4,91.212.71.0,24
ripencc,ipv4,91.217.157.0,24
ripencc,ipv4,91.218.4.0,22
ripencc,ipv4,91.218.180.0,22
ripencc,ipv4,91.221.60.0,23
ripencc,ipv4,91.221.228.0,23
ripencc,ipv4,91.226.12.0,23
ripencc,ipv4,91.226.235.0,24
ripencc,ipv4,91.239.22.0,24
ripencc,ipv4,176.113.118.0,24
ripencc,ipv4,176.120.24.0,21
ripencc,ipv4,176.124.96.0,21
ripencc,ipv4,178.213.128.0,21
ripencc,ipv4,193.142.19.0,24
ripencc,ipv4,194.33.82.0,24
ripencc,ipv4,194.247.50.0,24
ripencc,ipv4,195.8.50.0,23
ripencc,ipv4,195.43.74.0,23
ripencc,ipv4,195.60.80.128,27
ripencc,ipv4,195.88.66.0,23
ripencc,ipv4,195.88.254.0,23
ripencc,ipv4,195.128.166.0,23
ripencc,ipv4,195.191.100.0,23
ripencc,ipv4,195.191.154.0,23
ripencc,ipv4,195.191.186.0,23
ripencc,ipv6,2001:7f9:8::,48
ripencc,ipv6,2001:7f8:94::,48
ripencc,ipv6,2001:678:ca4::,48
ripencc,ipv6,2001:67c:21c::,48
ripencc,ipv6,2001:67c:2cdc::,48
