region,version,ip,prefixlength
apnic,ipv4,43.228.128.0,22
apnic,ipv4,103.8.60.0,24
apnic,ipv4,103.17.108.0,23
apnic,ipv4,103.20.152.0,22
apnic,ipv4,103.29.199.0,24
apnic,ipv4,103.41.92.0,23
apnic,ipv4,103.41.112.0,23
apnic,ipv4,103.51.60.0,24
apnic,ipv4,103.99.103.0,24
apnic,ipv4,103.106.84.0,24
apnic,ipv4,103.111.68.0,24
apnic,ipv4,103.119.92.0,24
apnic,ipv4,103.136.254.0,24
apnic,ipv4,103.142.76.0,24
apnic,ipv4,103.142.243.0,24
apnic,ipv4,103.165.46.0,24
apnic,ipv4,103.168.34.0,23
apnic,ipv4,103.206.68.0,22
apnic,ipv4,103.229.120.0,22
apnic,ipv4,103.229.176.0,22
apnic,ipv4,103.236.194.0,23
apnic,ipv4,203.17.23.0,24
apnic,ipv4,203.21.120.0,24
apnic,ipv4,203.23.49.0,24
apnic,ipv4,203.23.199.0,24
apnic,ipv4,203.34.37.0,24
apnic,ipv4,203.174.26.0,24
apnic,ipv4,218.100.84.0,24
apnic,ipv6,2001:df5:300::,48
apnic,ipv6,2001:df0:1180::,48
apnic,ipv6,2001:df0:1b80::,48
apnic,ipv6,2001:df1:1a80::,48
apnic,ipv6,2001:df1:1e80::,48
apnic,ipv6,2001:df1:6d80::,48
apnic,ipv6,2001:df1:efc0::,48
apnic,ipv6,2001:df2:3180::,48
apnic,ipv6,2001:df2:5d00::,48
apnic,ipv6,2001:df4:4c80::,48
apnic,ipv6,2001:df4:e800::,48
apnic,ipv6,2001:df5:e100::,48
apnic,ipv6,2001:df6:5a80::,48
apnic,ipv6,2001:df6:c980::,48
