region,version,ip,prefixlength
ripencc,ipv4,91.192.64.0,22
ripencc,ipv4,91.205.48.0,22
ripencc,ipv4,91.207.28.0,23
ripencc,ipv4,91.213.233.0,24
ripencc,ipv4,91.229.224.0,23
ripencc,ipv4,91.247.56.0,22
ripencc,ipv4,91.247.60.0,22
ripencc,ipv4,93.157.224.0,21
ripencc,ipv4,95.215.244.0,22
ripencc,ipv4,176.123.224.0,19
ripencc,ipv4,176.126.164.0,22
ripencc,ipv4,178.216.208.0,21
ripencc,ipv4,178.217.168.0,21
ripencc,ipv4,185.1.110.0,24
ripencc,ipv4,185.1.151.0,24
ripencc,ipv4,193.106.48.0,22
ripencc,ipv4,193.151.226.0,24
ripencc,ipv4,194.152.36.0,23
ripencc,ipv4,194.176.111.0,24
ripencc,ipv4,195.54.180.0,23
ripencc,ipv4,195.216.237.0,24
ripencc,ipv4,213.109.64.0,21
ripencc,ipv6,2001:7f8:3c::,48
ripencc,ipv6,2001:7f8:e5::,48
ripencc,ipv6,2001:678:5fc::,48
ripencc,ipv6,2001:67c:87c::,48
ripencc,ipv6,2001:67c:12e0::,48
ripencc,ipv6,2001:67c:2264::,48
ripencc,ipv6,2001:67c:2bf4::,48
