region,ip,prefixlength,org
ripencc,2a02:88::,32,ee.aso;Information System Authority
ripencc,2a0b:40::,29,n/a
ripencc,2a0d:c0::,29,n/a
ripencc,2001:7d0::,32,n/a
ripencc,2001:bb8::,32,n/a
ripencc,2a01:158::,32,n/a
ripencc,2a02:e80::,32,n/a
ripencc,2a13:b80::,29,ee.eu-lisa;eu-LISA
ripencc,2001:1530::,32,n/a
ripencc,2001:1b28::,32,ee.infonet;AS INFONET
ripencc,2001:1bf0::,29,n/a
ripencc,2a00:16e0::,32,n/a
ripencc,2a00:6a00::,29,ee.cert;Information System Authority
ripencc,2a00:6cc0::,32,n/a
ripencc,2a00:9b40::,32,ee.fm-net;Fergus Euan McKay
ripencc,2a00:9ec0::,32,n/a
ripencc,2a00:b9e0::,32,ee.loginet;Loginet Solutions LLC
ripencc,2a00:c3a0::,32,ee.eis;Foundation Eesti Interneti Sihtasutus
ripencc,2a00:c700::,32,n/a
ripencc,2a00:d800::,32,ee.telset;Telset ltd
ripencc,2a01:6560::,32,ee.modirum;MODIRUM MDPAY OU
ripencc,2a01:6da0::,32,n/a
ripencc,2a01:8020::,32,n/a
ripencc,2a01:82a0::,32,n/a
ripencc,2a01:97a0::,32,ee.wavecom;Aktsiaselts WaveCom
ripencc,2a01:a3e0::,32,n/a
ripencc,2a02:29e8::,29,n/a
ripencc,2a02:68a0::,32,n/a
ripencc,2a02:7980::,32,ee.playtech;Playtech Estonia OU
ripencc,2a03:29c0::,32,ee.elkdata;Elkdata OU
ripencc,2a03:42e0::,32,ee.vltdweller;Vault Dweller OU
ripencc,2a03:4360::,32,ee.stv;AS STV
ripencc,2a03:5820::,32,"ee.smit;IT and Development Center of Ministry of Interior, Estonia"
ripencc,2a03:5880::,32,ee.iptronnet;IPTRON.NET OU
ripencc,2a03:7c60::,32,ee.versobank;Versobank AS
ripencc,2a03:95c0::,32,ee.helmes;AS HELMES
ripencc,2a03:c840::,32,ee.ekspressdigital;Ekspress Grupp AS
ripencc,2a03:e980::,32,n/a
ripencc,2a03:f480::,32,ee.pagmou;P.A.G.M. OU
ripencc,2a04:3340::,29,n/a
