region,ip,prefixlength
ripencc,2001:648::,29
ripencc,2001:8f0::,30
ripencc,2a01:2b8::,32
ripencc,2a02:580::,29
ripencc,2a02:858::,29
ripencc,2a03:e40::,32
ripencc,2a06:9c0::,29
ripencc,2a07:8c0::,29
ripencc,2a12:8c0::,29
ripencc,2a12:bc0::,29
ripencc,2a13:ec0::,29
ripencc,2001:1548::,29
ripencc,2a00:1cb8::,32
ripencc,2a00:1f68::,32
ripencc,2a00:6620::,32
ripencc,2a00:6b20::,32
ripencc,2a00:7c60::,32
ripencc,2a00:a880::,29
ripencc,2a00:c960::,32
ripencc,2a01:6320::,32
ripencc,2a02:1388::,29
ripencc,2a02:2148::,29
ripencc,2a02:2298::,32
ripencc,2a02:2a70::,32
ripencc,2a02:4900::,29
ripencc,2a02:4fc0::,32
ripencc,2a02:5440::,32
ripencc,2a02:c500::,29
ripencc,2a02:ce00::,29
ripencc,2a02:fa80::,32
ripencc,2a03:5220::,32
ripencc,2a03:5da0::,32
ripencc,2a03:7180::,32
ripencc,2a03:d6c0::,29
ripencc,2a03:f000::,29
ripencc,2a03:f740::,32
ripencc,2a04:3040::,29
ripencc,2a04:3e00::,29
ripencc,2a05:3f80::,29
ripencc,2a05:a5c0::,29
ripencc,2a05:c840::,29
ripencc,2a05:dec0::,29
ripencc,2a06:3a40::,29
ripencc,2a06:3ac0::,29
ripencc,2a06:3d00::,29
ripencc,2a06:5780::,29
ripencc,2a07:9b00::,29
ripencc,2a09:68c0::,29
ripencc,2a09:a1c0::,29
ripencc,2a0a:4c40::,32
ripencc,2a0a:be40::,29
ripencc,2a0a:d180::,29
ripencc,2a0b:1980::,29
ripencc,2a0b:3e40::,29
ripencc,2a0b:5980::,29
ripencc,2a0b:8500::,29
ripencc,2a0b:ea40::,29
ripencc,2a0c:2580::,30
ripencc,2a0c:5e00::,32
ripencc,2a0c:91c0::,29
ripencc,2a0d:3dc0::,29
ripencc,2a0d:5980::,29
ripencc,2a0d:76c0::,29
ripencc,2a0d:8880::,29
ripencc,2a0e:9c40::,29
ripencc,2a0f:8780::,29
ripencc,2a0f:ffc0::,29
ripencc,2a10:1200::,29
ripencc,2a10:5040::,29
ripencc,2a10:9300::,29
ripencc,2a10:b980::,29
ripencc,2a10:d000::,29
ripencc,2a11:7000::,29
ripencc,2a11:cfc0::,32
ripencc,2a12:b500::,29
ripencc,2a13:3900::,32
ripencc,2a13:4580::,29
ripencc,2a13:5a00::,29
ripencc,2a13:eb00::,29
