region,ip,prefixlength,org
afrinic,41.76.0.0,21,n/a
afrinic,41.76.144.0,21,n/a
afrinic,41.77.32.0,21,n/a
afrinic,41.77.128.0,21,n/a
afrinic,41.79.244.0,22,n/a
afrinic,41.94.0.0,16,n/a
afrinic,41.138.224.0,20,n/a
afrinic,41.191.72.0,22,n/a
afrinic,41.220.32.0,20,n/a
afrinic,41.220.160.0,20,n/a
afrinic,41.221.64.0,20,n/a
afrinic,41.223.124.0,22,n/a
afrinic,41.223.152.0,22,n/a
afrinic,102.67.188.0,22,n/a
afrinic,102.130.60.0,22,n/a
afrinic,102.222.88.0,22,n/a
afrinic,105.235.216.0,21,n/a
afrinic,160.119.112.0,21,n/a
afrinic,160.119.156.0,22,n/a
afrinic,165.90.64.0,19,n/a
afrinic,169.239.104.0,22,n/a
afrinic,169.255.132.0,22,n/a
afrinic,196.22.48.0,20,n/a
afrinic,196.28.224.0,20,n/a
afrinic,196.40.112.0,20,n/a
afrinic,196.46.0.0,20,n/a
afrinic,196.50.128.0,18,n/a
afrinic,197.158.0.0,18,n/a
afrinic,197.218.0.0,15,n/a
afrinic,197.231.216.0,22,n/a
afrinic,197.235.0.0,16,n/a
afrinic,197.242.160.0,20,n/a
afrinic,197.249.0.0,16,n/a
