region,version,ip,prefixlength,org
ripencc,ipv4,5.39.128.0,19,hr.tele2;Telemach Hrvatska d.o.o.
ripencc,ipv4,5.43.160.0,19,hr.tele2;Telemach Hrvatska d.o.o.
ripencc,ipv4,31.45.128.0,17,n/a
ripencc,ipv4,31.147.0.0,16,hr.carnet;Croatian Academic and Research Network
ripencc,ipv4,31.216.192.0,19,hr.hptnet;Hrvatski Telekom d.d.
ripencc,ipv4,31.217.0.0,17,hr.hptnet;Hrvatski Telekom d.d.
ripencc,ipv4,36.255.92.0,22,hr.sudostar1;Josip Sabolek
ripencc,ipv4,37.48.232.0,21,n/a
ripencc,ipv4,37.60.128.0,21,hr.tele2;Telemach Hrvatska d.o.o.
ripencc,ipv4,37.205.96.0,20,hr.tele2;Telemach Hrvatska d.o.o.
ripencc,ipv4,37.244.128.0,17,n/a
ripencc,ipv4,45.85.120.0,22,hr.entitas;Entitas d.o.o.
ripencc,ipv4,45.87.24.0,22,hr.bit;BIT d.o.o.
ripencc,ipv4,45.87.220.0,22,n/a
ripencc,ipv4,45.95.168.0,22,hr.maxko;MAXKO j.d.o.o.
ripencc,ipv4,45.136.142.0,23,n/a
ripencc,ipv4,45.136.188.0,22,n/a
ripencc,ipv4,45.137.248.0,22,n/a
ripencc,ipv4,45.142.8.0,22,hr.omonia;OMONIA d.o.o.
ripencc,ipv4,45.143.216.0,22,n/a
ripencc,ipv4,46.31.136.0,21,hr.ri;Grad Rijeka-Gradsko Vijece
ripencc,ipv4,46.174.136.0,22,hr.sysbee;System Bee d.o.o.
ripencc,ipv4,46.188.128.0,17,hr.hptnet;Hrvatski Telekom d.d.
ripencc,ipv4,46.229.240.0,23,n/a
ripencc,ipv4,46.229.242.0,24,n/a
ripencc,ipv4,46.229.246.0,23,n/a
ripencc,ipv4,46.229.250.0,23,n/a
ripencc,ipv4,46.229.252.0,23,n/a
ripencc,ipv4,46.234.64.0,19,n/a
ripencc,ipv4,77.237.96.0,19,n/a
ripencc,ipv4,78.0.0.0,14,hr.hptnet;Hrvatski Telekom d.d.
ripencc,ipv4,78.134.128.0,17,n/a
ripencc,ipv4,80.80.48.0,20,hr.tele2;Telemach Hrvatska d.o.o.
ripencc,ipv4,80.253.160.0,22,n/a
ripencc,ipv4,80.253.164.0,22,n/a
ripencc,ipv4,80.253.168.0,21,n/a
ripencc,ipv4,82.132.0.0,17,hr.carnet;Croatian Academic and Research Network
ripencc,ipv4,82.193.192.0,19,n/a
