region,ip,prefixlength
apnic,2001:dd8:1e::,48
apnic,2001:de8:1d::,48
apnic,2001:deb:4000::,48
apnic,2001:df0:2fc0::,48
apnic,2001:df0:3480::,48
apnic,2001:df0:5080::,48
apnic,2001:df0:5880::,48
apnic,2001:df0:8440::,48
apnic,2001:df0:9dc0::,48
apnic,2001:df0:9f00::,48
apnic,2001:df0:dd00::,48
apnic,2001:df0:ff80::,48
apnic,2001:df1:15c0::,48
apnic,2001:df1:2280::,48
apnic,2001:df1:5780::,48
apnic,2001:df1:6040::,48
apnic,2001:df1:c701::,48
apnic,2001:df2:a500::,48
apnic,2001:df2:a980::,48
apnic,2001:df3:5900::,48
apnic,2001:df5:2880::,48
apnic,2001:df6:3e80::,48
apnic,2001:df6:8680::,48
apnic,2001:df6:bc80::,48
apnic,2001:df7:7f80::,48
apnic,2001:df7:a680::,48
apnic,2001:df7:e380::,48
