region,ip,prefixlength
afrinic,2001:43f8:1a0::,48
afrinic,2001:43f8:1d0::,48
afrinic,2001:43f8:240::,48
afrinic,2001:43f8:241::,48
afrinic,2001:43f8:2d0::,48
afrinic,2001:43f8:300::,48
afrinic,2001:43f8:800::,42
afrinic,2001:43f8:ae0::,48
afrinic,2001:43f8:ae1::,48
afrinic,2001:43f8:b40::,48
afrinic,2001:43f8:b90::,48
afrinic,2001:43f8:bd0::,48
afrinic,2001:43f8:c00::,48
afrinic,2001:43f8:dd0::,48
afrinic,2001:43f8:de0::,48
afrinic,2001:43f8:1360::,48
afrinic,2001:43f8:13d0::,48
afrinic,2001:43f8:1600::,48
afrinic,2001:43f8:1650::,48
afrinic,2001:43fe:4000::,48
afrinic,2001:43fe:5000::,48
afrinic,2001:43fe:8000::,48
