region,version,ip,prefixlength
apnic,ipv4,43.230.208.0,24
apnic,ipv4,103.78.111.0,24
apnic,ipv4,103.78.116.0,23
apnic,ipv4,103.97.87.0,24
apnic,ipv4,103.117.80.0,24
apnic,ipv4,103.119.126.0,24
apnic,ipv4,103.127.254.0,24
apnic,ipv4,103.129.62.0,23
apnic,ipv4,103.151.231.0,24
apnic,ipv4,103.252.84.0,24
apnic,ipv6,2001:dea:4000::,47
apnic,ipv6,2001:deb:8000::,48
apnic,ipv6,2001:df0:eb80::,48
apnic,ipv6,2001:df3:e180::,48
apnic,ipv6,2001:df5:a300::,48
apnic,ipv6,2001:df5:d880::,48
apnic,ipv6,2001:df5:d881::,48
apnic,ipv6,2001:df5:e700::,48
